timestamp,x,y,theta,vx,vy,omega,leftVel,rightVel,imuYaw,gyroZ,accelX,accelY
4084806130,0,0,0.423517,0,0,0.00132184,0,0,24.25,0,-0.02,-0.04
4084806231,0,0,0.422747,0,0,-0.123586,0,0,24.25,-0.19,-0.03,-0.06
4084806331,0,0,0.422075,0,0,-0.0760775,0,0,24.25,-0.06,-0.04,-0.05
4084806431,0,0,0.421835,0,0,-0.0608611,0,0,24.25,0,-0.04,-0.08
4084806532,0,0,0.421729,0,0,-0.056072,0,0,24.25,-0.06,-0.02,-0.07
4084806633,0,0,0.421691,0,0,-0.0537365,0,0,24.25,-0.06,-0.04,-0.07
4084806735,0,0,0.421683,0,0,-0.052838,0,0,24.25,-0.06,-0.03,-0.08
4084806836,0,0,0.422051,0,0,0.0573295,0,0,24.25,0.13,-0.03,-0.07
4084806936,0,0,0.422818,0,0,0.0540354,0,0,24.25,0.06,-0.02,-0.06
4084807037,0,0,0.423132,0,0,-0.016443,0,0,24.25,-0.06,-0.02,-0.05
4084807137,0,0,0.422953,0,0,-0.00402334,0,0,24.25,-0.06,-0.02,-0.04
4084807238,0,0,0.423121,0,0,0.0333249,0,0,24.25,0.06,-0.04,-0.05
4084807337,0,0,0.423397,0,0,0.0266599,0,0,24.25,0,-0.02,-0.06
4084807438,0,0,0.42355,0,0,0.0213274,0,0,24.25,0,-0.03,-0.07
4084807539,0,0,0.42321,0,0,-0.0359266,0,0,24.25,-0.06,-0.01,-0.06
4084807639,0,0,0.42266,0,0,-0.0885014,0,0,24.25,-0.13,-0.04,-0.08
4084807739,0,0,0.422455,0,0,0.00498887,0,0,24.25,0.06,-0.01,-0.06
4084807839,0,0,0.422814,0,0,0.036376,0,0,24.25,0.06,-0.02,-0.08
4084807939,0,0,0.423195,0,0,0.0291008,0,0,24.25,0,-0.04,-0.07
4084808040,0,0,0.422632,0,0,-0.115862,0,0,24.25,-0.19,-0.03,-0.06
4084808130,0,0,0.422032,0,0,-0.0735216,0,0,24.25,-0.06,-0.03,-0.06
4084808231,0,0,0.421822,0,0,-0.00588163,0.00208939,-0.00156704,24.25,0,0.03,0
4084808332,0,0,0.423615,0,0,0.0246429,0.00435289,-0.00365643,24.25,0.38,0.01,0.03
4084808432,0,0,0.424275,8.70578e-05,0,0.153342,0.00470112,-0.00383054,24.25,0.25,-0.06,0.02
4084808532,7.94234e-07,3.56516e-07,0.406672,0.000278585,0,-5.41592,0.00644228,-0.00435289,24.5,-9.44,0.19,0.74
4084808632,3.32537e-06,1.52178e-06,0.380156,0.000222868,0,-4.33812,0.00679051,-0.00679051,26.06,-15.56,-0.25,-0.36
4084808733,5.34387e-06,2.47095e-06,0.375178,7.3825e-05,0,-3.47717,0.00800932,-0.00905401,27.44,-17,-0.28,0.18
4084808834,5.97571e-06,2.87455e-06,0.387545,2.42369e-05,0,-2.78868,0.0088799,-0.00922813,29.5,-19.13,0.12,-0.38
4084808937,0.00571068,0.00585785,0.412161,0.351129,0.153071,-2.11973,0.00975048,-0.0106211,31.5,-23.69,-0.04,0.32
4084809035,0.00792755,0.00847353,0.446581,0.267998,0.116423,-1.61853,0.011005,-0.010686,34,-26.06,-0.24,0.26
4084809139,0.0094622,0.0105688,0.488184,0.200129,0.0852534,-1.23729,0.010367,-0.010048,36.75,-29.13,-0.01,0.12
4084809239,0.0105111,0.0121869,0.535622,0.141122,0.0556322,-0.951445,0.0130784,-0.0124404,39.81,-34.31,-0.35,-0.12
4084809340,0.0111624,0.0133663,0.588398,0.100173,0.0350132,-0.735507,0.0132379,-0.0135569,43.25,-36.31,-0.35,-0.34
4084809440,0.0115937,0.0142116,0.645166,0.0673084,0.0168017,-0.57407,0.0151518,-0.0149923,46.81,-40.06,0.1,0.06
4084809540,0.0118753,0.0147717,0.705974,0.0436444,0.00311307,-0.453069,0.0162682,-0.0159492,50.69,-40.75,0.1,0.63
4084809641,0.0121346,0.0150918,0.770596,0.0205438,-0.0146472,-0.366093,0.0199365,-0.0197771,54.81,-42.94,-1.35,0.08
4084809741,0.012298,0.015194,0.838975,0.0121858,-0.0175092,-0.298034,0.0180226,-0.0185011,59.19,-45.63,0.1,-0.12
4084809841,0.0125056,0.0152249,0.910559,0.00283469,-0.0254374,-0.247879,0.0191391,-0.0194581,63.69,-46.81,0.18,0.31
4084809940,0.0127383,0.015162,0.985252,-0.00250762,-0.0299398,-0.209855,0.0191382,-0.0194545,68.38,-48.69,-0.3,0.25
4084810040,0.0130133,0.015055,1.06242,-0.00576164,-0.0334121,-0.180972,0.0191382,-0.0192964,73.13,-48.44,-0.62,0.21
4084810141,0.013346,0.0149304,1.14071,-0.00789291,-0.0375437,-0.159529,0.0196127,-0.0194545,77.75,-46.94,-0.18,0.31
4084810241,0.0137453,0.014803,1.21893,-0.00904395,-0.0422611,-0.144071,0.0200872,-0.0202454,82.19,-44.88,-0.56,0.33
4084810342,0.0141906,0.0146788,1.29644,-0.00865382,-0.0436274,-0.13196,0.0197709,-0.019929,86.5,-44.06,-0.54,0.52
4084810442,0.0146916,0.0146064,1.37312,-0.00786461,-0.0485015,-0.124011,0.0207199,-0.020878,90.75,-43.31,-0.2,0.32
4084810543,0.0152466,0.0145753,1.44946,-0.0062116,-0.0516406,-0.118552,0.0211944,-0.0213525,95.06,-44.94,-0.58,0.16
4084810643,0.0158361,0.0146056,1.52643,-0.00392636,-0.0535828,-0.114698,0.0215107,-0.0215107,99.56,-47.44,-0.49,0.79
4084810744,0.0164446,0.0147145,1.60446,-0.00106921,-0.0554117,-0.112156,0.021827,-0.021827,104.19,-47.88,-0.4,-0.26
4084810844,0.0170627,0.0149191,1.68618,0.00248086,-0.0573898,-0.110772,0.0223016,-0.0223016,109.44,-49.19,-0.65,0.01
4084810944,0.0176728,0.0152217,1.76879,0.00650678,-0.058966,-0.110287,0.0227761,-0.0227761,114.31,-50.88,-0.07,1
4084811045,0.0182532,0.0156072,1.85238,0.00992155,-0.0578164,-0.109492,0.0224597,-0.0224597,119.25,-51,-0.65,0.08
4084811145,0.0187706,0.0160854,1.93696,0.0142786,-0.0578227,-0.109183,0.0226179,-0.0227761,124.25,-51.38,-0.69,0.2
4084811246,0.0192204,0.0166406,2.02228,0.0181959,-0.0564041,-0.10875,0.0226179,-0.0224597,129.25,-52.13,-0.91,0.08
4084811346,0.0195784,0.0172649,2.10812,0.0225922,-0.0551928,-0.108516,0.0226179,-0.0226179,134.25,-52,-0.81,0.2
4084811447,0.019839,0.0179401,2.19406,0.0264991,-0.0530444,-0.108137,0.0224597,-0.0224597,139.19,-51.25,-1.3,-0.46
4084811547,0.0199908,0.0186453,2.28009,0.0301049,-0.0503724,-0.107553,0.0221434,-0.0223016,144.13,-51.88,-1.01,0.15
4084811649,0.0200869,0.0193144,2.36648,0.0253332,-0.0413608,-0.102764,0.0186637,-0.0188219,149.13,-51.69,-1,-0.11
4084811749,0.0200424,0.0199225,2.4528,0.0290943,-0.0386166,-0.0993095,0.0186637,-0.0188219,154.06,-51.06,-0.93,0.03
4084811850,0.0198926,0.0205162,2.5394,0.0329875,-0.0358372,-0.0967192,0.0188219,-0.0186637,159.06,-50.94,-0.46,0.22
4084811950,0.0196396,0.0210793,2.6262,0.0367193,-0.0328448,-0.0948484,0.0188219,-0.0188219,164.06,-51.44,-0.86,-0.22
4084812050,0.0192963,0.0215938,2.71285,0.0393183,-0.0293325,-0.0932325,0.0186637,-0.0186637,169,-50.75,-1.11,-0.36
4084812150,0.0188681,0.0220384,2.79968,0.0422166,-0.0257599,-0.0921223,0.0188219,-0.0186637,174,-51.5,-0.95,-0.25
4084812251,0.0183506,0.0223968,2.88663,0.046989,-0.0222143,-0.092251,0.0194545,-0.0196127,179,-50.75,-0.74,-0.02
4084812351,0.0177535,0.0226647,2.97338,0.0513488,-0.0182308,-0.0933183,0.0204035,-0.0202454,183.94,-52.06,-1.36,-0.05
4084812451,0.0171,0.0228318,3.05998,0.0539789,-0.0139014,-0.0945742,0.0207199,-0.0207199,188.88,-51.5,-1.05,-0.48
4084812552,0.0164008,0.0228644,-3.13678,0.0593078,-0.00882841,-0.0972864,0.0221434,-0.0221434,193.81,-50.88,-1.11,-0.77
4084812653,0.0156719,0.0227782,-3.05015,0.0614862,-0.00381144,-0.099968,0.0227761,-0.0226179,198.81,-50.75,-0.64,-0.38
4084812753,0.014955,0.0225676,-2.96393,0.062356,0.00121201,-0.102367,0.0230924,-0.0229342,203.69,-49.88,-0.5,-0.43
4084812854,0.0142781,0.0222437,-2.87772,0.0614201,0.00583386,-0.103952,0.0227761,-0.0229342,208.63,-50.25,-1.18,-0.54
4084812954,0.0136697,0.0218054,-2.79186,0.0614157,0.0111217,-0.105573,0.0232506,-0.0230924,213.5,-50,-0.71,-0.73
4084813055,0.0131382,0.021265,-2.70652,0.0608323,0.0163792,-0.10708,0.0234087,-0.0234087,218.31,-48.44,-0.72,-0.65
4084813155,0.0126982,0.020646,-2.62185,0.0588107,0.0208461,-0.108017,0.0232506,-0.0232506,223.06,-49.31,-0.96,-0.41
4084813255,0.0123644,0.0199711,-2.53469,0.055315,0.0242317,-0.107915,0.0226179,-0.0226179,228.44,-52.06,-0.6,-0.46
4084813356,0.012159,0.0192599,-2.44812,0.0529309,0.028822,-0.107875,0.0226179,-0.0226179,233.31,-49.56,-0.94,-1
4084813456,0.012071,0.0185303,-2.36253,0.0496505,0.0324657,-0.107461,0.0223016,-0.0223016,238.06,-48.44,-0.54,-0.97
4084813557,0.012116,0.0177993,-2.27734,0.0471739,0.0374396,-0.10758,0.0227761,-0.0224597,242.88,-51.25,-0.8,-0.8
4084813657,0.0122847,0.0170785,-2.19192,0.0439507,0.0415957,-0.107744,0.0227761,-0.0226179,247.81,-50.81,-0.61,-0.45
4084813758,0.0125797,0.0163932,-2.10657,0.0406431,0.0460944,-0.10826,0.0230924,-0.0229342,252.69,-49.44,-0.83,-0.84
4084813859,0.0130148,0.0157602,-2.021,0.037752,0.0529195,-0.110109,0.0241996,-0.0241996,257.63,-51.13,-0.39,-0.74
4084813950,0.0134832,0.0151749,-1.9382,0.0312915,0.0464419,-0.107684,0.0212455,-0.0210728,261.94,-49.69,0.03,-1.04
4084814051,0.0139687,0.0147221,-1.85564,0.0259633,0.0425434,-0.103499,0.0191728,-0.0191728,266.63,-46.75,-0.44,-1.04
4084814152,0.0144468,0.0143707,-1.77473,0.0211624,0.0372379,-0.0974455,0.0169273,-0.0165818,271,-44.13,-0.3,-0.81
4084814252,0.0148814,0.0141025,-1.69676,0.0170852,0.0294809,-0.0890915,0.0137035,-0.013546,275,-39.06,-0.42,-0.49
4084814352,0.0152684,0.013929,-1.62268,0.0136191,0.026363,-0.0809884,0.0121212,-0.0119637,278.63,-36.44,-0.65,-1.29
4084814450,0.0156207,0.0138059,-1.55236,0.0109551,0.0217548,-0.0639172,0,0.000159799,282.06,-34,-0.43,-0.98
4084814550,0.0159176,0.0137276,-1.48734,0.00880558,0.0178048,-0.050275,0,0.000159799,284.94,-23.44,0.11,-1.67
4084814651,0.0368379,0.00776614,-1.38389,0.0153191,0.209174,4.17452,0,0,285.31,5.75,-0.42,-0.37
4084814754,0.0337509,0.00929759,-1.3484,0.0107426,0.131671,0.908532,0,0,285.19,-0.75,-0.15,-0.79
4084814854,0.0347907,0.00956375,-1.33167,0.00853544,0.103949,0.380728,0,0,285.19,0.13,-0.33,-0.51
4084814954,0.0358031,0.00974609,-1.32182,0.00682557,0.0830912,0.238328,0,0,285.25,0.19,-0.14,-0.4
4084815054,0.0366251,0.00989419,-1.31544,0.00546056,0.0664747,0.190669,0,0,285.25,0,-0.13,-0.38
4084815155,0.0372818,0.0100146,-1.31113,0.00436849,0.0531803,0.152545,0,0,285.25,0,-0.15,-0.3
4084815255,0.0378069,0.0101116,-1.30826,0.0034948,0.0425445,0.122045,0,0,285.25,0,-0.11,-0.24
4084815355,0.0382259,0.0101898,-1.30664,0.0027958,0.0340345,0.0710428,0,0,285.25,0.06,-0.1,-0.21
4084815456,0.0385617,0.0102522,-1.30557,0.00223664,0.0272276,0.0587095,0,0,285.25,0.06,-0.07,-0.19
4084815556,0.0388306,0.0103018,-1.30457,0.00178932,0.0217824,0.129877,0,0,285.25,0.19,-0.07,-0.18
4084815656,0.0390456,0.0103414,-1.30364,0.00143146,0.0174259,0.103901,0,0,285.25,0,-0.07,-0.17
4084815756,0.0392175,0.0103731,-1.30315,0.00114517,0.0139407,0.0831188,0,0,285.25,0,-0.05,-0.13
4084815856,0.039355,0.0103984,-1.30294,0.000916134,0.0111526,0.0664911,0,0,285.25,0,-0.04,-0.14
4084815957,0.0394651,0.0104187,-1.30287,0.000732907,0.00892206,0.0580015,0,0,285.25,0.06,-0.03,-0.11
4084816058,0.0395531,0.0104347,-1.30265,0.000586325,0.00713765,0.0959085,0,0,285.25,0.13,-0.04,-0.12
4084816158,0.0396236,0.0104476,-1.30236,0.00046906,0.00571012,0.107606,0,0,285.25,0.13,-0.03,-0.09
4084816259,0.0396799,0.0104579,-1.30224,0.000375248,0.00456809,0.0710012,0,0,285.25,0.06,-0.02,-0.08
4084816359,0.039725,0.0104662,-1.30273,0.000300199,0.00365448,-0.0511838,0,0,285.25,-0.13,-0.04,-0.11
4084816460,0.039761,0.010473,-1.30314,0.000240159,0.00292358,0.0174056,0,0,285.31,0.06,-0.02,-0.07
4084816561,0.0397899,0.0104784,-1.30341,0.000192127,0.00233886,-0.0692712,0,0,285.31,-0.13,0,-0.08
4084816662,0.0398129,0.0104827,-1.30396,0.000153702,0.00187109,-0.0554168,0,0,285.31,0,-0.02,-0.07
4084816763,0.0398314,0.0104862,-1.30388,0.000122961,0.00149687,0.0237326,0,0,285.31,0.06,-0.01,-0.09
4084816865,0.0398461,0.010489,-1.30399,9.8369e-05,0.0011975,-0.0683724,0,0,285.31,-0.13,-0.01,-0.11
4084816965,0.0398579,0.0104912,-1.30438,7.86952e-05,0.000957999,-0.0546974,0,0,285.31,0,-0.01,-0.09
4084817065,0.0398674,0.010493,-1.30463,6.29562e-05,0.000766399,-0.0543602,0,0,285.31,-0.06,-0.01,-0.06
