timestamp,x,y,theta,vx,vy,omega,leftVel,rightVel,imuYaw,gyroZ,accelX,accelY
4085195085,0,0,-1.30172,0,0,0.099063,0,0,285.31,0.13,-0.01,-0.06
4085195185,0,0,-1.3015,0,0,0.0792483,0,0,285.31,0,-0.01,-0.05
4085195286,0,0,-1.30149,0,0,0.063395,0,0,285.31,0,-0.01,-0.08
4085195387,0,0,-1.30223,0,0,-0.0257274,0,0,285.31,-0.06,-0.01,-0.08
4085195487,0,0,-1.3029,0,0,-0.00438578,0,0,285.31,-0.06,-0.01,-0.04
4085195587,0,0,-1.30298,0,0,0.033292,0,0,285.31,0.06,-0.01,-0.08
4085195687,0,0,-1.30307,0,0,-0.0234591,0,0,285.31,-0.06,-0.02,-0.05
4085195787,0,0,-1.30338,0,0,-0.0187674,0,0,285.31,0,-0.02,-0.06
4085195888,0,0,-1.3033,0,0,0.0339247,0,0,285.31,0.06,0,-0.09
4085195989,0,0,-1.30334,0,0,-0.0239552,0,0,285.31,-0.06,-0.01,-0.07
4085196089,0,0,-1.30367,0,0,-0.0428079,0,0,285.31,-0.06,-0.02,-0.05
4085196189,0,0,-1.30426,0,0,-0.124296,0,0,285.31,-0.19,-0.01,-0.06
4085196289,0,0,-1.30498,0,0,-0.0994362,0,0,285.31,0,-0.01,-0.1
4085196389,0,0,-1.30533,0,0,-0.0795464,0,0,285.31,0,-0.01,-0.07
4085196490,0,0,-1.30478,0,0,0.0213781,0,0,285.31,0.06,-0.02,-0.08
4085196590,0,0,-1.30453,0,0,-0.0284011,0,0,285.31,-0.06,-0.01,-0.07
4085196690,0,0,-1.3043,0,0,0.0252101,0,0,285.31,0.06,-0.02,-0.08
4085196791,0,0,-1.30385,0,0,0.0431993,0,0,285.31,0.06,-0.01,-0.06
4085196891,0,0,-1.30364,0,0,-0.0201024,0,0,285.31,-0.06,-0.02,-0.07
4085196991,0,0,-1.30377,0,0,-0.0160818,0,0,285.31,0,-0.01,-0.09
4085197092,0,0,-1.30401,0,0,-0.0436153,0,0,285.31,-0.06,-0.02,-0.06
4085197192,0,0,-1.30422,0,0,-0.0348917,0,0,285.31,0,-0.02,-0.08
4085197293,0,0,-1.30395,0,0,0.0297605,0,0,285.31,0.06,-0.01,-0.08
4085197388,0,0,-1.30385,0,0,-0.00253663,0,0,285.31,-0.06,0,-0.04
4085197485,0,0,-1.30391,0,0,-0.0355965,0,0,285.31,-0.06,0,-0.08
4085197585,0,0,-1.30306,-3.22149e-05,0,0.277667,-0.00193289,0.00161074,285.31,0.5,0.23,-0.17
4085197685,-8.49787e-08,3.10738e-07,-1.29544,-4.15562e-05,0,2.22766,-0.00268334,0.0025255,285.13,3.69,0.43,-0.23
4085197785,-1.92051e-07,7.123e-07,-1.2861,-8.0598e-05,0,1.78494,-0.00378824,0.00331471,284.31,10.13,0.14,0.11
4085197886,-4.01673e-07,1.49066e-06,-1.2869,-1.34104e-06,0,1.43192,-0.0047353,0.00536668,283.38,10.75,0.12,-0.31
4085197986,-3.89667e-07,1.50807e-06,-1.29628,-7.99946e-05,0,1.14937,-0.00536668,0.00457746,282.06,14.88,0.18,-0.16
4085198088,-1.49138e-07,7.87186e-07,-1.31312,-2.40039e-08,0,0.0919253,-0.00599805,0.00584021,280.38,18.19,0.04,0.01
4085198187,-1.2643e-07,7.93896e-07,-1.34199,-1.57458e-05,0,0.0802206,-0.00880689,0.00864962,278.5,21.19,0,0.16
4085198288,-1.40522e-07,9.53215e-07,-1.37347,-2.83232e-05,0,0.0714197,-0.00959322,0.00943595,276.31,23.81,-0.04,-0.23
4085198389,-0.000241696,-9.25667e-05,-1.40856,0.00430591,-0.0265472,0.0681511,-0.0116377,0.0114804,273.75,28.44,-0.1,-0.25
4085198489,-0.000511744,-0.000162687,-1.44716,0.00422824,-0.031054,0.0663298,-0.012424,0.0127385,271,29.94,0.07,-0.62
4085198590,-0.000826166,-0.000210806,-1.49039,0.00353029,-0.0339036,0.0657375,-0.0133676,0.0132103,267.81,33.75,0.28,-0.48
4085198691,-0.00118129,-0.000202259,-1.53809,0.00210111,-0.0450807,0.0695185,-0.0166702,0.0168274,264.38,37.06,0.4,-0.05
4085198791,-0.00164347,-0.000158369,-1.59146,0.000360957,-0.0480177,0.0732477,-0.017771,0.0174565,260.44,39.5,0.39,-0.41
4085198892,-0.0021366,-2.74278e-05,-1.65013,-0.00257921,-0.0553118,0.0789157,-0.0193437,0.0207591,256.25,45.44,-0.09,-1.06
4085198993,-0.00268824,0.000198109,-1.71412,-0.00642008,-0.0612766,0.0857568,-0.0221745,0.0221745,251.75,46.75,0.7,-0.77
4085199093,-0.00327249,0.000517371,-1.78317,-0.00995163,-0.0630011,0.0918761,-0.0232754,0.0228036,247,51.69,0,-0.64
4085199193,-0.00383997,0.000915606,-1.85682,-0.0124413,-0.0607217,0.095891,-0.0226463,0.0226463,242.06,49.88,0.35,-0.35
4085199294,-0.00433953,0.00140257,-1.93322,-0.0163926,-0.0606699,0.099506,-0.0231181,0.0231181,237.25,51.81,0.2,-0.82
4085199394,-0.00477809,0.0019735,-2.01253,-0.0204043,-0.0598317,0.102493,-0.0234326,0.0232754,232.25,50.13,-0.36,-0.92
4085199495,-0.00514654,0.0025993,-2.09605,-0.0224287,-0.0557641,0.103498,-0.0223318,0.022489,226.81,50.88,0.01,-0.92
4085199595,-0.00540179,0.00326567,-2.18025,-0.0261629,-0.0535433,0.104206,-0.0223318,0.0223318,221.88,53.56,-0.07,-1.01
4085199695,-0.00554948,0.00396996,-2.26527,-0.0303671,-0.051463,0.104847,-0.022489,0.0223318,216.88,51,0.01,-0.68
4085199795,-0.0055912,0.00469234,-2.35061,-0.0337283,-0.0484727,0.105006,-0.0220172,0.0223318,211.94,50.31,0,-0.77
4085199896,-0.00551144,0.00541407,-2.43675,-0.0379475,-0.0458047,0.105343,-0.0223318,0.0223318,206.88,54.63,-0.14,-0.49
4085199997,-0.0053182,0.00611886,-2.52319,-0.0413771,-0.0424263,0.105497,-0.0223318,0.0221745,201.88,50.69,-0.15,-0.52
4085200099,-0.00498039,0.00678821,-2.60956,-0.0486496,-0.0404323,0.107283,-0.0235899,0.0235899,196.94,49.38,-0.18,-0.97
4085200200,-0.00450969,0.00742333,-2.69616,-0.0548697,-0.0374319,0.109839,-0.0245335,0.0246907,191.94,52.31,-0.33,-1
4085200300,-0.00390868,0.00799006,-2.78291,-0.0611128,-0.0338037,0.1132,-0.025933,0.0256186,186.94,52.56,-0.41,-1.35
4085200400,-0.00319633,0.00846686,-2.86977,-0.0656041,-0.0292969,0.116544,-0.0264045,0.0265616,181.94,51.5,-0.34,-1.13
4085200501,-0.00244858,0.00885376,-2.95646,-0.061241,-0.0239049,0.116589,-0.0245184,0.0245184,177,48.38,-0.1,-1.04
4085200602,-0.0016574,0.00906398,-3.04357,-0.0660946,-0.0184538,0.118087,-0.0256186,0.0256186,171.94,50.5,-0.49,-0.15
4085200703,-0.00081623,0.00914186,-3.13043,-0.0688997,-0.0127451,0.119767,-0.0260901,0.0260901,167,52.31,-0.33,-1.13
4085200803,4.65311e-05,0.0090653,3.06553,-0.0720443,-0.00652741,0.121992,-0.026876,0.026876,161.94,52.31,-0.18,-1.63
4085200904,0.000903863,0.0088399,2.9783,-0.0734343,-0.000322785,0.12412,-0.0271903,0.0273475,156.94,51.44,-0.6,-0.73
4085201004,0.00172342,0.00845121,2.89109,-0.0760176,0.00679648,0.127012,-0.0284477,0.0281333,151.94,51.25,-0.35,-1.1
4085201105,0.00248617,0.00795419,2.80415,-0.0720572,0.0111598,0.127777,-0.0273475,0.0270331,147,51.69,-0.61,-0.74
4085201205,0.00312955,0.00733405,2.71741,-0.0716397,0.0177113,0.128876,-0.0275046,0.0276618,142.06,51.63,-0.8,-0.96
4085201305,0.00366834,0.00661924,2.63026,-0.0686687,0.0227227,0.129113,-0.0271903,0.0270331,137,50.06,-0.31,-1.02
4085201405,0.0040773,0.00584351,2.54335,-0.0647259,0.026967,0.128423,-0.0264045,0.0264045,132.06,52.75,-1.04,-0.63
4085201506,0.00435884,0.00504767,2.45633,-0.0586837,0.0289238,0.125952,-0.0246756,0.0249899,127.06,50.31,-0.51,-1.2
4085201606,0.00447601,0.00424056,2.36923,-0.0559568,0.0346241,0.124372,-0.0249899,0.0249899,122.06,51.69,-0.8,-0.87
4085201706,0.00446496,0.00342974,2.28207,-0.0514469,0.0379176,0.12228,-0.0242041,0.0243613,117.06,55.38,-0.57,-0.59
4085201806,0.0043327,0.00265681,2.19519,-0.0461291,0.0395487,0.119356,-0.0231039,0.0232611,112.13,51.44,-1.2,-0.61
4085201907,0.00406455,0.00194312,2.10819,-0.0421612,0.0438365,0.117214,-0.0232611,0.0231039,107.13,51.56,-0.94,-0.14
4085202007,0.00367801,0.00128819,2.02138,-0.0377784,0.0473583,0.115384,-0.0229467,0.0231039,102.19,51.88,-1.06,-0.7
4085202107,0.00320288,0.000711805,1.93471,-0.0326868,0.0481549,0.112936,-0.0221609,0.0221609,97.25,53.31,-0.54,-1.97
4085202207,0.00263206,0.000246692,1.84551,-0.0280314,0.0516316,0.111311,-0.0224752,0.0221609,91.75,52.56,-1.29,-1.03
4085202308,0.00198797,-0.000111378,1.75772,-0.0231243,0.054236,0.110075,-0.0223181,0.0223181,86.94,49.13,-0.87,-0.69
4085202408,0.00129441,-0.000351277,1.67095,-0.0181183,0.0559972,0.10906,-0.0223181,0.0221609,82.13,49.81,-0.84,-0.29
4085202509,0.000571996,-0.000463694,1.5849,-0.0130027,0.0577253,0.10841,-0.0224752,0.0221609,77.31,50.81,-1.1,-0.32
4085202609,-0.000161187,-0.000446119,1.49912,-0.00771291,0.0592293,0.108097,-0.0224752,0.0224752,72.44,50.31,-0.99,-0.45
4085202710,-0.000881241,-0.0003068,1.41322,-0.00269423,0.0590398,0.107548,-0.0221609,0.0223181,67.5,48.38,-0.63,-0.35
4085202811,-0.00156071,-4.01365e-05,1.32785,0.00272516,0.0597263,0.107469,-0.0226324,0.0223181,62.69,49.25,-1.01,-0.51
4085202911,-0.00218859,0.000338175,1.24253,0.00780056,0.0591112,0.107276,-0.0223181,0.0224752,57.81,51.69,-1.2,-0.04
4085203013,-0.00273856,0.000832059,1.15669,0.0137619,0.0596798,0.10784,-0.0231039,0.0227896,52.81,51.06,-1.16,-0.11
4085203114,-0.00320187,0.00143367,1.07018,0.0200006,0.0599355,0.109004,-0.0235754,0.0235754,47.75,52,-0.84,0.14
4085203216,-0.00354703,0.00215143,0.983495,0.0287222,0.0623044,0.112105,-0.0253043,0.0254614,42.75,51.88,-0.78,-0.35
4085203317,-0.00380407,0.00293116,0.896658,0.0317304,0.0581864,0.113377,-0.0245184,0.0246756,37.75,52.13,-1.08,0.44
4085203417,-0.0039258,0.0037196,0.809429,0.0346453,0.0539549,0.113581,-0.0238898,0.0240469,32.69,50.44,-0.93,-0.34
4085203517,-0.00391208,0.00449842,0.722474,0.0379632,0.0500091,0.113288,-0.0235754,0.0235754,27.75,54.44,-0.72,-0.53
4085203617,-0.0037695,0.00525225,0.635147,0.0410529,0.0458763,0.1126,-0.0232611,0.0231039,22.69,50.75,-0.66,0
4085203717,-0.00350035,0.00596198,0.547549,0.0445434,0.041832,0.111883,-0.0229467,0.0231039,17.63,51.44,-0.87,0.29
4085203818,-0.00311418,0.00661116,0.460318,0.0478983,0.0376242,0.111263,-0.0229467,0.0229467,12.69,51.31,-0.54,0.2
4085203918,-0.00262577,0.00718308,0.372788,0.0503836,0.0330502,0.110509,-0.0227896,0.0226324,7.63,52.31,-0.74,0.22
4085204018,-0.00205661,0.00765953,0.285605,0.0519572,0.0282433,0.109453,-0.0223181,0.0223181,2.69,50.5,-0.92,0.34
4085204118,-0.00140966,0.00801831,0.198397,0.0555747,0.0234977,0.109156,-0.0226324,0.0227896,357.69,52.5,-0.29,0.08
4085204218,-0.000708069,0.00826794,0.111167,0.0567968,0.0185309,0.108627,-0.0224752,0.0224752,352.69,51.19,-0.52,0.28
4085204319,2.0295e-05,0.00839046,0.0242065,0.0579917,0.0134582,0.108133,-0.0223181,0.0224752,347.75,50.25,-0.51,0.49
4085204419,0.000758118,0.0083817,-0.0628388,0.0592255,0.00821643,0.107869,-0.0224752,0.0224752,342.75,51.75,-0.19,-0.03
4085204519,0.00148468,0.00824482,-0.149946,0.0597636,0.00296758,0.107666,-0.0224752,0.0224752,337.75,50,-0.52,0.37
4085204619,0.00217589,0.0079841,-0.236815,0.0598158,-0.00228198,0.107514,-0.0224752,0.0224752,332.81,51.94,-0.26,-0.42
4085204720,0.00281009,0.0076146,-0.322898,0.0587279,-0.00714742,0.107121,-0.0223181,0.0221609,328,50.13,-0.33,0.11
4085204820,0.00336573,0.00714189,-0.409303,0.0578866,-0.0122707,0.106815,-0.0221609,0.0223181,323,49.63,-0.2,1.09
4085204920,0.00383159,0.00657529,-0.498302,0.0564064,-0.0172372,0.106466,-0.0221609,0.0221609,317.5,51.75,-0.33,0.01
4085205021,0.00418762,0.00593429,-0.58655,0.0550182,-0.0225266,0.106428,-0.0224752,0.0221609,312.56,51.13,-0.11,0.2
4085205121,0.00442902,0.00524095,-0.673638,0.0528785,-0.02728,0.106387,-0.0223181,0.0223181,307.75,49.19,0.11,-0.3
4085205222,0.00454539,0.00451556,-0.76049,0.0504748,-0.0319744,0.106447,-0.0223181,0.0224752,302.81,50.44,0.21,0.53
4085205322,0.00453177,0.00377752,-0.847453,0.0477664,-0.0366482,0.106702,-0.0226324,0.0224752,297.81,52.81,0.19,-0.47
4085205423,0.00438612,0.0030476,-0.934495,0.0448173,-0.0412937,0.107156,-0.0226324,0.0229467,292.81,51.06,0,-0.09
4085205524,0.00412127,0.00234983,-1.02127,0.0409226,-0.0445002,0.10731,-0.0226324,0.0226324,287.88,53.19,-0.23,0.05
4085205625,0.00373647,0.00171165,-1.10817,0.0370641,-0.0482884,0.107629,-0.0227896,0.0227896,282.88,52.88,0.29,-0.2
4085205726,0.00324791,0.00114625,-1.19517,0.0326992,-0.0510479,0.107773,-0.0227896,0.0226324,277.88,50,0.26,0.33
4085205828,0.00262089,0.000690483,-1.28222,0.0291355,-0.0605029,0.110638,-0.0249899,0.0248328,272.88,52.25,0.05,-0.26
4085205930,0.00191293,0.00030158,-1.36965,0.0240854,-0.060296,0.111713,-0.0242041,0.0240469,267.81,51.69,0,-0.44
4085206030,0.00116858,4.53633e-05,-1.45703,0.0190125,-0.060597,0.112059,-0.0237326,0.0237326,262.81,51.75,-0.01,-0.38
4085206131,0.000396846,-7.06588e-05,-1.54438,0.0136933,-0.0623633,0.112538,-0.0238898,0.0238898,257.81,51.56,0.49,-0.74
4085206230,-0.000382187,-6.02491e-05,-1.63199,0.0085575,-0.062084,0.112392,-0.0234182,0.0235754,252.75,51.44,0.3,-0.17
4085206331,-0.00114059,8.84003e-05,-1.7195,0.00303232,-0.0627598,0.112407,-0.0235754,0.0235754,247.75,51.69,0.37,-0.22
4085206431,-0.00186071,0.000353706,-1.80696,-0.00183285,-0.0611774,0.111737,-0.0231039,0.0229467,242.75,52.13,0.14,-0.68
4085206531,-0.00251237,0.000738176,-1.89464,-0.00716965,-0.0605184,0.111147,-0.0229467,0.0229467,237.69,50.88,-0.11,-0.24
4085206631,-0.00308482,0.001233,-1.98194,-0.0128191,-0.0600948,0.110906,-0.0231039,0.0231039,232.75,49.69,0.2,-0.73
4085206731,-0.00356632,0.00182043,-2.06951,-0.0179654,-0.0585708,0.110624,-0.0231039,0.0229467,227.69,51.38,-0.09,-0.59
4085206831,-0.00393841,0.0024785,-2.157,-0.0227522,-0.0563976,0.110218,-0.0229467,0.0227896,222.69,51.19,0.02,-0.72
4085206932,-0.00418749,0.00318873,-2.24444,-0.0276722,-0.0541647,0.109919,-0.0229467,0.0227896,217.69,50.63,0.04,-0.66
4085207032,-0.00431,0.00393022,-2.33183,-0.0321779,-0.0513873,0.109587,-0.0227896,0.0227896,212.69,52.25,-0.23,-0.75
4085207132,-0.0043037,0.00467812,-2.41919,-0.0361902,-0.0480916,0.109143,-0.0226324,0.0226324,207.69,50.38,-0.32,-0.86
4085207232,-0.00416733,0.00540964,-2.50681,-0.0401102,-0.0445754,0.108722,-0.0226324,0.0224752,202.63,51.5,0.12,-0.85
4085207333,-0.00390369,0.00610423,-2.59406,-0.0441582,-0.0409615,0.108502,-0.0226324,0.0226324,197.69,51.13,-0.3,-0.21
4085207433,-0.00351258,0.00674413,-2.68102,-0.0490285,-0.0374037,0.108925,-0.0231039,0.0231039,192.75,50.88,-0.12,-1.33
4085207533,-0.00301487,0.00731831,-2.77043,-0.0512031,-0.0327947,0.108803,-0.0227896,0.0227896,187.25,52.31,-0.55,-0.93
4085207633,-0.0024284,0.00778988,-2.85897,-0.0538516,-0.0281463,0.108733,-0.0227896,0.0227896,182.31,50.31,-0.12,-0.79
4085207734,-0.00177572,0.00815375,-2.94656,-0.0553687,-0.0232722,0.108405,-0.0226324,0.0224752,177.44,50,-0.14,-0.96
4085207834,-0.00107704,0.00839678,-3.03378,-0.0566969,-0.0183049,0.107975,-0.0224752,0.0223181,172.5,51.38,-0.2,-0.73
4085207935,-0.000347138,0.00850872,-3.1204,-0.0588406,-0.0131266,0.107951,-0.0226324,0.0226324,167.63,49.25,-0.59,0.11
4085208035,0.000391135,0.008501,3.07655,-0.0588358,-0.00815795,0.107533,-0.0223181,0.0223181,162.75,50.75,-0.47,-0.71
4085208136,0.00110335,0.00838074,2.99031,-0.0569388,-0.00367913,0.106247,-0.0215322,0.0215322,157.81,51.31,-0.55,-0.83
4085208236,0.00176019,0.0081654,2.90411,-0.0533361,1.65441e-05,0.10374,-0.0202749,0.0202749,152.88,49.94,-0.3,-0.58
4085208337,0.00234026,0.00786472,2.81816,-0.0502062,0.0036299,0.100637,-0.0193318,0.0191747,148,51.19,-0.53,-1.78
4085208439,0.00283883,0.00748682,2.73183,-0.0477981,0.00743201,0.0974453,-0.018546,0.018546,143,52,-0.65,-0.55
4085208541,0.00324797,0.00702933,2.64523,-0.0471636,0.0124052,0.0951538,-0.018546,0.0187032,138,51.56,-0.79,-1.04
4085208641,0.00357064,0.00650358,2.55815,-0.0459519,0.0170282,0.0934292,-0.0187032,0.018546,132.94,51.56,-0.45,-0.92
4085208741,0.00379161,0.0059237,2.47101,-0.0448068,0.0219416,0.0924102,-0.0188603,0.0188603,127.94,51.56,-0.88,-0.58
4085208841,0.00391356,0.00531402,2.38411,-0.0422871,0.0254482,0.0913433,-0.0187032,0.018546,123,51.75,-1,-0.91
4085208942,0.00392375,0.00469738,2.2971,-0.039855,0.0292358,0.0905454,-0.0187032,0.018546,118,51.75,-1.14,-0.77
4085209034,0.00373824,0.00405382,2.21185,-0.043552,0.0445088,0.0952891,-0.0228888,0.0228888,113.38,51.69,-0.6,-0.48
4085209134,0.00343943,0.00335632,2.12665,-0.0414552,0.0498254,0.0997711,-0.0249386,0.0223764,108.5,47.94,-0.92,-0.59
4085209234,0.00308044,0.00270424,2.04297,-0.0356425,0.0462178,0.100531,-0.0225472,0.0206683,103.94,44.44,-0.6,-0.23
4085209334,0.00269417,0.00215976,1.96213,-0.0295461,0.0406428,0.0978687,-0.0188558,0.0191701,99.75,41.25,-0.59,-0.15
4085209434,0.00231137,0.0017256,1.88424,-0.0240186,0.0341506,0.0924914,-0.0160403,0.0163548,95.75,39.31,-0.73,-0.13
4085209534,0.00194029,0.00139856,1.81028,-0.0196811,0.0303723,0.0862618,-0.0143105,0.0143105,92.13,34.63,-0.49,-0.35
4085209633,0.00159294,0.00113794,1.74147,-0.0159024,0.0249194,0.0683424,-0.00015776,0.00015776,89,26.88,-0.92,0.12
4085209734,-0.0148576,-0.0125359,1.64096,-0.0736868,0.280218,-3.55936,0,0,87.94,-4.94,-0.11,-0.41
4085209834,-0.0130925,-0.00998944,1.60216,-0.0471598,0.173829,-0.633386,0,0,88.25,0.88,-1.1,-0.51
4085209934,-0.0146964,-0.0103698,1.581,-0.0374655,0.137941,-0.323076,0,0,88.13,-0.19,-0.67,-0.31
4085210035,-0.0160352,-0.0106901,1.56771,-0.0299023,0.110052,-0.0743169,0,0,88.13,0.06,-0.51,-0.2
4085210135,-0.0171398,-0.0109574,1.55942,-0.0239157,0.0880152,0.00959385,0,0,88.13,0.06,-0.44,-0.15
4085210235,-0.0180294,-0.0111692,1.55341,-0.0191331,0.0704144,0.00766493,0,0,88.06,0,-0.36,-0.15
4085210335,-0.018741,-0.0113367,1.54902,-0.0153067,0.0563325,0.00611436,0,0,88.06,0,-0.29,-0.12
4085210436,-0.0193097,-0.0114692,1.54609,-0.0122452,0.0450653,0.0427779,0,0,88.06,0.06,-0.23,-0.1
4085210536,-0.0197648,-0.0115748,1.54421,-0.00979609,0.0360519,0.090745,0,0,88.06,0.13,-0.22,-0.08
4085210637,-0.020129,-0.0116591,1.54303,-0.00783688,0.0288415,0.105856,0,0,88.06,0.13,-0.21,-0.07
4085210737,-0.0204203,-0.0117266,1.54216,-0.00626951,0.0230733,0.0846812,0,0,88.06,0,-0.18,-0.07
4085210837,-0.0206534,-0.0117806,1.54137,-0.00501562,0.0184586,0.0677385,0,0,88.06,0,-0.17,-0.07
4085210938,-0.0208398,-0.0118239,1.54069,-0.0040125,0.0147669,0.0581827,0,0,88.06,0.06,-0.14,-0.05
4085211040,-0.0209889,-0.0118584,1.54035,-0.00321,0.0118135,0.0957975,0,0,88.06,0.13,-0.14,-0.07
4085211139,-0.0211082,-0.0118861,1.53983,-0.002568,0.00945083,-0.00253474,0,0,88.06,-0.06,-0.11,-0.04
4085211239,-0.0212035,-0.0119084,1.53903,-0.0020544,0.00756067,-0.00202912,0,0,88.06,0,-0.1,-0.02
4085211341,-0.0212799,-0.0119261,1.53894,-0.00164352,0.00604854,0.0842541,0,0,88.06,0.13,-0.09,-0.04
4085211441,-0.0213409,-0.0119404,1.5387,-0.00131482,0.00483883,-0.00730172,0,0,88.06,-0.06,-0.08,-0.03
4085211542,-0.0213897,-0.0119518,1.53817,-0.00105185,0.00387106,-0.0058422,0,0,88.06,0,-0.09,-0.01
4085211641,-0.0214288,-0.0119611,1.53732,-0.000841483,0.00309685,-0.0864867,0,0,88.06,-0.13,-0.08,-0.04
4085211742,-0.02146,-0.0119685,1.53659,-0.000673186,0.00247748,-0.0691891,0,0,88.06,0,-0.09,-0.02
4085211843,-0.021485,-0.0119744,1.53616,-0.000538549,0.00198198,-0.0584006,0,0,88.06,-0.06,-0.05,-0.02
4085211944,-0.021505,-0.0119792,1.53594,-0.000430839,0.00158559,-0.0467197,0,0,88.06,0,-0.06,0
4085212045,-0.021521,-0.0119829,1.53627,-0.000344671,0.00126847,0.0265231,0,0,88.06,0.06,-0.08,-0.03
4085212145,-0.0215337,-0.0119859,1.53674,-0.000275737,0.00101478,0.0439745,0,0,88.06,0.06,-0.07,-0.02
4085212245,-0.021544,-0.0119884,1.53692,-0.00022059,0.000811821,-0.0199334,0,0,88.06,-0.06,-0.07,-0.02
4085212345,-0.0215522,-0.0119903,1.53678,-0.000176472,0.000649457,-0.0159466,0,0,88.06,0,-0.07,-0.01
4085212446,-0.0215587,-0.0119918,1.53697,-0.000141177,0.000519565,0.0347122,0,0,88.06,0.06,-0.07,-0.01
4085212546,-0.021564,-0.0119931,1.53722,-0.000112942,0.000415652,0.0277695,0,0,88.06,0,-0.06,-0.02
4085212647,-0.0215682,-0.0119941,1.53701,-9.03535e-05,0.000332522,-0.0317204,0,0,88.06,-0.06,-0.08,-0.03
4085212747,-0.0215715,-0.0119949,1.53667,-7.22828e-05,0.000266017,-0.0456918,0,0,88.06,-0.06,-0.06,-0.04
4085212847,-0.0215742,-0.0119955,1.53641,-5.78262e-05,0.000212814,-0.036553,0,0,88.06,0,-0.06,-0.02
4085212948,-0.0215763,-0.011996,1.53662,-4.6261e-05,0.000170251,0.0290168,0,0,88.06,0.06,-0.07,-0.03
4085213048,-0.0215781,-0.0119964,1.53671,-3.70088e-05,0.000136201,-0.025583,0,0,88.06,-0.06,-0.07,-0.01
