azimuth_deg,distance_m,rssi
45.5,0.149,180
45.7,0.149,178
45.9,0.146,179
46.1,0.148,174
46.3,0.148,169
46.5,0.144,162
46.9,2.919,30
47.1,2.911,31
47.3,2.901,31
47.5,2.892,31
47.7,2.882,31
47.9,2.882,31
48.1,2.889,31
48.3,2.903,30
48.5,2.917,30
48.7,2.928,29
48.9,2.938,27
49.1,2.951,28
49.3,2.965,27
49.5,2.982,28
49.7,2.999,28
49.9,3.011,28
50.1,3.024,27
50.3,3.043,28
50.5,3.053,28
50.7,3.069,28
50.9,3.084,28
51.1,3.099,28
51.3,3.115,28
51.5,3.134,27
51.7,3.148,27
51.9,3.168,29
52.1,3.18,29
52.3,3.201,30
52.5,3.26,34
52.7,3.27,40
52.9,3.267,41
53.1,3.261,41
53.3,3.252,41
53.5,3.248,41
53.7,3.241,41
53.9,3.233,42
54.1,3.224,42
54.3,3.217,43
54.5,3.211,43
54.7,3.204,42
54.9,3.197,43
55.5,3.178,44
55.7,3.174,44
55.9,3.167,44
56.1,3.162,45
56.5,3.148,46
56.7,3.142,46
56.9,3.136,46
57.1,3.131,47
57.5,3.116,47
57.7,3.113,47
57.9,3.109,48
58.1,3.1,48
58.3,3.093,48
58.5,3.088,49
58.7,3.082,49
58.9,3.075,47
59.1,0.104,172
59.3,0.107,177
59.5,0.104,180
59.7,0.105,183
59.9,0.106,184
60.1,0.102,187
60.3,0.105,185
60.5,0.109,187
60.7,0.109,186
60.9,0.106,190
61.1,0.105,188
61.3,0.105,188
61.5,0.104,190
61.7,0.104,189
61.9,0.104,188
62.1,0.104,190
62.3,0.105,188
62.5,0.106,188
62.7,0.106,188
62.9,0.106,187
63.1,0.103,187
63.3,0.102,187
63.5,0.103,185
63.7,0.103,180
63.9,0.1,180
64.1,0.102,173
64.5,2.893,47
64.7,2.898,40
64.9,2.919,35
65.1,2.955,37
65.3,2.972,43
65.5,2.93,47
65.7,2.914,48
65.9,2.912,44
66.1,2.926,38
66.3,3.002,43
66.5,2.984,49
66.7,2.918,49
66.9,2.908,53
67.1,2.906,49
67.3,2.899,45
67.5,2.884,46
67.7,2.872,50
67.9,2.871,51
68.1,2.877,45
68.3,2.885,40
68.5,2.892,42
68.7,2.9,41
68.9,2.918,38
69.1,2.886,40
69.3,2.87,43
69.5,2.863,49
69.7,2.865,46
69.9,2.868,39
70.1,2.859,41
70.3,2.849,45
70.5,2.844,43
70.7,2.829,37
70.9,2.805,40
71.1,2.801,46
71.3,2.805,46
71.5,2.817,41
71.7,2.862,39
71.9,2.888,46
72.1,2.894,52
72.3,2.907,47
72.7,3.048,41
72.9,3.047,41
73.1,3.045,42
73.3,3.042,43
73.5,3.036,43
74.3,2.354,33
74.5,2.351,33
74.7,2.35,33
74.9,2.351,33
75.1,2.353,32
75.3,2.348,31
75.5,2.321,31
75.7,2.301,31
75.9,2.298,31
76.1,2.295,31
76.3,2.295,31
76.5,2.299,31
76.7,2.301,31
76.9,2.301,32
77.1,2.299,32
77.3,2.297,31
77.5,2.294,31
77.7,2.291,31
77.9,2.288,32
78.1,2.285,32
78.3,2.282,32
78.5,2.281,31
78.7,2.278,32
78.9,2.273,32
79.1,2.27,32
79.3,2.269,32
79.5,2.267,32
79.7,2.265,33
79.9,2.264,32
80.1,2.26,33
80.3,2.258,33
80.5,2.257,33
80.7,2.254,33
80.9,2.253,33
81.1,2.253,33
81.3,2.252,33
81.5,2.251,33
81.7,2.25,33
81.9,2.248,33
82.1,2.248,33
82.3,2.247,34
82.5,2.247,33
82.7,2.248,33
82.9,2.247,34
83.1,2.246,34
83.3,2.245,34
83.5,2.245,33
83.7,2.244,34
83.9,2.245,33
84.1,2.246,34
84.3,2.247,34
84.5,2.247,34
84.7,2.246,34
84.9,2.245,34
85.1,2.243,33
85.3,2.241,33
85.5,2.236,32
85.7,2.234,34
85.9,2.233,34
86.1,2.234,34
86.3,2.241,32
86.5,2.258,30
86.7,2.287,30
86.9,2.294,31
87.1,2.292,31
87.3,2.288,32
87.5,2.287,32
87.7,2.282,32
87.9,2.281,32
88.1,2.286,32
88.3,2.32,38
88.9,2.872,60
89.3,2.72,41
89.7,2.418,43
89.9,2.412,43
90.1,2.374,40
90.3,2.319,40
90.5,2.286,37
90.7,2.283,38
90.9,2.293,39
91.1,2.337,45
91.7,2.756,44
91.9,2.76,44
92.1,2.763,44
92.3,2.765,44
92.5,2.767,44
92.7,2.77,45
92.9,2.77,45
93.1,2.773,45
93.3,2.775,44
93.5,2.775,44
93.7,2.777,44
93.9,2.78,44
94.1,2.78,43
94.3,2.782,43
94.5,2.784,42
94.7,2.786,42
94.9,2.789,42
95.1,2.793,42
95.3,2.795,42
95.5,2.796,42
95.7,2.798,42
95.9,2.8,42
96.1,2.799,42
96.3,2.802,42
96.5,2.807,41
96.7,2.809,40
96.9,2.812,40
97.1,2.815,39
97.3,2.818,40
97.5,2.821,41
97.7,2.823,39
97.9,2.826,39
98.1,2.83,40
98.3,2.837,43
98.5,2.841,42
98.7,2.84,40
98.9,2.839,40
99.1,2.838,41
99.3,2.844,41
99.5,2.855,44
99.7,2.873,44
99.9,2.873,38
100.1,2.867,33
100.3,2.867,33
100.5,2.868,34
100.7,2.871,34
100.9,2.899,42
101.1,2.957,52
101.3,2.987,57
101.5,2.992,57
101.7,2.995,58
101.9,2.997,58
102.1,2.999,58
102.3,2.999,58
102.5,2.971,57
102.7,2.694,51
102.9,2.625,41
103.1,2.551,34
103.3,2.532,38
103.5,2.492,38
103.7,2.466,37
103.9,2.462,37
104.1,2.472,37
104.3,2.513,38
104.7,2.97,37
104.9,3.003,45
105.1,2.998,43
105.3,2.952,37
105.5,2.946,34
105.7,2.944,34
106.1,2.667,36
106.3,2.597,34
106.5,2.586,37
106.7,2.616,46
107.3,3.071,37
107.5,3.047,30
107.7,3.088,39
107.9,3.099,42
108.1,3.107,35
108.3,3.104,29
108.7,2.858,35
108.9,2.81,35
109.1,2.793,35
109.3,2.774,35
109.5,2.758,35
109.7,2.744,36
109.9,2.726,36
110.1,2.713,36
110.3,2.701,35
110.5,2.69,35
110.7,2.679,35
110.9,2.668,35
111.1,2.655,35
111.3,2.646,35
111.5,2.641,36
111.7,2.637,39
111.9,2.635,38
112.1,2.631,40
112.3,2.631,42
112.5,2.629,41
112.7,2.625,41
112.9,2.624,42
113.1,2.622,42
113.3,2.621,41
113.5,2.622,40
113.7,2.625,38
113.9,2.629,39
114.1,2.63,39
114.3,2.634,42
114.5,2.641,44
114.7,2.644,44
114.9,2.651,42
115.1,2.659,42
115.3,2.674,41
115.5,2.693,41
115.7,2.709,44
115.9,2.713,46
116.1,2.715,46
116.3,2.717,43
116.5,2.729,36
117.1,2.955,40
117.3,2.901,33
117.5,2.887,33
117.7,2.886,35
117.9,2.936,47
118.5,3.434,47
118.7,3.443,47
118.9,3.451,47
119.1,3.458,46
119.3,3.468,46
119.5,3.476,46
119.7,3.483,46
119.9,3.492,46
120.1,3.499,46
120.3,3.507,46
120.5,3.516,45
120.7,3.524,45
120.9,3.53,45
121.1,3.505,43
121.3,3.475,40
121.5,3.467,41
121.7,3.467,41
121.9,3.467,41
122.1,3.467,41
122.3,3.465,41
122.5,3.467,41
122.7,3.468,40
122.9,3.468,41
123.1,3.468,41
123.3,3.47,41
123.5,3.471,41
123.7,3.471,41
123.9,3.471,40
124.1,3.474,40
124.3,3.473,40
124.5,3.474,41
124.7,3.475,41
124.9,3.474,41
125.1,3.474,41
125.3,3.476,41
125.5,3.476,41
125.7,3.478,40
125.9,3.48,41
126.1,3.478,41
126.3,3.481,41
126.5,3.482,41
126.7,3.483,40
126.9,3.487,37
127.1,3.49,35
127.3,3.489,35
127.5,3.488,37
127.7,3.49,37
127.9,3.495,34
