azimuth_deg,distance_m,rssi
45.5,0.268,163
45.7,0.295,158
45.9,0.332,149
46.1,0.343,147
46.3,0.348,148
46.5,0.343,148
46.7,0.333,145
46.9,0.276,154
47.1,0.222,162
47.3,0.212,163
47.5,0.205,165
47.7,0.205,162
47.9,0.206,164
48.1,0.203,163
48.3,0.211,156
48.9,3.194,32
49.1,3.201,31
49.3,3.24,32
49.7,0.196,151
49.9,0.187,153
50.1,0.189,156
50.3,0.203,154
50.5,0.183,163
50.7,0.199,161
50.9,0.199,160
51.1,0.196,162
51.3,0.192,165
51.5,0.196,163
51.7,0.199,163
51.9,0.199,165
52.1,0.198,165
52.3,0.197,165
52.5,0.194,167
52.7,0.196,165
52.9,0.197,165
53.1,0.196,167
53.3,0.2,166
53.5,0.201,167
53.7,0.202,168
53.9,0.205,166
54.1,0.207,166
54.3,0.206,167
54.5,0.205,168
54.7,0.205,169
54.9,0.204,170
55.1,0.204,169
55.3,0.203,169
55.5,0.203,169
55.7,0.202,171
55.9,0.201,171
56.1,0.201,171
56.3,0.202,171
56.5,0.202,171
56.7,0.202,171
56.9,0.202,170
57.1,0.201,171
57.3,0.202,170
57.5,0.203,170
57.7,0.202,171
57.9,0.201,171
58.1,0.202,170
58.3,0.202,170
58.5,0.201,171
58.7,0.201,170
58.9,0.2,170
59.1,0.201,171
59.3,0.201,171
59.5,0.204,170
59.7,0.204,170
59.9,0.204,169
60.1,0.203,170
60.3,0.201,170
60.5,0.201,169
60.7,0.201,169
60.9,0.201,169
61.1,0.2,169
61.3,0.197,168
61.5,0.193,167
61.7,0.192,168
61.9,0.199,164
62.1,0.19,166
62.3,0.193,163
62.5,0.168,166
62.7,0.159,166
62.9,0.168,160
63.1,0.145,160
63.3,0.143,159
63.5,0.142,161
63.7,0.125,163
63.9,0.133,162
64.3,0.125,165
64.5,0.116,167
64.7,0.119,169
64.9,0.127,168
65.1,0.121,170
65.3,0.127,169
65.5,0.121,172
65.7,0.126,170
65.9,0.13,169
66.1,0.113,175
66.3,0.122,172
66.5,0.12,176
66.7,0.128,176
67.1,0.128,179
67.3,0.139,180
67.5,0.138,180
67.7,0.128,182
67.9,0.131,183
68.1,0.134,183
68.3,0.133,183
68.5,0.132,184
68.7,0.128,184
68.9,0.122,186
69.1,0.116,188
69.3,0.117,188
69.5,0.118,187
69.7,0.116,187
69.9,0.108,190
70.1,0.112,188
70.3,0.117,187
70.5,0.111,188
70.7,0.114,189
70.9,0.115,189
71.1,0.11,190
71.3,0.11,190
71.5,0.108,190
71.7,0.108,190
71.9,0.108,190
72.1,0.109,190
72.3,0.108,190
72.5,0.108,190
72.7,0.107,193
72.9,0.106,193
73.1,0.101,194
73.3,0.1,194
73.5,0.101,195
73.7,0.097,196
73.9,0.1,195
74.1,0.101,195
74.3,0.099,197
74.5,0.099,197
74.7,0.098,197
74.9,0.098,196
75.1,0.1,197
75.3,0.099,197
75.5,0.1,197
75.7,0.1,198
75.9,0.101,198
76.1,0.099,198
76.3,0.098,197
76.5,0.099,198
76.7,0.099,197
76.9,0.098,197
77.1,0.098,198
77.3,0.099,197
77.5,0.099,197
77.7,0.097,200
77.9,0.097,198
78.1,0.093,200
78.3,0.095,200
78.5,0.099,197
78.7,0.098,198
78.9,0.094,200
79.1,0.099,198
79.3,0.099,199
79.5,0.101,198
79.7,0.1,198
79.9,0.094,200
80.1,0.094,200
80.3,0.094,201
80.5,0.095,200
80.7,0.096,200
80.9,0.097,200
81.1,0.095,200
81.3,0.094,200
81.5,0.094,200
81.7,0.094,200
81.9,0.093,202
82.1,0.094,200
82.3,0.094,200
82.5,0.094,200
82.7,0.091,201
82.9,0.094,200
83.1,0.094,200
83.3,0.094,200
83.5,0.096,200
83.7,0.095,200
83.9,0.094,200
84.1,0.093,200
84.3,0.092,200
84.5,0.092,200
84.7,0.094,200
84.9,0.095,200
85.1,0.093,200
85.3,0.093,199
85.5,0.093,200
85.7,0.093,199
85.9,0.092,199
86.1,0.092,200
86.3,0.093,200
86.5,0.096,198
86.7,0.095,200
86.9,0.097,197
87.1,0.097,197
87.3,0.095,197
87.5,0.093,199
87.7,0.095,197
87.9,0.094,197
88.1,0.094,197
88.3,0.096,196
88.5,0.095,197
88.7,0.094,197
88.9,0.093,197
89.1,0.092,199
89.3,0.093,197
89.5,0.092,199
89.7,0.094,199
89.9,0.095,197
90.1,0.094,197
90.3,0.094,197
90.5,0.092,199
90.7,0.092,200
90.9,0.093,200
91.1,0.093,200
91.3,0.093,199
91.5,0.093,199
91.7,0.091,199
91.9,0.092,200
92.1,0.093,200
92.3,0.094,199
92.5,0.095,199
92.7,0.094,199
92.9,0.093,200
93.1,0.093,200
93.3,0.091,199
93.5,0.091,199
93.7,0.095,197
93.9,0.098,196
94.1,0.096,197
94.3,0.096,196
94.5,0.096,197
94.7,0.095,197
94.9,0.094,196
95.1,0.096,197
95.3,0.098,196
95.5,0.123,189
95.7,0.099,196
95.9,0.101,194
96.1,0.105,192
96.3,0.103,194
96.5,0.107,192
96.7,0.114,189
96.9,0.112,190
97.1,0.114,189
97.3,0.113,189
97.5,0.115,188
97.7,0.114,188
97.9,0.114,187
98.1,0.114,187
98.3,0.108,189
98.5,0.108,189
98.7,0.104,190
98.9,0.101,192
99.1,0.1,192
99.3,0.095,195
99.5,0.096,196
99.7,0.098,197
99.9,0.095,199
100.1,0.094,199
100.3,0.095,200
100.5,0.091,200
100.7,0.094,200
100.9,0.094,199
101.1,0.094,199
101.3,0.092,201
101.5,0.092,200
101.7,0.09,201
101.9,0.089,201
102.1,0.092,200
102.3,0.088,201
102.5,0.091,200
102.7,0.092,200
102.9,0.089,201
103.1,0.09,199
103.3,0.09,200
103.5,0.089,200
103.7,0.09,199
103.9,0.092,199
104.1,0.094,197
104.3,0.091,198
104.5,0.095,197
104.7,0.094,198
104.9,0.095,197
105.1,0.096,197
105.3,0.096,197
105.5,0.095,197
105.7,0.095,197
105.9,0.095,196
106.1,0.095,196
106.3,0.093,196
106.5,0.092,196
106.7,0.093,196
106.9,0.094,196
107.1,0.094,196
107.3,0.097,195
107.5,0.094,195
107.7,0.096,194
107.9,0.094,196
108.1,0.098,194
108.3,0.096,196
108.5,0.099,194
108.7,0.099,194
108.9,0.097,196
109.1,0.097,196
109.3,0.097,196
109.5,0.097,195
109.7,0.098,194
109.9,0.098,194
110.1,0.095,196
110.3,0.096,196
110.5,0.101,195
110.7,0.099,196
110.9,0.1,197
111.1,0.099,198
111.3,0.103,197
111.5,0.103,196
111.7,0.102,197
111.9,0.103,197
112.1,0.102,198
112.3,0.101,200
112.5,0.098,200
112.7,0.098,199
112.9,0.098,199
113.1,0.099,199
113.3,0.1,199
113.5,0.1,199
113.7,0.099,199
113.9,0.098,200
114.1,0.101,199
114.3,0.102,198
114.5,0.1,198
114.7,0.098,199
114.9,0.102,198
115.1,0.102,198
115.3,0.1,199
115.5,0.104,197
115.7,0.107,195
115.9,0.107,194
116.1,0.109,192
116.3,0.11,190
116.5,0.115,188
116.7,0.117,188
116.9,0.118,187
117.1,0.124,184
117.3,0.124,182
117.5,0.118,182
117.7,0.117,178
