azimuth_deg,distance_m,rssi
45.5,0.15,180
45.7,0.15,179
45.9,0.147,180
46.1,0.146,175
46.3,0.145,172
46.5,0.146,164
46.9,2.921,29
47.1,2.914,30
47.3,2.903,31
47.5,2.894,31
47.7,2.886,31
47.9,2.884,31
48.1,2.892,30
48.3,2.904,30
48.5,2.917,31
48.7,2.929,28
48.9,2.943,27
49.1,2.954,28
49.3,2.967,28
49.5,2.986,28
49.7,2.998,27
49.9,3.011,28
50.1,3.027,27
50.3,3.044,28
50.5,3.057,28
50.7,3.07,28
50.9,3.087,28
51.1,3.102,28
51.3,3.119,28
51.5,3.135,28
51.7,3.149,28
51.9,3.169,29
52.1,3.181,29
52.3,3.204,30
52.5,3.258,35
52.7,3.271,40
52.9,3.268,40
53.1,3.261,41
53.3,3.254,41
53.5,3.248,41
53.7,3.242,41
53.9,3.234,42
54.1,3.226,42
54.3,3.219,42
54.5,3.213,42
54.7,3.207,43
54.9,3.2,43
55.3,3.186,44
55.5,3.182,44
55.7,3.176,44
55.9,3.168,44
56.1,3.164,45
56.3,3.159,45
56.5,3.151,45
56.7,3.143,46
56.9,3.139,46
57.3,3.126,47
57.5,3.121,47
57.7,3.115,47
57.9,3.111,48
58.1,3.103,48
58.3,3.096,48
58.5,3.09,48
58.7,3.084,49
58.9,3.079,47
59.1,0.112,170
59.3,0.107,178
59.5,0.103,181
59.7,0.106,183
59.9,0.11,184
60.1,0.105,186
60.3,0.107,187
60.5,0.109,186
60.7,0.11,186
60.9,0.109,187
61.1,0.108,188
61.3,0.106,189
61.5,0.107,189
61.7,0.107,190
61.9,0.106,190
62.1,0.105,189
62.3,0.105,190
62.5,0.106,189
62.7,0.108,186
62.9,0.107,188
63.1,0.104,187
63.3,0.104,185
63.5,0.106,184
63.7,0.101,183
63.9,0.1,181
64.1,0.102,173
64.5,2.893,47
64.7,2.901,39
64.9,2.923,35
65.1,2.962,38
65.3,2.993,43
65.5,2.931,46
65.7,2.913,47
65.9,2.912,45
66.1,2.926,39
66.3,2.997,42
66.5,2.994,47
66.7,2.926,49
66.9,2.91,53
67.1,2.906,49
67.3,2.899,45
67.5,2.885,46
67.7,2.875,50
67.9,2.872,51
68.1,2.877,44
68.3,2.884,40
68.5,2.892,42
68.7,2.902,41
68.9,2.931,38
69.1,2.888,40
69.3,2.87,43
69.5,2.864,48
69.7,2.867,47
69.9,2.875,39
70.1,2.864,38
70.3,2.852,42
70.5,2.846,46
70.7,2.834,41
70.9,2.811,36
71.1,2.802,42
71.3,2.803,47
71.5,2.809,46
71.7,2.823,40
72.1,2.891,47
72.3,2.895,52
72.5,2.908,47
72.9,3.049,41
73.1,3.048,42
73.3,3.045,43
73.5,3.038,43
74.3,2.356,33
74.5,2.353,33
74.7,2.353,33
74.9,2.352,33
75.1,2.353,32
75.3,2.351,31
75.5,2.322,30
75.7,2.303,31
75.9,2.299,31
76.1,2.295,31
76.3,2.295,32
76.5,2.299,32
76.7,2.301,31
76.9,2.303,32
77.1,2.302,32
77.3,2.299,31
77.5,2.296,31
77.7,2.293,31
77.9,2.29,32
78.1,2.288,31
78.3,2.286,31
78.5,2.286,32
78.7,2.282,32
78.9,2.277,32
79.1,2.275,32
79.3,2.272,32
79.5,2.268,32
79.7,2.266,33
79.9,2.264,33
80.1,2.261,33
80.3,2.26,33
80.5,2.257,33
80.7,2.256,33
80.9,2.256,33
81.1,2.255,33
81.3,2.252,33
81.5,2.251,33
81.7,2.251,33
81.9,2.25,33
82.1,2.249,33
82.3,2.247,33
82.5,2.248,34
82.7,2.247,33
82.9,2.248,33
83.1,2.247,34
83.3,2.245,33
83.5,2.246,33
83.7,2.245,34
83.9,2.246,34
84.1,2.246,34
84.3,2.246,33
84.5,2.247,34
84.7,2.247,33
84.9,2.247,33
85.1,2.246,33
85.3,2.243,33
85.5,2.238,33
85.7,2.236,33
85.9,2.235,33
86.1,2.238,33
86.3,2.242,33
86.5,2.257,30
86.7,2.291,30
86.9,2.293,31
87.1,2.292,31
87.3,2.289,32
87.5,2.288,32
87.7,2.285,32
87.9,2.285,32
88.1,2.288,32
88.3,2.322,38
88.9,2.874,60
89.3,2.722,40
89.7,2.417,43
89.9,2.414,43
90.1,2.376,40
90.3,2.31,40
90.5,2.287,37
90.7,2.286,38
90.9,2.293,39
91.1,2.338,45
91.5,2.751,44
91.7,2.759,44
91.9,2.76,44
92.1,2.763,44
92.3,2.767,44
92.5,2.769,44
92.7,2.771,45
92.9,2.771,45
93.1,2.772,45
93.3,2.775,44
93.5,2.777,44
93.7,2.777,44
93.9,2.782,43
94.1,2.783,43
94.3,2.783,43
94.5,2.784,43
94.7,2.787,42
94.9,2.79,42
95.1,2.792,41
95.3,2.795,41
95.5,2.797,42
95.7,2.8,42
95.9,2.8,42
96.1,2.801,42
96.3,2.804,42
96.5,2.808,41
96.7,2.81,41
96.9,2.814,40
97.1,2.818,39
97.3,2.821,40
97.5,2.823,41
97.7,2.824,40
97.9,2.827,39
98.1,2.832,41
98.3,2.84,43
98.5,2.843,41
98.7,2.839,40
98.9,2.837,40
99.1,2.839,41
99.3,2.844,41
99.5,2.858,44
99.7,2.875,44
99.9,2.875,38
100.1,2.867,33
100.3,2.867,33
100.5,2.87,34
100.7,2.871,34
100.9,2.903,42
101.3,2.987,57
101.5,2.992,57
101.7,2.996,58
101.9,2.999,58
102.1,3.001,58
102.3,3.001,57
102.9,2.617,40
103.1,2.556,34
103.3,2.538,37
103.5,2.493,38
103.7,2.466,37
103.9,2.462,37
104.1,2.472,37
104.3,2.518,39
104.7,2.969,37
104.9,3.01,45
105.1,3.001,42
105.3,2.953,36
105.5,2.947,34
105.7,2.944,34
106.1,2.665,35
106.3,2.594,34
106.5,2.586,37
106.7,2.617,47
107.3,3.072,37
107.5,3.046,31
107.7,3.093,40
107.9,3.1,42
108.1,3.107,35
108.3,3.104,29
108.7,2.861,36
108.9,2.813,35
109.1,2.793,35
109.3,2.776,35
109.5,2.76,35
109.7,2.745,36
109.9,2.73,36
110.1,2.715,36
110.3,2.702,35
110.5,2.69,35
