azimuth_deg,distance_m,rssi
45.5,0.151,181
45.7,0.151,180
45.9,0.149,177
46.1,0.149,173
46.3,0.151,169
46.5,0.156,160
46.9,2.923,30
47.1,2.915,30
47.3,2.902,31
47.5,2.894,32
47.7,2.885,32
47.9,2.884,32
48.1,2.892,31
48.3,2.905,30
48.5,2.918,30
48.7,2.929,29
48.9,2.94,28
49.1,2.953,28
49.3,2.973,28
49.5,2.986,28
49.7,2.997,28
49.9,3.013,28
50.1,3.026,28
50.3,3.045,28
50.5,3.058,28
50.7,3.072,28
50.9,3.086,28
51.1,3.103,28
51.3,3.118,28
51.5,3.135,27
51.7,3.151,28
51.9,3.169,29
52.1,3.185,30
52.3,3.207,31
52.5,3.262,35
52.7,3.271,40
52.9,3.267,41
53.1,3.261,41
53.3,3.255,41
53.5,3.248,41
53.7,3.242,41
53.9,3.234,42
54.1,3.226,42
54.3,3.219,43
54.5,3.211,43
54.7,3.208,43
54.9,3.198,43
55.1,3.191,44
55.3,3.186,44
55.7,3.175,44
55.9,3.168,45
56.1,3.163,45
56.3,3.159,45
56.5,3.151,46
56.7,3.141,46
56.9,3.139,46
57.1,3.131,46
57.3,3.125,47
57.5,3.119,47
57.7,3.113,47
57.9,3.109,48
58.1,3.102,48
58.3,3.095,49
58.5,3.09,49
58.7,3.083,49
58.9,3.076,47
59.1,0.109,171
59.3,0.104,178
59.5,0.105,181
59.7,0.108,183
59.9,0.11,181
60.1,0.108,185
60.3,0.109,185
60.5,0.11,186
60.7,0.109,187
60.9,0.109,188
61.1,0.108,187
61.3,0.106,189
61.5,0.104,189
61.7,0.105,189
61.9,0.106,189
62.1,0.105,189
62.3,0.106,188
62.5,0.107,187
62.7,0.108,188
62.9,0.108,187
63.1,0.105,186
63.3,0.103,185
63.5,0.106,184
63.7,0.104,182
63.9,0.104,178
64.1,0.104,172
64.5,2.895,48
64.7,2.898,40
64.9,2.916,36
65.1,2.954,38
65.3,2.966,43
65.5,2.927,47
65.7,2.913,48
65.9,2.913,43
66.1,2.93,38
66.3,3,45
66.5,2.981,49
66.7,2.923,50
66.9,2.909,53
67.1,2.906,49
67.3,2.897,45
67.5,2.884,47
67.7,2.873,51
67.9,2.873,51
68.1,2.878,45
68.3,2.883,40
68.5,2.89,43
68.7,2.901,41
68.9,2.908,38
69.1,2.883,39
69.3,2.866,44
69.5,2.863,49
69.7,2.868,46
69.9,2.871,40
70.1,2.856,42
70.5,2.843,44
70.7,2.826,37
70.9,2.8,38
71.1,2.797,45
71.3,2.799,47
71.5,2.811,43
71.7,2.838,38
71.9,2.882,41
72.1,2.882,51
72.3,2.893,51
72.5,2.921,45
72.9,3.049,41
73.1,3.047,42
73.3,3.043,43
73.5,3.036,43
74.3,2.356,32
74.5,2.353,33
74.7,2.352,33
74.9,2.352,33
75.1,2.353,33
75.3,2.35,32
75.5,2.326,31
75.7,2.304,31
75.9,2.3,32
76.1,2.297,31
76.3,2.297,32
76.5,2.3,32
76.7,2.303,32
76.9,2.303,32
77.1,2.3,32
77.3,2.297,32
77.5,2.296,31
77.7,2.293,32
77.9,2.292,32
78.1,2.289,32
78.3,2.286,32
78.5,2.286,32
78.7,2.282,32
78.9,2.277,32
79.1,2.275,32
79.3,2.272,32
79.5,2.269,33
79.7,2.268,32
79.9,2.265,33
80.1,2.264,33
80.3,2.261,33
80.5,2.257,33
80.7,2.254,33
80.9,2.253,33
81.1,2.254,33
81.3,2.254,33
81.5,2.252,33
81.7,2.25,33
81.9,2.251,33
82.1,2.251,33
82.3,2.251,34
82.5,2.25,34
82.7,2.248,34
82.9,2.247,34
83.1,2.247,33
83.3,2.247,34
83.5,2.248,34
83.7,2.248,34
83.9,2.247,34
84.1,2.246,34
84.3,2.247,34
84.5,2.248,34
