azimuth_deg,distance_m,rssi
45.5,0.158,179
45.7,0.171,176
45.9,0.195,172
46.1,0.231,166
46.3,0.247,162
46.5,0.252,161
46.7,0.259,158
46.9,0.259,159
47.1,0.261,159
47.3,0.262,157
47.5,0.262,157
47.7,0.261,158
47.9,0.262,159
48.1,0.262,158
48.3,0.261,158
48.5,0.261,158
48.7,0.258,158
48.9,0.257,158
49.1,0.258,158
49.3,0.259,156
49.5,0.258,157
49.7,0.261,156
49.9,0.272,154
50.1,0.289,151
50.3,0.296,151
50.5,0.308,148
50.7,0.307,148
50.9,0.301,151
51.1,0.301,151
51.3,0.294,154
51.5,0.289,154
51.7,0.282,156
51.9,0.286,154
52.1,0.285,155
52.3,0.286,155
52.5,0.286,156
52.7,0.285,156
52.9,0.286,156
53.1,0.287,155
53.3,0.285,154
53.5,0.286,153
53.7,0.286,151
53.9,0.287,149
54.1,0.284,150
54.3,0.271,151
54.5,0.24,150
54.7,0.186,156
54.9,0.185,152
55.1,0.191,150
55.3,0.177,156
55.5,0.183,152
55.7,0.165,155
55.9,0.154,159
56.1,0.155,156
56.3,0.146,159
56.7,3.144,45
56.9,3.136,45
57.1,3.131,46
57.5,3.121,46
57.7,3.115,46
57.9,3.11,47
58.1,3.104,47
58.3,3.098,47
58.7,3.084,48
58.9,3.075,47
59.1,3.067,42
59.3,3.06,41
59.5,3.059,45
59.7,3.06,46
59.9,3.056,47
60.1,3.047,46
60.5,0.104,173
60.7,0.104,179
60.9,0.105,181
61.1,0.108,182
61.3,0.106,185
61.5,0.104,185
61.7,0.107,186
61.9,0.107,187
62.1,0.107,188
62.3,0.106,188
62.5,0.103,189
62.7,0.103,188
62.9,0.103,189
63.1,0.102,190
63.3,0.103,188
63.5,0.104,188
63.7,0.105,188
63.9,0.105,188
64.1,0.106,189
64.3,0.106,186
64.5,0.102,187
64.7,0.101,186
64.9,0.104,185
65.1,0.101,183
65.3,0.098,181
65.5,0.099,175
65.9,2.915,42
66.1,2.933,39
66.3,3.004,44
66.5,2.977,49
66.7,2.92,50
66.9,2.911,53
67.1,2.909,49
67.3,2.9,45
67.5,2.884,48
67.7,2.876,52
67.9,2.872,52
68.1,2.879,45
68.3,2.884,41
68.5,2.891,44
68.7,2.901,42
68.9,2.911,39
69.1,2.886,41
69.3,2.867,45
69.5,2.863,50
69.7,2.868,46
69.9,2.872,41
70.1,2.856,43
70.3,2.848,46
70.5,2.841,40
70.7,2.819,36
70.9,2.803,43
71.1,2.804,47
71.5,2.822,39
71.7,2.88,36
71.9,2.888,44
72.1,2.893,50
72.3,2.907,46
72.7,3.05,40
72.9,3.051,40
73.1,3.047,40
73.3,3.046,41
73.5,3.043,41
74.3,2.358,32
74.5,2.354,32
74.7,2.353,33
74.9,2.353,33
75.1,2.356,32
75.3,2.351,31
75.5,2.32,30
75.7,2.303,31
75.9,2.299,31
76.1,2.297,31
76.3,2.298,31
76.5,2.301,32
76.7,2.301,32
76.9,2.301,31
77.1,2.3,31
77.3,2.298,31
77.5,2.297,31
77.7,2.294,31
77.9,2.291,31
78.1,2.288,32
78.3,2.286,32
78.5,2.284,32
78.7,2.281,32
78.9,2.277,32
79.1,2.275,32
79.3,2.273,32
79.5,2.27,32
79.7,2.267,32
79.9,2.266,32
80.1,2.264,33
80.3,2.261,33
80.5,2.257,33
80.7,2.256,33
80.9,2.257,33
81.1,2.255,33
81.3,2.253,33
81.5,2.254,33
81.7,2.252,33
81.9,2.251,33
82.1,2.252,33
82.3,2.25,34
82.5,2.249,33
82.7,2.248,33
82.9,2.248,33
83.1,2.248,34
83.3,2.247,33
83.5,2.249,34
83.7,2.248,33
83.9,2.246,34
84.1,2.247,33
84.3,2.248,34
84.5,2.248,34
84.7,2.249,33
