azimuth_deg,distance_m,rssi
45.5,0.15,181
45.7,0.149,179
45.9,0.147,176
46.1,0.148,176
46.3,0.151,170
46.5,0.149,162
46.9,2.921,29
47.1,2.913,30
47.3,2.903,31
47.5,2.894,31
47.7,2.887,31
47.9,2.883,31
48.1,2.892,30
48.3,2.905,30
48.5,2.916,30
48.7,2.928,29
48.9,2.939,27
49.1,2.953,27
49.3,2.967,28
49.5,2.985,28
49.7,2.998,28
49.9,3.012,28
50.1,3.024,28
50.3,3.042,28
50.5,3.056,28
50.7,3.073,28
50.9,3.087,28
51.1,3.103,28
51.3,3.116,28
51.5,3.132,28
51.7,3.15,28
51.9,3.171,29
52.1,3.185,30
52.3,3.204,30
52.5,3.261,34
52.7,3.271,40
52.9,3.268,41
53.1,3.262,41
53.3,3.255,41
53.5,3.248,41
53.7,3.242,41
53.9,3.234,42
54.1,3.225,42
54.3,3.22,42
54.5,3.212,43
54.7,3.206,43
54.9,3.201,43
55.3,3.186,43
55.9,3.168,44
56.1,3.162,45
56.3,3.156,45
56.5,3.15,46
56.7,3.144,46
56.9,3.136,46
57.1,3.131,46
57.3,3.125,47
57.5,3.119,47
57.7,3.115,47
57.9,3.109,48
58.1,3.101,48
58.3,3.097,48
58.5,3.091,49
58.7,3.084,49
59.1,0.101,172
59.3,0.104,175
59.5,0.102,182
59.7,0.106,184
59.9,0.108,185
60.1,0.107,185
60.3,0.106,186
60.5,0.107,188
60.7,0.109,187
60.9,0.107,189
61.1,0.107,187
61.3,0.107,188
61.5,0.105,189
61.7,0.106,190
61.9,0.106,190
62.1,0.104,189
62.3,0.106,188
62.5,0.108,186
62.7,0.108,187
62.9,0.107,188
63.1,0.104,187
63.3,0.103,187
63.5,0.105,182
63.7,0.099,184
63.9,0.099,180
64.1,0.107,170
64.5,2.894,47
64.7,2.899,38
64.9,2.919,36
65.1,2.953,38
65.3,2.974,43
65.5,2.928,46
65.7,2.913,48
65.9,2.913,44
66.1,2.929,39
66.3,2.999,43
66.5,2.979,48
66.7,2.919,50
66.9,2.909,53
67.1,2.908,49
67.3,2.899,45
67.5,2.885,46
67.7,2.872,51
67.9,2.872,51
68.1,2.879,44
68.3,2.884,40
68.5,2.89,42
68.7,2.899,41
68.9,2.912,39
69.1,2.887,40
69.3,2.868,44
69.5,2.865,49
69.7,2.867,46
69.9,2.871,40
70.1,2.858,42
70.5,2.841,40
70.7,2.82,36
70.9,2.803,44
71.1,2.803,47
71.3,2.806,44
71.5,2.821,39
71.7,2.88,42
71.9,2.89,52
72.1,2.893,52
72.3,2.926,44
72.7,3.05,41
72.9,3.049,42
73.1,3.046,42
73.3,3.043,42
73.5,3.037,43
74.3,2.357,33
74.5,2.354,33
74.7,2.352,33
74.9,2.352,33
75.1,2.353,33
75.3,2.348,32
75.5,2.322,31
75.7,2.302,31
75.9,2.299,31
76.1,2.297,31
76.3,2.296,31
76.5,2.299,31
76.7,2.303,32
76.9,2.302,32
77.1,2.3,32
77.3,2.297,31
77.5,2.294,32
77.7,2.293,32
77.9,2.29,32
78.1,2.287,32
78.3,2.285,32
78.5,2.285,32
78.7,2.283,32
78.9,2.277,31
79.1,2.273,32
79.3,2.271,32
79.5,2.268,32
79.7,2.267,33
79.9,2.266,33
80.1,2.264,33
80.3,2.26,33
80.5,2.257,33
80.7,2.257,33
80.9,2.255,33
81.1,2.255,33
81.3,2.253,33
81.5,2.252,33
81.7,2.251,33
81.9,2.25,33
82.1,2.25,33
82.3,2.25,34
82.5,2.248,34
82.7,2.249,33
82.9,2.248,33
83.1,2.247,33
83.3,2.247,34
83.5,2.247,34
83.7,2.246,34
83.9,2.247,34
84.1,2.248,34
84.3,2.248,34
84.5,2.248,34
84.7,2.248,34
84.9,2.246,34
85.1,2.245,33
85.3,2.241,33
85.5,2.238,33
85.7,2.236,33
85.9,2.236,34
86.1,2.238,33
86.3,2.242,32
86.5,2.258,30
86.7,2.289,30
86.9,2.295,31
87.1,2.291,31
87.3,2.289,32
87.5,2.287,32
87.7,2.285,32
87.9,2.285,32
88.1,2.291,32
88.3,2.323,38
88.9,2.873,60
89.3,2.728,41
89.7,2.417,43
89.9,2.411,43
90.1,2.377,40
90.3,2.32,40
90.5,2.286,38
90.7,2.285,38
90.9,2.296,39
91.1,2.338,44
91.7,2.759,44
91.9,2.764,44
92.1,2.766,44
92.3,2.766,44
92.5,2.769,44
92.7,2.771,45
92.9,2.772,45
93.1,2.773,45
93.3,2.777,44
93.5,2.777,44
93.7,2.778,43
93.9,2.781,43
94.1,2.784,43
94.3,2.785,43
94.5,2.786,43
94.7,2.789,42
94.9,2.791,42
95.1,2.793,42
95.3,2.796,42
95.5,2.798,42
95.7,2.799,42
95.9,2.8,42
96.1,2.802,42
96.3,2.804,42
96.5,2.808,41
96.7,2.813,41
96.9,2.815,40
97.1,2.817,39
97.3,2.82,40
97.5,2.823,41
97.7,2.825,39
97.9,2.827,39
98.1,2.833,40
98.3,2.84,43
98.5,2.842,42
98.7,2.839,41
98.9,2.838,40
99.1,2.839,41
99.3,2.845,41
99.5,2.858,44
99.7,2.876,44
99.9,2.875,38
100.1,2.867,34
100.3,2.868,33
100.5,2.87,33
100.7,2.874,35
100.9,2.896,42
101.1,2.959,51
101.3,2.99,57
101.5,2.994,57
101.7,2.996,58
101.9,3,58
102.1,3.002,58
102.3,3.002,58
102.5,2.971,57
102.9,2.627,41
103.1,2.553,34
103.3,2.536,37
103.5,2.493,38
103.7,2.466,38
103.9,2.462,38
104.1,2.472,38
104.3,2.52,39
104.7,2.967,37
104.9,3.009,45
105.1,3.001,43
105.3,2.956,37
105.5,2.946,34
105.7,2.947,33
106.1,2.672,35
106.3,2.595,34
106.5,2.589,37
106.7,2.617,46
107.3,3.073,37
107.5,3.05,30
107.7,3.09,39
107.9,3.098,42
108.1,3.106,36
108.3,3.103,29
108.7,2.86,36
108.9,2.813,35
109.1,2.793,35
109.3,2.775,35
109.5,2.762,36
109.7,2.745,35
109.9,2.728,36
110.1,2.715,35
110.3,2.702,35
110.5,2.692,35
110.7,2.681,35
110.9,2.672,35
111.1,2.659,35
111.3,2.648,35
111.5,2.643,36
111.7,2.639,39
111.9,2.637,38
112.1,2.635,40
112.3,2.632,42
112.5,2.63,41
112.7,2.628,41
112.9,2.625,42
113.1,2.625,42
113.3,2.625,41
113.5,2.625,40
113.7,2.628,38
113.9,2.63,39
114.1,2.635,39
114.3,2.638,42
114.5,2.644,44
114.7,2.646,43
114.9,2.654,42
115.1,2.661,42
115.3,2.674,41
115.5,2.693,41
115.7,2.71,44
115.9,2.715,46
116.1,2.717,46
116.3,2.72,43
116.5,2.734,35
117.1,2.956,40
117.3,2.903,33
117.5,2.89,33
117.7,2.888,35
117.9,2.935,47
118.5,3.435,47
118.7,3.443,47
118.9,3.453,47
119.1,3.458,47
119.3,3.468,46
119.5,3.478,46
119.7,3.484,46
119.9,3.494,46
120.1,3.5,46
120.3,3.509,45
120.5,3.519,46
120.7,3.529,45
120.9,3.532,45
121.1,3.508,43
121.3,3.478,40
121.5,3.469,41
121.7,3.469,41
121.9,3.469,41
122.1,3.468,41
122.3,3.468,41
122.5,3.47,41
122.7,3.472,40
122.9,3.471,41
123.1,3.472,41
123.3,3.471,41
123.5,3.473,41
123.7,3.471,41
123.9,3.474,40
124.1,3.475,40
124.3,3.475,40
124.5,3.476,41
124.7,3.475,41
124.9,3.477,41
125.1,3.477,41
125.3,3.477,41
125.5,3.478,41
125.7,3.479,41
125.9,3.48,41
126.1,3.481,41
126.3,3.482,41
126.5,3.483,41
