azimuth_deg,distance_m,rssi
45.5,0.197,175
45.7,0.2,172
45.9,0.201,172
46.1,0.202,172
46.3,0.204,172
46.5,0.206,170
46.7,0.206,171
46.9,0.207,170
47.1,0.206,170
47.3,0.206,172
47.5,0.207,170
47.7,0.205,172
47.9,0.205,172
48.1,0.206,172
48.3,0.208,170
48.5,0.206,170
48.7,0.202,172
48.9,0.199,172
49.1,0.2,172
49.3,0.2,172
49.5,0.204,170
49.7,0.207,170
49.9,0.206,172
50.1,0.205,173
50.3,0.204,174
50.5,0.204,173
50.7,0.205,174
50.9,0.204,174
51.1,0.206,171
51.3,0.207,171
51.5,0.207,171
51.7,0.207,171
51.9,0.208,174
52.1,0.209,171
52.3,0.208,171
52.5,0.209,171
52.7,0.211,171
52.9,0.212,170
53.1,0.215,170
53.3,0.216,168
53.5,0.215,170
53.7,0.22,168
53.9,0.224,168
54.1,0.225,170
54.3,0.227,167
54.5,0.224,169
54.7,0.222,170
54.9,0.223,168
55.1,0.221,170
55.3,0.22,170
55.5,0.221,170
55.7,0.22,170
55.9,0.221,170
56.1,0.22,170
56.3,0.22,168
56.5,0.22,169
56.7,0.221,168
56.9,0.22,169
57.1,0.22,168
57.3,0.219,170
57.5,0.219,168
57.7,0.22,168
57.9,0.223,168
58.1,0.223,165
58.3,0.22,163
58.5,0.212,163
58.7,0.211,162
58.9,0.21,164
59.1,0.218,165
59.3,0.22,166
59.5,0.22,168
59.7,0.219,169
59.9,0.22,169
60.1,0.219,169
60.3,0.219,166
60.5,0.22,168
60.7,0.219,168
60.9,0.22,167
61.1,0.221,167
61.3,0.221,167
61.5,0.221,167
61.7,0.221,168
61.9,0.22,168
62.1,0.22,168
62.3,0.221,168
62.5,0.222,166
62.7,0.22,165
62.9,0.221,166
63.1,0.221,166
63.3,0.221,166
63.5,0.22,166
63.7,0.22,167
63.9,0.22,166
64.1,0.221,165
64.3,0.221,165
64.5,0.22,165
64.7,0.221,163
64.9,0.221,164
65.1,0.22,163
65.3,0.218,165
65.5,0.219,164
65.7,0.218,165
65.9,0.218,163
66.1,0.216,165
66.3,0.215,163
66.5,0.217,162
66.7,0.216,160
66.9,0.208,158
67.1,0.2,152
67.3,0.196,155
67.5,0.197,151
67.7,0.2,149
67.9,0.209,147
68.3,0.186,150
69.7,0.191,145
69.9,0.194,148
70.1,0.207,145
70.3,0.179,159
70.5,0.187,153
70.7,0.181,160
70.9,0.179,159
71.1,0.183,156
71.3,0.181,158
71.5,0.178,161
71.7,0.176,160
71.9,0.18,160
72.1,0.178,161
72.3,0.179,158
72.5,0.182,154
72.7,0.181,158
72.9,0.181,158
73.1,0.183,153
73.3,0.179,156
73.5,0.183,153
73.7,0.18,155
73.9,0.173,160
74.1,0.175,155
74.3,0.178,159
74.5,0.182,157
74.7,0.184,156
74.9,0.184,156
75.1,0.181,157
75.5,0.2,147
75.7,0.185,155
75.9,0.183,154
76.1,0.184,156
76.3,0.189,155
76.5,0.189,153
76.7,0.182,158
76.9,0.189,154
77.1,0.186,159
77.3,0.186,159
77.5,0.186,161
77.7,0.185,163
77.9,0.189,160
78.1,0.188,160
78.3,0.19,161
78.5,0.187,161
78.7,0.188,159
78.9,0.186,159
79.1,0.188,159
79.3,0.189,161
79.5,0.195,154
79.7,0.188,157
79.9,0.188,156
80.1,0.184,158
80.3,0.187,154
80.5,0.18,157
80.7,0.181,158
80.9,0.191,154
81.1,0.196,150
81.3,0.197,148
81.5,0.199,149
81.7,0.198,153
81.9,0.191,152
82.1,0.203,144
82.3,0.212,143
82.7,0.195,148
82.9,0.183,156
83.1,0.178,160
83.3,0.18,161
83.5,0.183,164
83.7,0.182,166
83.9,0.181,168
84.1,0.177,172
84.3,0.179,173
84.5,0.184,171
84.7,0.183,172
