azimuth_deg,distance_m,rssi
45.5,0.198,172
45.7,0.199,172
45.9,0.2,172
46.1,0.202,172
46.3,0.203,172
46.5,0.205,171
46.7,0.205,170
46.9,0.206,170
47.1,0.206,171
47.3,0.205,172
47.5,0.206,171
47.7,0.205,172
47.9,0.205,171
48.1,0.206,172
48.3,0.207,171
48.5,0.205,172
48.7,0.202,172
48.9,0.2,172
49.1,0.199,172
49.3,0.201,170
49.5,0.205,171
49.7,0.207,169
49.9,0.208,171
50.1,0.206,172
50.3,0.206,171
50.5,0.206,173
50.7,0.205,172
50.9,0.205,173
51.1,0.207,172
51.3,0.207,172
51.5,0.209,170
51.7,0.208,170
51.9,0.208,171
52.1,0.21,171
52.3,0.21,170
52.5,0.211,171
52.7,0.212,170
52.9,0.215,169
53.1,0.217,169
53.3,0.215,171
53.5,0.219,167
53.7,0.219,170
53.9,0.221,170
54.1,0.226,166
54.3,0.225,168
54.5,0.223,170
54.7,0.223,168
54.9,0.221,170
55.1,0.22,168
55.3,0.22,170
55.5,0.22,170
55.7,0.22,168
55.9,0.222,168
56.1,0.222,168
56.3,0.221,168
56.5,0.222,168
56.7,0.222,168
56.9,0.221,170
57.1,0.22,168
57.3,0.219,168
57.5,0.218,169
57.7,0.219,168
57.9,0.221,167
58.1,0.223,165
58.3,0.221,163
58.5,0.211,164
58.7,0.211,163
58.9,0.21,165
59.1,0.217,167
59.3,0.22,166
59.5,0.219,167
59.7,0.217,170
59.9,0.219,168
60.1,0.218,170
60.3,0.221,167
60.5,0.22,167
60.7,0.219,167
60.9,0.22,168
61.1,0.221,167
61.3,0.221,167
61.5,0.221,168
61.7,0.221,167
61.9,0.221,166
62.1,0.221,168
62.3,0.221,166
62.5,0.221,168
62.7,0.221,166
62.9,0.22,166
63.1,0.221,166
63.3,0.222,164
63.5,0.22,165
63.7,0.22,164
63.9,0.221,165
64.1,0.221,165
64.3,0.22,166
64.5,0.22,165
64.7,0.221,164
64.9,0.22,165
65.1,0.22,163
65.3,0.221,162
65.5,0.219,164
65.7,0.22,163
65.9,0.219,163
66.1,0.216,165
66.3,0.214,163
66.5,0.217,161
66.7,0.214,161
66.9,0.208,159
67.1,0.203,153
67.3,0.198,155
67.5,0.199,152
67.7,0.204,150
67.9,0.204,147
68.1,0.196,146
69.9,0.196,150
70.1,0.187,154
70.3,0.187,151
70.5,0.185,156
70.7,0.183,156
70.9,0.181,157
71.1,0.18,157
71.3,0.179,159
71.5,0.185,156
71.7,0.181,160
71.9,0.179,158
72.1,0.182,159
72.3,0.182,155
72.5,0.18,159
72.7,0.179,156
72.9,0.177,158
73.1,0.181,156
73.3,0.179,161
73.5,0.177,157
73.7,0.174,160
73.9,0.178,159
74.1,0.178,159
74.3,0.175,162
74.5,0.182,153
74.7,0.174,159
74.9,0.182,155
75.1,0.182,157
75.3,0.183,155
75.5,0.187,157
75.7,0.185,156
75.9,0.179,157
76.1,0.184,155
76.3,0.19,151
76.5,0.186,156
76.7,0.186,157
76.9,0.187,158
77.1,0.188,159
77.3,0.188,157
77.5,0.184,161
77.7,0.185,160
77.9,0.185,160
78.1,0.189,160
78.3,0.195,159
78.5,0.185,164
78.7,0.186,161
78.9,0.188,159
79.1,0.192,156
79.3,0.191,158
79.5,0.191,155
