azimuth_deg,distance_m,rssi
45.5,0.15,181
45.7,0.149,180
45.9,0.147,180
46.1,0.15,175
46.3,0.148,171
46.5,0.147,164
46.7,2.931,29
46.9,2.922,30
47.1,2.912,31
47.3,2.902,31
47.5,2.893,32
47.7,2.885,32
47.9,2.883,31
48.1,2.891,31
48.3,2.905,31
48.5,2.918,30
48.7,2.928,29
48.9,2.94,28
49.1,2.954,28
49.3,2.968,28
49.5,2.98,28
49.7,2.997,28
49.9,3.01,29
50.1,3.027,28
50.3,3.041,28
50.5,3.054,28
50.7,3.071,28
50.9,3.088,29
51.1,3.1,28
51.3,3.115,28
51.5,3.135,28
51.7,3.148,28
51.9,3.167,29
52.1,3.183,29
52.3,3.201,31
52.5,3.261,35
52.7,3.27,40
52.9,3.266,41
53.1,3.259,41
53.3,3.253,41
53.5,3.247,42
53.7,3.24,42
53.9,3.23,42
54.1,3.225,42
54.3,3.219,43
54.5,3.21,43
54.7,3.206,43
54.9,3.196,43
55.1,3.191,43
55.3,3.186,44
55.5,3.181,43
55.7,3.175,44
56.3,3.156,45
56.5,3.151,45
56.7,3.144,46
56.9,3.137,46
57.1,3.132,46
57.3,3.126,47
57.5,3.119,47
57.7,3.113,47
57.9,3.108,48
58.1,3.102,48
58.3,3.096,48
58.5,3.088,49
58.7,3.082,49
59.1,0.094,174
59.3,0.097,178
59.5,0.107,179
59.7,0.108,183
59.9,0.109,183
60.1,0.105,185
60.3,0.106,187
60.5,0.109,187
60.7,0.109,187
60.9,0.108,188
61.1,0.106,190
61.3,0.105,189
61.5,0.104,190
61.7,0.106,189
61.9,0.105,189
62.1,0.104,190
62.3,0.104,188
62.5,0.106,188
62.7,0.107,187
62.9,0.107,186
63.1,0.103,187
63.3,0.102,186
63.5,0.108,182
63.7,0.102,182
63.9,0.101,179
64.1,0.101,172
64.5,2.894,46
64.7,2.898,39
64.9,2.919,36
65.1,2.958,38
65.3,2.968,44
65.5,2.93,47
65.7,2.913,48
65.9,2.914,43
66.1,2.929,38
66.3,3.001,45
66.5,2.986,49
66.7,2.924,50
66.9,2.909,54
67.1,2.907,50
67.3,2.899,45
67.5,2.885,46
67.7,2.874,51
67.9,2.871,51
68.1,2.879,45
68.3,2.886,41
68.5,2.893,43
68.7,2.903,41
68.9,2.905,39
69.1,2.883,39
69.3,2.866,45
69.5,2.865,49
69.7,2.869,45
69.9,2.872,40
70.1,2.856,42
70.3,2.849,46
70.5,2.841,40
70.7,2.814,37
70.9,2.803,44
71.1,2.803,48
71.3,2.807,45
71.5,2.827,39
71.7,2.881,42
71.9,2.892,51
72.1,2.899,52
72.3,2.923,44
72.7,3.049,42
72.9,3.048,41
73.1,3.044,42
73.3,3.041,43
73.5,3.035,43
74.3,2.355,33
74.5,2.352,33
74.7,2.351,33
74.9,2.352,33
75.1,2.352,33
75.3,2.349,32
75.5,2.319,31
75.7,2.303,31
75.9,2.299,31
76.1,2.296,31
76.3,2.296,31
76.5,2.299,32
76.7,2.301,31
76.9,2.302,32
77.1,2.3,31
77.3,2.298,31
77.5,2.295,31
77.7,2.292,31
77.9,2.287,32
78.1,2.286,31
78.3,2.284,32
78.5,2.283,32
78.7,2.279,32
78.9,2.275,32
79.1,2.274,32
79.3,2.271,32
79.5,2.268,32
79.7,2.267,33
79.9,2.265,33
80.1,2.262,33
80.3,2.26,33
80.5,2.258,33
80.7,2.255,33
80.9,2.254,33
81.1,2.254,33
81.3,2.253,33
81.5,2.252,33
81.7,2.251,33
81.9,2.249,34
82.1,2.249,33
82.3,2.248,33
82.5,2.247,33
82.7,2.247,33
82.9,2.247,33
83.1,2.247,33
83.3,2.246,34
83.5,2.246,34
83.7,2.246,34
83.9,2.246,34
84.1,2.246,34
84.3,2.245,34
84.5,2.246,34
84.7,2.247,34
84.9,2.246,34
85.1,2.245,33
85.3,2.241,33
85.5,2.237,33
85.7,2.236,33
85.9,2.235,33
86.1,2.235,34
86.3,2.242,32
86.5,2.258,30
86.7,2.289,30
86.9,2.294,31
87.1,2.293,31
87.3,2.289,31
87.5,2.286,32
87.7,2.285,32
87.9,2.285,32
88.1,2.287,32
88.3,2.327,37
88.9,2.872,60
89.3,2.724,41
89.7,2.417,43
89.9,2.412,43
90.1,2.377,40
90.3,2.316,40
90.5,2.287,37
90.7,2.283,39
90.9,2.295,39
91.1,2.339,45
91.5,2.75,44
91.7,2.756,44
91.9,2.76,44
92.1,2.763,44
92.3,2.766,44
92.5,2.769,45
92.7,2.771,45
92.9,2.772,45
93.1,2.774,45
93.3,2.775,44
93.5,2.777,44
93.7,2.78,43
93.9,2.78,44
94.1,2.781,43
94.3,2.782,43
94.5,2.783,43
94.7,2.786,43
94.9,2.79,42
95.1,2.791,41
95.3,2.794,42
95.5,2.797,42
95.7,2.798,42
95.9,2.8,42
96.1,2.802,42
96.3,2.803,42
96.5,2.809,41
96.7,2.811,41
96.9,2.812,40
97.1,2.816,40
97.3,2.821,40
97.5,2.822,41
97.7,2.823,40
97.9,2.827,39
98.1,2.832,41
98.3,2.839,43
98.5,2.841,42
98.7,2.838,41
98.9,2.836,40
99.1,2.839,41
99.3,2.841,42
99.5,2.855,44
99.7,2.874,44
99.9,2.872,38
100.1,2.868,34
100.3,2.867,33
100.5,2.868,34
100.7,2.871,35
100.9,2.901,42
101.1,2.958,51
101.3,2.989,57
101.5,2.993,57
101.7,2.995,58
101.9,2.999,58
102.1,3,58
102.3,3,58
102.9,2.626,41
103.1,2.551,34
103.3,2.536,37
103.5,2.49,38
103.7,2.465,38
103.9,2.46,38
104.1,2.47,38
104.3,2.514,39
104.7,2.969,37
104.9,3.009,45
105.1,2.998,43
105.3,2.953,37
105.5,2.947,34
105.7,2.944,33
106.1,2.667,35
106.3,2.593,34
106.5,2.588,37
106.7,2.618,46
107.3,3.075,37
107.5,3.049,31
107.7,3.09,39
107.9,3.1,43
108.1,3.107,35
108.3,3.103,29
108.7,2.858,36
108.9,2.811,35
109.1,2.794,35
109.3,2.777,35
109.5,2.759,35
109.7,2.741,36
109.9,2.726,36
110.1,2.713,36
110.3,2.701,35
110.5,2.688,35
110.7,2.679,35
110.9,2.665,35
111.1,2.654,35
111.3,2.648,35
111.5,2.642,36
111.7,2.638,39
111.9,2.635,38
112.1,2.633,40
112.3,2.63,43
112.5,2.63,41
112.7,2.627,41
112.9,2.623,42
113.1,2.623,42
113.3,2.623,41
113.5,2.625,40
113.7,2.627,38
113.9,2.63,39
114.1,2.632,39
114.3,2.637,42
114.5,2.642,45
114.7,2.645,44
