azimuth_deg,distance_m,rssi
45.5,0.149,180
45.7,0.15,178
45.9,0.146,178
46.1,0.147,174
46.3,0.149,169
46.5,0.144,164
46.7,2.929,29
46.9,2.922,30
47.1,2.913,30
47.3,2.902,31
47.5,2.892,32
47.7,2.885,31
47.9,2.884,31
48.1,2.893,30
48.3,2.905,30
48.5,2.917,30
48.7,2.929,29
48.9,2.941,28
49.1,2.954,28
49.3,2.967,28
49.5,2.983,28
49.7,2.996,28
49.9,3.015,28
50.1,3.025,27
50.3,3.044,28
50.5,3.055,28
50.7,3.072,28
50.9,3.088,29
51.1,3.103,28
51.3,3.118,28
51.5,3.135,28
51.7,3.15,28
51.9,3.169,29
52.1,3.183,30
52.3,3.203,31
52.5,3.26,35
52.7,3.271,40
52.9,3.267,41
53.1,3.26,41
53.3,3.252,41
53.5,3.247,41
53.7,3.241,41
53.9,3.23,42
54.1,3.225,42
54.3,3.218,43
54.5,3.212,43
54.7,3.205,43
54.9,3.195,43
55.1,3.192,43
55.3,3.187,43
55.5,3.18,44
55.7,3.173,44
55.9,3.165,45
56.1,3.16,45
56.3,3.157,46
56.5,3.15,45
56.7,3.142,46
56.9,3.137,46
57.1,3.132,46
57.3,3.126,47
57.5,3.117,47
57.7,3.113,48
57.9,3.108,48
58.1,3.101,48
58.3,3.094,48
58.5,3.087,49
58.7,3.082,49
59.1,0.104,170
59.3,0.102,175
59.5,0.103,181
59.7,0.108,181
59.9,0.109,184
60.1,0.106,185
60.3,0.107,186
60.5,0.109,187
60.7,0.109,188
60.9,0.108,189
61.1,0.107,188
61.3,0.105,189
61.5,0.107,188
61.7,0.105,189
61.9,0.104,189
62.1,0.104,187
62.3,0.105,189
62.5,0.106,188
62.7,0.108,186
62.9,0.107,186
63.1,0.104,187
63.3,0.103,186
63.5,0.106,182
63.7,0.102,183
63.9,0.103,176
64.1,0.099,173
64.5,2.892,46
64.7,2.898,38
64.9,2.918,36
65.1,2.964,38
65.3,2.963,43
65.5,2.923,46
65.7,2.908,48
65.9,2.909,44
66.1,2.929,39
66.3,3.003,44
66.5,2.97,48
66.7,2.917,49
66.9,2.906,53
67.1,2.905,49
67.3,2.897,44
67.5,2.881,46
67.7,2.87,51
67.9,2.87,51
68.1,2.876,45
68.3,2.883,40
68.5,2.889,43
68.7,2.901,41
68.9,2.906,38
69.1,2.881,39
69.3,2.865,45
69.5,2.863,48
69.7,2.866,45
69.9,2.869,40
70.1,2.852,42
70.3,2.844,46
70.5,2.839,40
70.7,2.82,37
70.9,2.8,44
71.1,2.801,47
71.3,2.805,44
71.5,2.818,39
71.7,2.879,43
71.9,2.886,50
72.1,2.892,49
72.3,2.931,43
72.5,3.048,41
72.7,3.049,41
72.9,3.049,41
73.1,3.047,42
73.3,3.043,43
73.5,3.033,44
74.3,2.356,33
74.5,2.352,33
74.7,2.352,33
74.9,2.351,33
75.1,2.352,33
75.3,2.348,31
75.5,2.321,30
75.7,2.302,31
75.9,2.298,31
76.1,2.297,31
76.3,2.297,32
76.5,2.298,32
76.7,2.301,32
76.9,2.302,32
77.1,2.3,32
77.3,2.298,31
77.5,2.294,32
77.7,2.292,31
77.9,2.29,32
78.1,2.287,32
78.3,2.285,32
78.5,2.283,32
78.7,2.279,32
78.9,2.274,32
79.1,2.273,32
79.3,2.269,32
79.5,2.269,32
79.7,2.267,32
79.9,2.264,32
80.1,2.262,33
80.3,2.258,33
80.5,2.256,33
80.7,2.255,33
80.9,2.253,33
81.1,2.252,33
81.3,2.251,33
81.5,2.25,33
81.7,2.249,33
81.9,2.248,33
82.1,2.248,34
82.3,2.248,33
82.5,2.247,33
82.7,2.245,33
82.9,2.246,34
83.1,2.245,34
83.3,2.245,33
83.5,2.246,34
83.7,2.245,34
83.9,2.246,33
84.1,2.247,34
84.3,2.246,34
84.5,2.246,33
84.7,2.246,34
84.9,2.244,33
85.1,2.244,33
85.3,2.242,33
85.5,2.238,33
85.7,2.236,33
85.9,2.235,33
86.1,2.237,33
86.3,2.242,32
86.5,2.258,29
86.7,2.291,30
86.9,2.295,31
87.1,2.294,31
87.3,2.289,32
87.5,2.286,32
87.7,2.283,32
87.9,2.283,33
88.1,2.288,33
88.3,2.324,39
88.5,2.405,56
88.9,2.873,60
89.3,2.724,40
89.7,2.417,43
89.9,2.412,43
90.1,2.374,40
90.3,2.314,40
90.5,2.288,37
90.7,2.284,38
90.9,2.295,39
91.1,2.338,45
91.5,2.748,44
91.7,2.757,44
91.9,2.761,44
92.1,2.763,44
92.3,2.765,44
92.5,2.767,44
92.7,2.768,45
92.9,2.769,45
93.1,2.772,45
93.3,2.775,44
93.5,2.776,44
93.7,2.778,44
93.9,2.779,43
94.1,2.78,43
94.3,2.782,43
94.5,2.784,43
94.7,2.788,42
94.9,2.789,42
95.1,2.79,42
95.3,2.793,42
95.5,2.795,42
95.7,2.797,42
95.9,2.798,42
96.1,2.8,42
96.3,2.803,42
96.5,2.807,41
96.7,2.811,40
96.9,2.814,40
97.1,2.818,40
97.3,2.82,40
97.5,2.822,41
97.7,2.824,39
97.9,2.825,39
98.1,2.831,41
98.3,2.838,43
98.5,2.84,42
98.7,2.837,40
98.9,2.838,40
99.1,2.839,41
99.3,2.841,41
99.5,2.855,44
99.7,2.874,44
99.9,2.873,38
100.1,2.866,33
100.3,2.867,33
100.5,2.868,33
100.7,2.872,35
100.9,2.896,42
101.1,2.955,52
101.3,2.986,57
101.5,2.992,58
101.7,2.995,58
101.9,2.998,58
102.1,3,58
102.3,3,58
102.9,2.625,40
103.1,2.549,34
103.3,2.533,37
103.5,2.491,38
103.7,2.464,38
103.9,2.459,38
104.1,2.469,38
104.3,2.514,38
104.7,2.969,37
104.9,3.008,45
105.1,3,42
105.3,2.955,36
105.5,2.945,34
105.7,2.944,33
106.1,2.668,35
106.3,2.593,34
106.5,2.587,37
106.7,2.614,47
107.3,3.075,36
107.5,3.047,30
107.7,3.088,40
107.9,3.096,42
108.1,3.107,35
108.3,3.101,29
108.7,2.861,36
108.9,2.81,35
109.1,2.795,35
109.3,2.775,35
109.5,2.76,35
109.7,2.746,35
109.9,2.727,36
110.1,2.713,35
110.3,2.7,35
110.5,2.688,35
110.7,2.678,35
110.9,2.667,35
111.1,2.655,35
111.3,2.648,35
111.5,2.64,36
111.7,2.637,38
111.9,2.635,38
112.1,2.632,40
112.3,2.631,42
112.5,2.63,42
112.7,2.628,41
112.9,2.624,42
113.1,2.622,42
113.3,2.622,41
113.5,2.624,40
113.7,2.626,38
113.9,2.629,39
114.1,2.633,38
114.3,2.636,42
114.5,2.642,44
114.7,2.644,43
114.9,2.651,42
115.1,2.662,42
115.3,2.674,42
115.5,2.693,42
115.7,2.708,44
115.9,2.712,46
116.1,2.715,46
116.3,2.718,43
116.5,2.729,36
116.9,2.967,40
117.1,2.958,40
117.3,2.901,33
117.5,2.888,33
117.7,2.886,36
117.9,2.935,47
118.5,3.434,47
118.7,3.442,47
118.9,3.45,47
119.1,3.455,47
119.3,3.467,46
119.5,3.476,47
119.7,3.485,46
119.9,3.492,46
120.1,3.5,46
120.3,3.508,46
120.5,3.517,46
120.7,3.528,45
120.9,3.532,45
121.1,3.507,43
121.3,3.476,40
121.5,3.467,41
121.7,3.467,41
121.9,3.467,41
122.1,3.467,41
122.3,3.467,42
122.5,3.469,41
122.7,3.47,40
122.9,3.469,41
123.1,3.469,41
123.3,3.469,41
123.5,3.47,41
123.7,3.472,41
123.9,3.471,40
