azimuth_deg,distance_m,rssi
45.5,0.149,180
45.7,0.148,179
45.9,0.147,177
46.1,0.148,173
46.3,0.148,172
46.5,0.142,164
46.9,2.921,29
47.1,2.912,30
47.3,2.904,31
47.5,2.893,31
47.7,2.883,31
47.9,2.881,31
48.1,2.89,31
48.3,2.903,31
48.5,2.917,30
48.7,2.929,29
48.9,2.939,27
49.1,2.954,27
49.3,2.969,28
49.5,2.986,28
49.7,2.999,28
49.9,3.013,28
50.1,3.026,28
50.3,3.042,28
50.5,3.055,28
50.7,3.072,28
50.9,3.086,28
51.1,3.103,28
51.3,3.115,28
51.5,3.133,27
51.7,3.15,28
51.9,3.167,29
52.1,3.185,30
52.3,3.203,30
52.5,3.261,35
52.7,3.271,40
52.9,3.267,40
53.1,3.261,41
53.3,3.254,41
53.5,3.248,41
53.7,3.241,41
53.9,3.233,42
54.1,3.227,42
54.3,3.221,42
54.5,3.213,42
54.7,3.208,42
54.9,3.2,43
55.3,3.187,43
55.5,3.182,43
55.9,3.168,44
56.1,3.162,45
56.3,3.158,46
56.7,3.142,46
56.9,3.137,46
57.1,3.132,46
57.3,3.126,47
57.5,3.121,47
57.9,3.108,48
58.1,3.103,48
58.3,3.097,48
58.5,3.089,49
58.7,3.083,49
58.9,3.077,47
59.1,0.107,173
59.3,0.106,177
59.5,0.104,179
59.7,0.105,183
59.9,0.108,185
60.1,0.104,186
60.3,0.106,187
60.5,0.108,185
60.7,0.109,186
60.9,0.108,188
61.1,0.107,188
61.3,0.105,190
61.5,0.105,189
61.7,0.104,189
61.9,0.104,189
62.1,0.104,189
62.3,0.106,188
62.5,0.107,188
62.7,0.108,187
62.9,0.107,188
63.1,0.103,187
63.3,0.104,185
63.5,0.107,181
63.7,0.101,183
63.9,0.102,179
64.1,0.096,174
64.5,2.895,47
64.7,2.902,38
64.9,2.923,36
65.1,2.965,38
65.3,2.974,43
65.5,2.927,47
65.7,2.914,48
65.9,2.913,43
66.1,2.927,38
66.3,3.004,44
66.5,2.987,48
66.7,2.923,49
66.9,2.91,52
67.1,2.906,49
67.3,2.897,45
67.5,2.885,46
67.7,2.875,51
67.9,2.871,51
68.1,2.879,44
68.3,2.885,40
68.5,2.892,42
68.7,2.902,41
68.9,2.91,38
69.1,2.887,40
69.3,2.87,44
69.5,2.864,49
69.7,2.867,45
70.1,2.861,40
70.3,2.848,45
70.7,2.82,36
70.9,2.806,42
71.1,2.802,47
71.3,2.807,45
71.5,2.821,40
71.7,2.882,39
71.9,2.889,48
72.1,2.895,52
72.3,2.91,46
72.7,3.051,41
72.9,3.05,41
73.1,3.048,42
73.3,3.045,43
73.5,3.037,43
74.3,2.356,32
74.5,2.355,33
74.7,2.352,33
74.9,2.35,33
75.1,2.352,33
75.3,2.347,32
75.5,2.324,31
75.7,2.303,31
75.9,2.298,31
76.1,2.295,31
76.3,2.296,32
76.5,2.298,32
76.7,2.302,32
76.9,2.302,32
77.1,2.3,32
77.3,2.297,32
77.5,2.295,32
77.7,2.293,32
77.9,2.288,32
78.1,2.286,32
78.3,2.285,31
78.5,2.282,32
78.7,2.28,32
78.9,2.276,32
79.1,2.274,32
79.3,2.27,32
79.5,2.268,32
79.7,2.266,32
79.9,2.263,32
80.1,2.26,33
80.3,2.259,33
80.5,2.255,33
80.7,2.255,33
80.9,2.254,33
81.1,2.255,33
81.3,2.254,33
81.5,2.251,33
81.7,2.249,33
81.9,2.25,33
82.1,2.249,33
82.3,2.249,33
82.5,2.249,33
82.7,2.247,34
82.9,2.247,33
83.1,2.245,34
83.3,2.246,34
83.5,2.248,33
83.7,2.246,34
83.9,2.246,34
84.1,2.245,34
84.3,2.247,34
84.5,2.248,34
84.7,2.247,34
84.9,2.246,33
85.1,2.244,33
85.3,2.24,33
85.5,2.237,33
85.7,2.235,33
85.9,2.234,34
86.1,2.236,33
86.3,2.243,32
86.5,2.259,30
86.7,2.288,30
86.9,2.295,31
87.1,2.292,31
87.3,2.289,32
87.5,2.287,32
87.7,2.286,32
87.9,2.286,33
88.1,2.289,32
88.3,2.319,36
88.9,2.872,61
89.3,2.724,40
89.7,2.415,43
89.9,2.41,43
90.1,2.377,40
90.3,2.316,40
90.5,2.286,37
90.7,2.285,38
90.9,2.294,39
91.1,2.338,44
91.7,2.757,43
91.9,2.761,44
92.1,2.764,44
92.3,2.768,44
92.5,2.768,45
92.7,2.769,45
92.9,2.771,45
93.1,2.774,45
93.3,2.777,44
93.5,2.777,44
93.7,2.778,43
93.9,2.781,43
94.1,2.782,43
94.3,2.783,43
94.5,2.784,43
94.7,2.787,42
94.9,2.789,42
95.1,2.792,41
95.3,2.795,42
95.5,2.797,42
95.7,2.798,42
95.9,2.799,42
96.1,2.801,42
96.3,2.805,42
96.5,2.807,41
96.7,2.811,40
96.9,2.813,40
97.1,2.818,39
97.3,2.822,40
97.5,2.822,41
97.7,2.824,40
97.9,2.826,39
98.1,2.831,41
98.3,2.84,43
98.5,2.842,42
98.7,2.838,40
98.9,2.838,40
99.1,2.839,41
99.3,2.842,41
99.5,2.855,44
99.7,2.875,45
99.9,2.874,38
100.1,2.867,33
100.3,2.867,33
100.5,2.869,33
100.7,2.873,34
100.9,2.895,42
101.1,2.958,51
101.3,2.988,57
101.5,2.993,57
101.7,2.995,58
101.9,2.999,58
102.1,3,58
102.3,3,58
102.5,2.972,57
102.9,2.627,41
103.1,2.551,34
103.3,2.534,37
103.5,2.49,38
103.7,2.466,37
103.9,2.46,38
104.1,2.47,37
104.3,2.512,38
104.7,2.967,37
104.9,3.005,45
105.1,3,43
105.3,2.954,37
105.5,2.946,34
105.7,2.944,34
106.1,2.667,35
106.3,2.596,34
106.5,2.589,37
106.7,2.615,46
107.3,3.073,37
107.5,3.045,30
107.7,3.089,39
107.9,3.098,42
108.1,3.106,36
108.3,3.104,29
108.7,2.859,36
108.9,2.814,35
109.1,2.795,35
109.3,2.776,36
109.5,2.76,35
109.7,2.746,36
109.9,2.728,36
110.1,2.715,35
110.3,2.702,35
110.5,2.691,35
110.7,2.679,35
110.9,2.669,35
111.1,2.657,35
111.3,2.648,35
111.5,2.642,36
111.7,2.638,39
111.9,2.636,38
112.1,2.633,40
112.3,2.631,43
112.5,2.631,41
112.7,2.63,41
112.9,2.626,42
113.1,2.624,41
113.3,2.623,41
113.5,2.625,40
113.7,2.628,38
113.9,2.629,39
