azimuth_deg,distance_m,rssi
45.5,0.15,181
45.7,0.151,180
45.9,0.149,177
46.1,0.15,175
46.3,0.149,170
46.5,0.143,164
46.7,2.932,29
46.9,2.921,29
47.1,2.912,30
47.3,2.902,31
47.5,2.892,32
47.7,2.885,32
47.9,2.884,31
48.1,2.891,30
48.3,2.902,30
48.5,2.918,30
48.7,2.929,29
48.9,2.94,27
49.1,2.952,28
49.3,2.971,28
49.5,2.986,28
49.7,2.999,28
49.9,3.011,28
50.1,3.023,28
50.3,3.042,28
50.5,3.059,28
50.7,3.072,28
50.9,3.086,28
51.1,3.101,29
51.3,3.117,28
51.5,3.131,28
51.7,3.147,27
51.9,3.168,29
52.1,3.184,29
52.3,3.2,31
52.5,3.259,35
52.7,3.272,40
52.9,3.266,41
53.1,3.26,41
53.3,3.252,41
53.5,3.247,41
53.7,3.241,42
53.9,3.235,42
54.1,3.226,42
54.3,3.219,42
54.5,3.213,43
54.7,3.208,43
55.1,3.19,43
55.3,3.185,44
55.7,3.175,44
55.9,3.167,45
56.1,3.161,45
56.3,3.157,45
56.5,3.151,46
56.7,3.143,46
56.9,3.138,46
57.1,3.131,47
57.3,3.125,47
57.5,3.118,47
57.7,3.113,47
57.9,3.109,48
58.1,3.103,48
58.3,3.093,49
58.5,3.089,48
58.7,3.083,49
58.9,3.075,47
59.1,0.113,169
59.3,0.109,176
59.5,0.105,180
59.7,0.106,182
59.9,0.109,182
60.1,0.106,185
60.3,0.107,185
60.5,0.108,187
60.7,0.111,186
60.9,0.109,188
61.1,0.108,188
61.3,0.108,187
61.5,0.107,187
61.7,0.107,189
61.9,0.106,189
62.1,0.106,188
62.3,0.106,188
62.5,0.11,187
62.7,0.109,187
62.9,0.107,187
63.1,0.104,188
63.3,0.104,186
63.5,0.109,183
63.7,0.106,182
63.9,0.106,177
64.1,0.102,172
64.5,2.895,47
64.7,2.899,39
64.9,2.923,36
65.1,2.966,39
65.3,2.968,44
65.5,2.926,48
65.7,2.911,48
65.9,2.912,43
66.1,2.934,37
66.3,3.004,44
66.5,2.982,49
66.7,2.923,50
66.9,2.907,53
67.1,2.906,49
67.3,2.898,45
67.5,2.884,46
67.7,2.871,51
67.9,2.871,51
68.1,2.879,44
68.3,2.885,40
68.5,2.891,42
68.7,2.9,41
68.9,2.909,38
69.1,2.885,39
69.3,2.867,44
69.5,2.864,48
69.7,2.867,45
69.9,2.876,37
70.1,2.867,36
70.3,2.849,41
70.5,2.843,46
70.7,2.839,42
70.9,2.825,35
71.1,2.795,38
71.3,2.791,46
71.5,2.793,47
71.7,2.8,43
71.9,2.82,38
72.1,2.873,41
72.3,2.875,51
72.5,2.875,51
72.7,2.895,45
73.1,3.046,42
73.3,3.043,43
73.5,3.035,43
74.3,2.355,33
74.5,2.352,33
74.7,2.352,33
74.9,2.352,33
75.1,2.352,32
75.3,2.35,31
75.5,2.322,31
75.7,2.303,31
75.9,2.298,31
76.1,2.295,31
76.3,2.298,31
76.5,2.3,32
76.7,2.302,32
76.9,2.303,32
77.1,2.3,31
77.3,2.297,31
77.5,2.295,31
77.7,2.293,31
77.9,2.289,32
78.1,2.288,32
78.3,2.286,31
78.5,2.284,31
78.7,2.28,32
78.9,2.278,32
79.1,2.275,32
79.3,2.271,32
79.5,2.269,32
79.7,2.267,33
79.9,2.265,33
80.1,2.262,33
80.3,2.259,33
80.5,2.257,33
80.7,2.255,33
80.9,2.254,33
81.1,2.254,33
81.3,2.254,34
81.5,2.254,33
81.7,2.252,33
81.9,2.25,33
82.1,2.249,33
82.3,2.248,33
82.5,2.247,34
82.7,2.247,34
82.9,2.247,33
83.1,2.248,33
83.3,2.246,34
83.5,2.247,33
83.7,2.247,34
83.9,2.246,34
84.1,2.247,34
84.3,2.248,34
84.5,2.248,34
84.7,2.248,33
84.9,2.247,33
85.1,2.246,33
85.3,2.242,33
85.5,2.238,33
85.7,2.235,33
85.9,2.236,33
86.1,2.238,33
86.3,2.242,32
86.5,2.257,29
86.7,2.29,30
86.9,2.295,31
87.1,2.293,31
87.3,2.29,32
87.5,2.287,32
87.7,2.286,32
87.9,2.285,32
88.1,2.289,33
88.3,2.32,37
88.9,2.872,60
89.3,2.724,41
89.7,2.42,42
89.9,2.413,43
90.1,2.379,40
90.3,2.321,40
90.5,2.286,38
90.7,2.284,39
90.9,2.294,39
91.1,2.334,45
