azimuth_deg,distance_m,rssi
45.5,0.149,180
45.7,0.149,179
45.9,0.147,177
46.1,0.149,172
46.3,0.151,168
46.5,0.135,167
46.9,2.919,29
47.1,2.911,31
47.3,2.902,31
47.5,2.892,31
47.7,2.885,31
47.9,2.883,31
48.1,2.891,31
48.3,2.904,30
48.5,2.918,30
48.7,2.928,28
48.9,2.938,28
49.1,2.953,27
49.3,2.967,28
49.5,2.982,28
49.7,2.995,28
49.9,3.012,28
50.1,3.024,28
50.3,3.044,28
50.5,3.055,28
50.7,3.069,28
50.9,3.087,28
51.1,3.101,28
51.3,3.114,27
51.5,3.133,27
51.7,3.147,28
51.9,3.166,29
52.1,3.183,29
52.3,3.205,30
52.5,3.261,35
52.7,3.271,40
52.9,3.266,40
53.1,3.259,40
53.3,3.254,41
53.5,3.248,41
53.7,3.24,41
53.9,3.231,42
54.1,3.225,42
54.3,3.218,42
54.5,3.21,42
54.7,3.205,42
54.9,3.199,43
55.5,3.181,43
55.7,3.175,44
55.9,3.167,44
56.1,3.162,44
56.5,3.149,45
56.7,3.144,45
56.9,3.136,46
57.1,3.133,46
57.3,3.125,47
57.5,3.118,47
57.7,3.113,47
57.9,3.108,48
58.1,3.101,48
58.3,3.094,48
58.5,3.089,49
58.7,3.084,49
59.1,0.104,173
59.3,0.113,172
59.5,0.107,178
59.7,0.106,184
59.9,0.108,185
60.1,0.105,185
60.3,0.107,186
60.5,0.11,186
60.7,0.108,189
60.9,0.107,189
61.1,0.107,188
61.3,0.105,190
61.5,0.105,188
61.7,0.105,190
61.9,0.104,190
62.1,0.105,189
62.3,0.106,189
62.5,0.107,189
62.7,0.108,186
62.9,0.105,187
63.1,0.1,187
63.3,0.102,186
63.5,0.105,183
63.7,0.102,181
63.9,0.1,179
64.1,0.099,176
64.5,2.894,47
64.7,2.899,39
64.9,2.917,36
65.1,2.952,38
65.3,2.961,44
65.5,2.93,47
65.7,2.915,47
65.9,2.914,43
66.1,2.933,37
66.3,3.002,44
66.5,2.976,49
66.7,2.919,50
66.9,2.908,53
67.1,2.906,49
67.3,2.897,45
67.5,2.882,46
67.7,2.873,51
67.9,2.872,50
68.1,2.877,44
68.3,2.886,40
68.5,2.892,43
68.7,2.901,41
68.9,2.909,38
69.1,2.884,40
69.3,2.871,44
69.9,2.87,40
70.1,2.853,42
70.3,2.847,45
70.5,2.843,42
70.7,2.83,36
70.9,2.804,39
71.1,2.797,46
71.3,2.797,46
71.5,2.801,42
71.7,2.829,38
71.9,2.877,41
72.1,2.879,51
72.3,2.88,54
72.5,2.894,46
72.9,3.044,42
73.1,3.046,41
73.3,3.042,43
73.5,3.035,43
74.3,2.355,32
74.5,2.353,33
74.7,2.352,33
74.9,2.35,33
75.1,2.352,32
75.3,2.346,31
75.5,2.318,31
75.7,2.303,31
75.9,2.298,31
76.1,2.295,31
76.3,2.295,31
76.5,2.299,31
76.7,2.3,32
76.9,2.3,31
77.1,2.299,32
77.3,2.296,31
77.5,2.293,31
77.7,2.291,32
77.9,2.288,31
78.1,2.286,31
78.3,2.285,32
78.5,2.283,32
78.7,2.28,32
78.9,2.274,32
79.1,2.273,32
79.3,2.271,32
79.5,2.269,32
79.7,2.267,32
79.9,2.264,32
80.1,2.262,33
80.3,2.26,33
80.5,2.257,33
80.7,2.255,33
80.9,2.255,33
81.1,2.254,33
81.3,2.252,33
81.5,2.252,33
81.7,2.25,33
81.9,2.249,33
82.1,2.249,34
82.3,2.248,33
82.5,2.247,33
82.7,2.247,33
82.9,2.247,34
83.1,2.246,33
83.3,2.247,34
83.5,2.245,33
83.7,2.245,33
83.9,2.245,34
84.1,2.246,33
84.3,2.247,34
84.5,2.247,34
84.7,2.248,33
84.9,2.245,33
85.1,2.244,33
85.3,2.241,32
85.5,2.237,33
85.7,2.236,33
85.9,2.235,33
86.1,2.236,34
86.3,2.243,32
86.5,2.26,30
86.7,2.289,30
86.9,2.293,31
87.1,2.292,31
87.3,2.291,32
87.5,2.286,32
87.7,2.283,33
87.9,2.282,32
88.1,2.289,33
88.3,2.334,39
88.9,2.872,59
89.3,2.722,40
89.7,2.417,42
89.9,2.412,43
90.3,2.319,39
90.5,2.287,37
90.7,2.285,38
90.9,2.293,40
91.1,2.337,45
91.5,2.749,44
91.7,2.758,44
91.9,2.761,44
92.1,2.765,44
92.3,2.767,44
92.5,2.769,44
92.7,2.769,45
92.9,2.771,45
93.1,2.773,44
93.3,2.775,44
93.5,2.776,44
93.7,2.778,43
93.9,2.78,44
94.1,2.781,43
94.3,2.783,43
94.5,2.784,43
94.7,2.788,42
94.9,2.79,41
95.1,2.793,41
95.3,2.795,41
95.5,2.797,41
95.7,2.798,42
95.9,2.799,42
96.1,2.803,42
96.3,2.806,41
96.5,2.808,41
96.7,2.811,41
96.9,2.813,40
97.1,2.818,40
97.3,2.822,40
97.5,2.823,41
97.7,2.824,40
97.9,2.826,39
98.1,2.831,41
98.3,2.839,43
98.5,2.841,42
98.7,2.838,40
98.9,2.838,40
99.1,2.839,41
99.3,2.842,41
99.5,2.856,45
99.7,2.874,44
99.9,2.875,38
100.1,2.868,33
100.3,2.868,33
100.5,2.87,33
100.7,2.873,34
100.9,2.904,42
101.1,2.964,52
101.3,2.989,57
101.5,2.992,57
101.7,2.996,58
101.9,2.999,58
102.1,3.001,58
102.3,3,58
102.9,2.62,39
103.1,2.554,34
103.3,2.535,37
103.5,2.488,38
103.7,2.467,37
103.9,2.461,38
104.1,2.473,37
104.3,2.518,39
104.7,2.974,37
104.9,3.008,45
105.1,2.999,42
105.3,2.953,36
105.5,2.949,34
105.7,2.945,34
106.1,2.663,34
106.3,2.591,34
106.5,2.588,37
106.7,2.623,47
107.3,3.073,36
107.5,3.055,31
107.7,3.088,41
107.9,3.099,42
108.1,3.105,35
108.3,3.1,29
108.7,2.855,36
108.9,2.813,35
109.1,2.793,35
109.3,2.775,35
109.5,2.759,35
109.7,2.744,36
109.9,2.725,36
110.1,2.714,36
110.3,2.701,35
110.5,2.689,35
110.7,2.679,35
110.9,2.668,35
111.1,2.657,35
111.3,2.648,35
111.5,2.643,36
111.7,2.638,38
111.9,2.635,38
112.1,2.632,40
112.3,2.631,42
112.5,2.63,41
112.7,2.627,41
112.9,2.625,42
113.1,2.624,42
113.3,2.623,41
113.5,2.624,40
113.7,2.626,38
113.9,2.63,38
114.1,2.633,38
114.3,2.636,42
114.5,2.643,44
114.7,2.646,43
114.9,2.651,42
115.1,2.659,41
115.3,2.673,41
115.5,2.695,41
115.7,2.708,44
115.9,2.714,46
116.1,2.715,46
116.3,2.72,42
116.5,2.734,35
117.1,2.956,39
117.3,2.901,32
117.5,2.89,33
117.7,2.89,36
117.9,2.938,47
118.3,3.423,47
118.5,3.436,47
118.7,3.444,47
118.9,3.449,47
119.1,3.457,46
119.3,3.467,46
119.5,3.477,46
119.7,3.485,46
119.9,3.494,46
120.1,3.502,46
120.3,3.51,46
120.5,3.518,46
120.7,3.528,45
120.9,3.532,45
121.1,3.509,42
121.3,3.475,40
121.5,3.467,41
121.7,3.466,41
121.9,3.469,41
122.1,3.468,41
122.3,3.467,41
122.5,3.467,40
122.7,3.469,40
122.9,3.47,41
123.1,3.471,41
123.3,3.472,41
123.5,3.471,41
123.7,3.47,41
123.9,3.473,40
124.1,3.472,39
124.3,3.474,40
124.5,3.474,41
124.7,3.477,41
124.9,3.478,41
125.1,3.476,41
125.3,3.478,41
125.5,3.476,42
125.7,3.476,41
125.9,3.479,41
126.1,3.482,40
126.3,3.481,41
126.5,3.482,40
126.7,3.484,40
126.9,3.487,37
127.1,3.489,35
127.3,3.491,35
127.5,3.492,37
127.7,3.492,37
127.9,3.497,34
128.1,3.501,32
128.3,3.497,36
128.5,3.496,37
128.7,3.498,35
128.9,3.499,36
129.1,3.506,35
129.3,3.525,39
129.9,2.895,52
130.3,2.793,53
130.5,2.791,53
130.7,2.82,55
131.1,3.444,43
131.3,3.435,44
132.1,2.786,35
132.3,2.793,34
132.5,2.802,34
132.7,2.841,43
132.9,2.876,44
133.1,2.891,44
133.3,2.873,41
133.5,2.853,33
133.7,2.848,33
133.9,2.851,33
134.1,2.86,33
134.3,2.872,33
134.5,2.89,33
134.7,2.925,38
134.9,2.952,40
135.1,2.983,43
135.3,3.045,46
135.7,3.196,47
135.9,3.196,47
136.1,3.188,47
136.3,3.181,47
136.5,3.166,46
136.7,3.108,40
136.9,3.057,34
137.1,3.049,33
137.3,3.047,33
137.5,3.053,33
137.7,3.085,37
137.9,3.098,45
138.1,3.073,43
138.3,3.029,36
138.5,3.002,33
138.7,2.995,33
138.9,3.007,34
139.1,3.045,42
139.3,3.043,46
139.5,3.024,37
139.7,3.007,32
139.9,3.019,41
140.1,3.019,46
140.3,3.007,37
140.5,2.981,30
140.7,2.989,40
140.9,2.99,50
141.1,2.984,52
141.3,2.978,52
141.5,2.97,51
141.7,2.962,45
141.9,2.951,37
142.1,2.932,31
142.3,2.929,33
142.5,2.916,35
142.7,2.858,34
142.9,2.807,33
143.1,2.808,31
143.5,2.895,34
143.7,2.892,34
143.9,2.882,34
144.1,2.825,35
144.3,2.766,36
144.5,2.738,34
144.7,2.739,36
144.9,2.775,36
145.1,2.822,33
145.3,2.791,30
145.5,2.767,29
145.7,2.807,32
145.9,2.812,34
146.1,2.79,32
146.3,2.717,32
146.5,2.711,34
146.7,2.708,34
146.9,2.727,33
147.1,2.785,37
147.3,2.784,44
147.5,2.757,40
147.7,2.736,33
147.9,2.763,43
148.1,2.771,54
148.3,2.763,49
148.5,2.739,36
148.7,2.728,34
148.9,2.743,46
149.1,2.744,58
149.3,2.741,59
149.5,2.736,59
149.7,2.731,59
149.9,2.725,55
150.1,2.716,45
150.3,2.703,35
150.5,2.689,31
150.7,2.699,38
150.9,2.7,43
151.1,2.692,40
151.3,2.665,33
151.5,2.656,33
151.7,2.666,42
151.9,2.673,51
152.1,2.677,59
152.3,2.677,62
152.5,2.672,62
152.7,2.668,62
152.9,2.662,60
153.1,2.65,46
153.5,2.167,46
153.7,2.156,55
153.9,2.157,62
154.1,2.158,54
154.3,2.149,46
154.5,2.139,42
154.7,2.162,52
155.3,2.158,44
155.5,2.136,42
155.7,2.137,37
155.9,2.174,33
156.1,2.253,31
156.3,2.292,31
156.5,2.321,31
156.7,2.356,32
156.9,2.427,38
157.1,2.493,46
157.3,2.52,47
157.5,2.51,44
157.7,2.502,44
157.9,2.499,43
158.1,2.498,43
158.3,2.505,40
158.5,2.555,50
158.7,2.565,64
158.9,2.566,69
159.1,2.563,69
159.3,2.56,69
