azimuth_deg,distance_m,rssi
45.5,0.151,180
45.7,0.152,178
45.9,0.148,177
46.1,0.15,175
46.3,0.151,168
46.5,0.139,167
46.9,2.922,29
47.1,2.912,30
47.3,2.902,31
47.5,2.892,31
47.7,2.883,31
47.9,2.884,31
48.1,2.893,30
48.3,2.904,31
48.5,2.916,30
48.7,2.927,29
48.9,2.94,27
49.1,2.954,27
49.3,2.966,28
49.5,2.981,28
49.7,2.996,28
49.9,3.011,28
50.1,3.025,28
50.3,3.042,28
50.5,3.058,28
50.7,3.071,28
50.9,3.084,28
51.1,3.101,28
51.3,3.118,28
51.5,3.134,28
51.7,3.148,28
51.9,3.167,29
52.1,3.185,30
52.3,3.203,31
52.5,3.258,35
52.7,3.27,40
52.9,3.267,41
53.1,3.26,41
53.3,3.253,41
53.5,3.246,41
53.7,3.241,42
53.9,3.234,42
54.3,3.217,42
54.5,3.211,42
54.7,3.205,43
54.9,3.198,42
55.3,3.185,43
55.5,3.18,44
55.7,3.175,44
55.9,3.167,45
56.1,3.162,45
56.5,3.151,45
56.7,3.145,46
56.9,3.137,46
57.1,3.131,46
57.3,3.125,47
57.5,3.117,47
57.7,3.113,47
57.9,3.108,48
58.1,3.101,48
58.3,3.097,48
58.5,3.09,49
58.7,3.083,49
58.9,3.077,47
59.1,0.109,170
59.3,0.105,178
59.5,0.105,181
59.7,0.108,182
59.9,0.108,183
60.1,0.104,185
60.3,0.105,187
60.5,0.109,186
60.7,0.108,187
60.9,0.108,188
61.1,0.106,188
61.3,0.104,189
61.5,0.105,188
61.7,0.106,189
61.9,0.105,188
62.1,0.105,188
62.3,0.105,188
62.5,0.106,189
62.7,0.108,187
62.9,0.108,187
63.1,0.104,187
63.3,0.103,187
63.5,0.105,184
63.7,0.1,182
63.9,0.102,179
64.1,0.099,175
64.5,2.895,46
64.7,2.901,37
64.9,2.923,36
65.1,2.972,39
65.3,2.955,44
65.5,2.923,47
65.7,2.911,48
65.9,2.911,41
66.1,2.948,39
66.3,3,45
