azimuth_deg,distance_m,rssi
45.5,0.15,180
45.7,0.152,178
45.9,0.149,179
46.1,0.147,176
46.3,0.146,172
46.5,0.143,169
46.7,0.155,152
46.9,2.918,28
47.1,2.912,29
47.3,2.902,30
47.5,2.893,30
47.7,2.885,30
47.9,2.884,30
48.1,2.891,30
48.3,2.904,30
48.5,2.915,30
48.7,2.926,28
48.9,2.941,27
49.1,2.954,27
49.3,2.968,27
49.5,2.98,27
49.7,2.997,27
49.9,3.013,27
50.1,3.024,27
50.3,3.041,27
50.5,3.057,27
50.7,3.07,28
50.9,3.083,28
51.1,3.1,28
51.3,3.115,27
51.5,3.132,28
51.7,3.149,27
51.9,3.167,28
52.1,3.185,29
52.3,3.202,30
52.5,3.263,34
52.7,3.272,39
52.9,3.267,40
53.1,3.262,40
53.3,3.254,41
53.5,3.248,41
53.7,3.24,41
53.9,3.234,41
54.1,3.228,41
54.3,3.22,42
54.5,3.214,42
54.7,3.205,42
54.9,3.199,42
55.1,3.192,43
55.5,3.181,43
55.7,3.174,43
55.9,3.166,44
56.1,3.161,44
56.3,3.158,44
56.9,3.14,46
57.1,0.097,164
57.3,3.127,46
57.7,3.113,47
57.9,3.111,47
58.3,3.098,47
58.5,3.092,48
58.7,3.085,48
58.9,3.075,46
59.1,3.063,42
59.3,3.059,41
59.5,3.061,45
59.7,3.059,46
59.9,3.055,47
60.1,3.049,47
60.5,0.111,170
60.7,0.101,180
60.9,0.101,183
61.1,0.107,183
61.3,0.103,185
61.5,0.103,185
61.7,0.105,186
61.9,0.105,189
62.1,0.106,188
62.3,0.104,189
62.5,0.102,188
62.7,0.101,190
62.9,0.102,188
63.1,0.1,190
63.3,0.101,189
63.5,0.103,188
63.7,0.103,187
63.9,0.103,188
64.1,0.104,187
64.3,0.104,187
64.5,0.102,186
64.7,0.101,187
64.9,0.103,185
65.1,0.098,183
65.3,0.096,181
65.5,0.099,175
65.7,0.102,164
65.9,2.914,41
66.1,2.936,38
66.3,3.002,45
66.5,2.974,48
66.7,2.919,50
66.9,2.907,53
67.1,2.905,49
67.3,2.898,44
67.5,2.885,47
67.7,2.874,52
67.9,2.87,53
68.1,2.877,46
68.3,2.882,40
68.5,2.888,43
68.7,2.902,42
68.9,2.906,39
69.1,2.885,41
69.3,2.868,45
69.5,2.863,49
69.7,2.866,47
69.9,2.871,40
70.1,2.855,42
70.3,2.847,46
70.5,2.844,44
70.7,2.832,37
70.9,2.807,38
71.3,2.798,46
71.5,2.803,42
71.7,2.82,37
71.9,2.876,40
72.1,2.881,49
72.3,2.882,52
72.9,3.05,39
73.1,3.049,40
73.3,3.046,41
73.5,3.038,41
74.3,2.358,32
74.5,2.355,32
74.7,2.352,33
74.9,2.351,32
75.1,2.353,32
75.3,2.35,31
75.5,2.319,31
75.7,2.302,30
75.9,2.298,31
76.1,2.296,31
76.3,2.295,31
76.5,2.298,32
76.7,2.302,31
76.9,2.301,31
77.1,2.3,31
77.3,2.297,31
77.5,2.295,31
77.7,2.293,31
77.9,2.289,31
78.1,2.287,31
78.3,2.285,31
78.5,2.283,31
78.7,2.283,32
78.9,2.276,32
79.1,2.275,32
79.3,2.272,32
79.5,2.268,32
79.7,2.265,33
79.9,2.263,33
80.1,2.262,33
80.3,2.258,33
80.5,2.256,33
80.7,2.255,33
80.9,2.254,33
81.1,2.254,33
81.3,2.252,33
81.5,2.251,33
81.7,2.25,33
81.9,2.249,33
82.1,2.249,33
82.3,2.248,33
82.5,2.248,33
82.7,2.247,33
82.9,2.246,33
83.1,2.247,33
83.3,2.247,33
83.5,2.248,33
83.7,2.247,33
83.9,2.247,34
84.1,2.248,34
84.3,2.247,34
84.5,2.248,34
84.7,2.249,33
84.9,2.247,33
85.1,2.245,33
85.3,2.242,33
85.5,2.236,33
85.7,2.235,33
85.9,2.235,33
86.1,2.236,33
86.3,2.242,32
86.5,2.259,30
86.7,2.288,30
86.9,2.294,31
87.1,2.291,31
87.3,2.289,31
87.5,2.287,32
87.7,2.283,32
87.9,2.284,33
88.1,2.288,32
88.3,2.321,36
88.9,2.871,60
89.3,2.722,41
89.7,2.418,42
89.9,2.413,43
90.1,2.379,39
90.3,2.321,39
90.5,2.287,37
90.7,2.284,38
90.9,2.294,38
91.1,2.34,44
91.7,2.757,43
91.9,2.761,43
92.1,2.765,44
92.3,2.767,44
92.5,2.769,44
92.7,2.77,45
92.9,2.771,45
93.1,2.772,44
93.3,2.775,44
93.5,2.776,43
93.7,2.779,43
93.9,2.782,43
94.1,2.783,43
94.3,2.783,43
94.5,2.785,42
94.7,2.787,42
94.9,2.791,42
95.1,2.792,41
95.3,2.795,41
95.5,2.797,42
95.7,2.798,41
95.9,2.8,42
96.1,2.802,42
96.3,2.804,42
96.5,2.807,41
96.7,2.811,41
96.9,2.813,40
97.1,2.816,39
97.3,2.821,40
97.5,2.823,41
97.7,2.825,39
97.9,2.826,39
98.1,2.831,40
98.3,2.841,42
98.5,2.841,42
98.7,2.837,41
98.9,2.837,40
99.1,2.84,40
99.3,2.842,41
99.5,2.857,43
99.7,2.874,44
99.9,2.874,38
100.1,2.867,33
100.3,2.867,33
100.5,2.868,33
100.7,2.872,34
100.9,2.902,42
101.3,2.988,57
101.5,2.992,57
101.7,2.997,57
101.9,3,58
102.1,3.001,58
102.3,3.001,57
102.5,2.972,56
102.9,2.629,41
103.1,2.553,34
103.3,2.534,37
103.5,2.494,38
103.7,2.466,37
103.9,2.461,38
104.1,2.469,37
104.3,2.518,38
104.7,2.967,37
104.9,3.008,45
105.1,2.998,43
105.3,2.958,37
105.5,2.946,34
105.7,2.945,33
106.1,2.671,35
106.3,2.594,33
106.5,2.59,37
106.7,2.617,45
107.3,3.075,37
