azimuth_deg,distance_m,rssi
45.5,0.147,181
45.7,0.145,180
45.9,0.142,179
46.1,0.145,175
46.3,0.144,170
46.5,0.139,166
46.7,0.141,156
46.9,2.919,29
47.1,2.913,30
47.3,2.902,30
47.5,2.892,31
47.7,2.884,31
47.9,2.885,31
48.1,2.894,30
48.3,2.904,30
48.5,2.917,30
48.7,2.928,28
48.9,2.942,27
49.1,2.956,27
49.3,2.967,27
49.5,2.979,28
49.7,2.996,28
49.9,3.014,28
50.1,3.026,27
50.3,3.043,27
50.5,3.055,28
50.7,3.073,28
50.9,3.086,28
51.1,3.103,27
51.3,3.116,27
51.5,3.134,27
51.7,3.15,27
51.9,3.17,29
52.1,3.182,29
52.3,3.205,31
52.5,3.262,35
52.7,3.272,40
52.9,3.269,40
53.1,3.26,40
53.3,3.252,40
53.5,3.247,41
53.7,3.241,41
53.9,3.232,41
54.1,3.225,42
54.3,3.219,42
54.5,3.212,42
54.7,3.205,42
54.9,3.196,43
55.1,3.19,43
55.3,3.185,43
55.7,3.173,43
55.9,3.168,44
56.1,3.162,44
56.3,3.158,45
56.5,3.149,45
56.9,3.136,46
57.1,3.131,46
57.3,3.125,46
57.5,3.118,47
57.7,0.112,164
57.9,3.107,47
58.1,3.102,48
58.3,3.097,48
58.7,3.083,48
58.9,3.072,47
59.1,3.063,42
59.3,3.057,41
59.5,3.059,45
59.7,3.058,47
59.9,3.053,47
60.1,3.046,47
60.3,0.099,169
60.5,0.103,174
60.7,0.101,181
60.9,0.098,183
61.1,0.104,184
61.3,0.103,186
61.5,0.103,187
61.7,0.105,187
61.9,0.105,188
62.1,0.106,188
62.3,0.105,188
62.5,0.103,188
62.7,0.102,191
62.9,0.101,191
63.1,0.101,190
63.3,0.1,191
63.5,0.101,190
63.7,0.101,189
63.9,0.104,188
64.1,0.105,190
64.3,0.105,188
64.5,0.102,187
64.7,0.101,185
64.9,0.103,184
65.1,0.102,182
65.3,0.096,181
65.5,0.09,177
65.7,0.092,167
65.9,2.912,42
66.1,2.932,38
66.3,3.002,43
66.5,2.973,49
66.7,2.915,50
66.9,2.906,53
67.1,2.904,50
67.3,2.898,45
67.5,2.883,47
67.7,2.87,52
67.9,2.868,52
68.1,2.875,45
68.3,2.883,41
68.5,2.89,44
68.7,2.9,42
68.9,2.908,39
69.1,2.883,41
69.3,2.867,46
69.5,2.863,50
69.7,2.868,46
69.9,2.87,39
70.1,2.855,41
70.3,2.847,45
70.5,2.842,44
70.7,2.823,37
71.1,2.799,46
71.3,2.8,46
71.7,2.845,39
71.9,2.886,45
72.3,2.9,45
72.7,3.049,39
72.9,3.048,40
73.1,3.047,40
73.3,3.043,41
73.5,3.036,41
74.3,2.357,32
74.5,2.353,33
74.7,2.351,33
74.9,2.351,33
75.1,2.351,32
75.3,2.348,31
75.5,2.317,31
75.7,2.301,31
75.9,2.298,31
76.1,2.296,32
76.3,2.295,31
76.5,2.298,32
76.7,2.302,31
76.9,2.3,31
77.1,2.3,31
77.3,2.298,31
77.5,2.295,31
77.7,2.292,31
77.9,2.29,31
78.1,2.287,31
78.3,2.284,31
78.5,2.282,32
78.7,2.28,32
78.9,2.276,32
79.1,2.274,32
79.3,2.27,32
79.5,2.267,32
79.7,2.265,32
79.9,2.264,33
80.1,2.261,33
80.3,2.26,33
80.5,2.258,33
80.7,2.255,33
80.9,2.256,33
81.1,2.255,33
81.3,2.251,33
81.5,2.25,33
81.7,2.253,33
81.9,2.25,33
82.1,2.25,34
82.3,2.248,33
82.5,2.246,33
82.7,2.247,33
82.9,2.247,33
83.1,2.246,33
83.3,2.246,34
83.5,2.245,33
83.7,2.244,34
83.9,2.245,34
84.1,2.245,34
84.3,2.246,34
84.5,2.246,34
84.7,2.247,34
84.9,2.247,33
85.1,2.243,33
85.3,2.24,33
85.5,2.237,33
85.7,2.236,33
85.9,2.235,33
86.1,2.236,34
86.3,2.242,33
86.5,2.26,30
86.7,2.291,30
86.9,2.293,31
87.1,2.291,31
87.3,2.289,32
87.5,2.287,32
87.7,2.284,33
87.9,2.284,32
88.1,2.289,33
88.3,2.326,39
88.9,2.872,59
89.3,2.726,40
89.7,2.418,43
89.9,2.413,43
90.1,2.372,40
90.3,2.319,39
90.5,2.286,38
90.7,2.285,38
90.9,2.294,40
91.1,2.335,45
91.5,2.75,44
91.7,2.756,44
91.9,2.761,44
92.1,2.764,44
92.3,2.767,44
92.5,2.768,44
92.7,2.768,44
92.9,2.769,45
93.1,2.773,44
93.3,2.775,44
93.5,2.776,44
93.7,2.777,43
93.9,2.779,43
94.1,2.781,43
94.3,2.783,43
94.5,2.785,42
94.7,2.788,42
94.9,2.789,42
95.1,2.791,41
95.3,2.794,41
95.5,2.797,41
95.7,2.798,42
95.9,2.798,42
96.1,2.8,42
96.3,2.804,42
96.5,2.809,41
96.7,2.813,41
96.9,2.814,40
97.1,2.816,40
97.3,2.821,40
97.5,2.824,40
97.7,2.824,40
97.9,2.824,39
98.1,2.831,41
98.3,2.84,43
98.5,2.84,42
98.7,2.838,40
98.9,2.839,40
99.1,2.839,41
99.3,2.843,41
99.5,2.855,44
99.7,2.874,44
99.9,2.872,38
100.1,2.866,34
100.3,2.866,33
100.5,2.867,33
100.7,2.87,35
100.9,2.9,42
101.1,2.961,52
101.3,2.987,58
101.5,2.992,57
101.7,2.996,57
101.9,2.999,57
102.1,3,58
102.3,3.001,58
102.9,2.627,40
103.1,2.555,34
103.3,2.533,37
103.5,2.489,38
103.7,2.467,38
103.9,2.462,38
104.1,2.472,38
104.3,2.518,39
104.7,2.97,37
104.9,3.009,45
105.1,2.997,42
105.3,2.952,36
105.5,2.946,34
105.7,2.945,34
106.1,2.667,35
106.3,2.593,34
106.5,2.59,37
106.7,2.616,47
107.3,3.073,36
107.5,3.049,31
107.7,3.088,40
107.9,3.095,43
108.1,3.106,35
108.3,3.103,30
108.7,2.858,36
108.9,2.811,35
109.1,2.793,35
109.3,2.776,35
109.5,2.76,35
109.7,2.746,35
109.9,2.726,35
110.1,2.71,36
110.3,2.701,35
110.5,2.69,35
110.7,2.679,35
110.9,2.667,35
111.1,2.656,35
111.3,2.648,35
111.5,2.64,36
111.7,2.637,38
111.9,2.635,39
112.1,2.631,40
112.3,2.63,42
112.5,2.629,42
112.7,2.627,41
112.9,2.624,42
113.1,2.624,42
113.3,2.623,41
113.5,2.624,40
113.7,2.626,38
113.9,2.628,39
114.1,2.631,39
114.3,2.635,42
114.5,2.64,44
114.7,2.646,43
114.9,2.653,42
115.1,2.659,42
115.3,2.673,41
115.5,2.694,41
115.7,2.708,44
115.9,2.712,46
116.1,2.713,46
116.3,2.718,42
116.5,2.732,35
117.1,2.954,40
117.3,2.901,33
117.5,2.889,33
117.7,2.889,35
117.9,2.934,47
118.3,3.419,47
118.5,3.434,47
118.7,3.443,46
118.9,3.451,47
119.1,3.458,46
119.3,3.465,46
119.5,3.475,46
119.7,3.484,46
119.9,3.49,46
120.1,3.499,46
120.3,3.508,45
120.5,3.518,46
120.7,3.526,45
120.9,3.529,45
121.1,3.508,42
121.3,3.475,40
121.5,3.467,42
121.7,3.468,41
121.9,3.466,41
122.1,3.467,41
122.3,3.469,41
122.5,3.469,41
122.7,3.469,40
122.9,3.468,40
123.1,3.468,41
123.3,3.47,41
123.5,3.47,41
123.7,3.471,41
123.9,3.472,40
124.1,3.473,39
124.3,3.472,40
124.5,3.473,41
124.7,3.474,41
124.9,3.473,41
125.1,3.475,41
125.3,3.475,41
125.5,3.476,41
125.7,3.479,41
125.9,3.48,41
126.1,3.479,41
126.3,3.478,41
126.5,3.48,41
126.7,3.482,39
126.9,3.487,37
127.1,3.49,35
127.3,3.49,35
127.5,3.489,37
127.7,3.491,37
127.9,3.496,34
128.1,3.499,33
128.3,3.496,36
128.5,3.495,38
128.7,3.5,35
128.9,3.5,36
129.1,3.504,35
129.3,3.523,39
129.5,3.492,42
129.9,2.896,53
130.3,2.798,53
130.5,2.787,53
130.7,2.822,55
131.1,3.444,43
131.3,3.433,44
131.9,2.789,35
132.1,2.787,35
132.3,2.795,35
132.5,2.802,35
132.7,2.837,43
132.9,2.874,44
133.1,2.891,44
133.3,2.875,41
133.5,2.853,34
133.7,2.846,33
133.9,2.851,32
134.1,2.861,33
134.3,2.869,33
134.5,2.889,34
134.7,2.924,38
134.9,2.952,40
135.1,2.981,43
135.3,3.041,46
135.7,3.195,47
135.9,3.196,47
136.1,3.19,47
136.3,3.182,48
136.5,3.165,46
136.7,3.105,40
136.9,3.059,34
