azimuth_deg,distance_m,rssi
45.5,0.151,180
45.7,0.151,178
45.9,0.147,177
46.1,0.148,174
46.3,0.148,169
46.5,0.147,162
46.7,2.93,29
46.9,2.923,29
47.1,2.914,30
47.3,2.904,31
47.5,2.894,31
47.7,2.886,31
47.9,2.885,31
48.1,2.893,31
48.3,2.906,30
48.5,2.918,30
48.7,2.928,29
48.9,2.942,28
49.1,2.954,27
49.3,2.971,28
49.5,2.983,28
49.7,3.001,28
49.9,3.014,27
50.1,3.026,27
50.3,3.046,27
50.5,3.059,28
50.7,3.073,28
50.9,3.088,28
51.1,3.104,28
51.3,3.117,27
51.5,3.135,27
51.7,3.148,28
51.9,3.168,29
52.1,3.182,29
52.3,3.205,30
52.5,3.261,35
52.7,3.273,39
52.9,3.268,40
53.1,3.263,41
53.3,3.256,41
53.5,3.248,41
53.7,3.241,42
53.9,3.235,42
54.1,3.227,42
54.3,3.222,42
54.5,3.214,42
54.7,3.209,42
55.1,3.192,43
55.3,3.186,43
55.5,3.184,43
55.7,3.177,44
55.9,3.171,45
56.1,3.164,45
56.3,3.158,45
56.5,3.15,46
56.7,3.144,46
56.9,3.139,46
57.1,3.134,46
57.3,3.126,47
57.5,3.12,47
57.7,3.114,47
57.9,3.109,48
58.1,3.104,48
58.3,3.098,48
58.5,3.092,49
58.7,3.085,49
58.9,3.081,47
59.1,0.108,170
59.3,0.105,177
59.5,0.104,182
59.7,0.11,181
59.9,0.11,183
60.1,0.107,185
60.3,0.108,186
60.5,0.109,185
60.7,0.109,187
60.9,0.109,187
61.1,0.107,188
61.3,0.105,189
61.5,0.106,187
61.7,0.106,189
61.9,0.104,188
62.1,0.104,189
62.3,0.105,189
62.5,0.105,188
62.7,0.107,188
62.9,0.107,187
63.1,0.104,186
63.3,0.103,187
63.5,0.106,181
63.7,0.103,183
63.9,0.103,178
64.1,0.1,172
64.5,2.895,46
64.7,2.901,38
64.9,2.919,36
65.1,2.963,38
65.3,2.966,43
65.5,2.927,46
65.7,2.911,47
65.9,2.911,42
66.1,2.942,39
66.3,3.004,45
66.5,2.97,48
66.7,2.916,50
66.9,2.91,52
67.1,2.908,47
67.3,2.899,44
67.5,2.884,47
67.7,2.874,51
67.9,2.874,51
68.1,2.88,43
68.3,2.884,40
68.5,2.892,43
68.7,2.903,41
68.9,2.915,38
69.1,2.884,39
69.3,2.869,44
69.5,2.865,48
69.7,2.869,46
69.9,2.871,39
70.1,2.857,40
70.3,2.847,45
70.5,2.841,41
70.7,2.816,37
70.9,2.801,42
71.1,2.801,47
71.3,2.805,46
71.5,2.819,40
71.7,2.876,38
71.9,2.883,47
72.1,2.887,52
