azimuth_deg,distance_m,rssi
45.5,0.147,180
45.7,0.148,180
45.9,0.143,178
46.1,0.142,179
46.3,0.144,171
46.5,0.14,168
46.9,2.917,28
47.1,2.911,29
47.3,2.902,30
47.5,2.891,31
47.7,2.883,31
47.9,2.883,30
48.1,2.89,30
48.3,2.904,30
48.5,2.914,30
48.7,2.924,28
48.9,2.938,27
49.1,2.951,27
49.3,2.967,28
49.5,2.981,28
49.7,2.991,27
49.9,3.014,27
50.1,3.025,27
50.3,3.04,27
50.5,3.054,28
50.7,3.07,28
50.9,3.085,28
51.1,3.098,28
51.3,3.118,27
51.5,3.132,27
51.7,3.148,28
51.9,3.161,29
52.1,3.182,30
52.3,3.202,30
52.5,3.259,35
52.7,3.27,40
52.9,3.265,40
53.1,3.256,41
53.3,3.251,41
53.5,3.246,41
53.7,3.24,41
53.9,3.232,42
54.1,3.223,42
54.3,3.216,42
54.5,3.21,42
54.7,3.203,42
54.9,3.196,43
55.3,3.184,43
55.5,3.178,43
55.7,3.172,44
56.1,3.16,44
56.3,3.156,45
56.5,3.149,45
56.7,3.143,45
56.9,3.136,45
57.5,3.117,47
57.7,3.112,46
57.9,3.107,48
58.3,3.094,48
58.5,3.088,48
58.7,3.08,49
58.9,3.074,47
59.1,3.061,42
59.3,3.055,41
59.5,3.055,45
59.7,3.056,46
59.9,3.055,47
60.1,3.051,47
60.3,0.106,169
60.5,0.101,176
60.7,0.105,180
60.9,0.103,183
61.1,0.106,182
61.3,0.102,186
61.5,0.102,187
61.7,0.106,187
61.9,0.107,188
62.1,0.105,190
62.3,0.103,189
62.5,0.102,189
62.7,0.102,190
62.9,0.101,189
63.1,0.102,190
63.3,0.101,189
63.5,0.101,190
63.7,0.103,189
63.9,0.102,190
64.1,0.103,190
64.3,0.103,188
64.5,0.101,187
64.7,0.101,185
64.9,0.102,185
65.1,0.098,184
65.3,0.096,180
65.5,0.099,176
65.9,2.91,43
66.1,2.925,38
66.3,2.998,43
66.5,2.984,49
66.7,2.917,50
66.9,2.907,53
67.1,2.905,50
67.3,2.896,46
67.5,2.883,47
67.7,2.87,52
67.9,2.868,52
68.1,2.873,46
68.3,2.881,41
68.5,2.888,43
68.7,2.898,42
68.9,2.902,39
69.1,2.881,41
69.3,2.864,45
69.5,2.861,50
69.7,2.864,46
69.9,2.867,39
70.1,2.853,40
70.3,2.844,45
70.5,2.839,46
70.7,2.833,39
70.9,2.809,34
71.1,2.793,39
71.3,2.793,46
71.5,2.797,46
71.7,2.804,42
71.9,2.832,37
72.1,2.879,40
72.3,2.877,50
72.5,2.882,49
72.7,2.902,44
73.1,3.046,40
73.3,3.044,41
73.5,3.037,41
74.3,2.355,32
74.5,2.353,33
74.7,2.351,33
74.9,2.351,33
75.1,2.353,32
75.3,2.348,31
75.5,2.319,30
75.7,2.301,31
75.9,2.297,31
76.1,2.294,31
76.3,2.294,31
76.5,2.297,32
76.7,2.3,32
76.9,2.3,31
77.1,2.299,32
77.3,2.296,31
77.5,2.295,32
77.7,2.292,31
77.9,2.288,31
78.1,2.285,32
78.3,2.281,32
78.5,2.282,32
78.7,2.279,32
78.9,2.275,32
79.1,2.274,32
79.3,2.269,32
79.5,2.267,32
79.7,2.265,33
79.9,2.262,33
80.1,2.26,33
80.3,2.259,33
80.5,2.255,33
80.7,2.253,33
80.9,2.254,33
81.1,2.253,33
81.3,2.251,33
81.5,2.25,33
81.7,2.248,33
81.9,2.247,33
82.1,2.247,33
82.3,2.248,33
82.5,2.247,34
82.7,2.246,33
82.9,2.247,33
83.1,2.246,33
83.3,2.245,33
83.5,2.245,34
83.7,2.243,34
83.9,2.245,34
84.1,2.245,34
84.3,2.244,34
84.5,2.245,34
84.7,2.246,34
84.9,2.245,33
85.1,2.244,33
85.3,2.242,33
85.5,2.236,33
85.7,2.234,33
85.9,2.234,33
86.1,2.235,34
86.3,2.24,32
86.5,2.258,30
86.7,2.291,30
86.9,2.294,31
87.1,2.293,32
87.3,2.289,32
87.5,2.285,32
87.7,2.282,33
87.9,2.283,33
88.1,2.286,33
88.3,2.317,37
88.9,2.87,60
89.3,2.723,41
89.7,2.417,43
89.9,2.412,43
90.1,2.374,40
90.3,2.321,40
90.5,2.284,37
90.7,2.282,38
90.9,2.292,39
91.1,2.337,45
91.7,2.755,44
91.9,2.76,44
92.1,2.761,44
92.3,2.763,45
92.5,2.767,44
92.7,2.768,45
92.9,2.77,45
93.1,2.773,44
93.3,2.775,44
93.5,2.775,44
93.7,2.78,43
93.9,2.78,44
94.1,2.78,43
94.3,2.782,43
94.5,2.784,42
94.7,2.785,42
94.9,2.787,42
95.1,2.79,41
95.3,2.793,42
95.5,2.794,42
95.7,2.795,42
95.9,2.797,42
96.1,2.8,42
96.3,2.802,41
96.5,2.805,41
96.7,2.809,41
96.9,2.811,40
97.1,2.814,40
97.3,2.818,40
97.5,2.821,41
97.7,2.822,40
97.9,2.824,39
98.1,2.829,41
98.3,2.837,43
98.5,2.841,42
98.7,2.837,40
98.9,2.836,40
99.1,2.838,41
99.3,2.843,41
99.5,2.854,44
99.7,2.872,44
99.9,2.871,38
100.1,2.866,34
100.3,2.865,33
100.5,2.867,33
100.7,2.872,34
100.9,2.896,42
101.1,2.955,52
101.3,2.985,57
101.5,2.988,57
101.7,2.992,57
101.9,2.997,58
102.1,2.998,58
102.3,2.998,58
102.5,2.971,57
102.7,2.69,50
102.9,2.625,40
103.1,2.551,34
103.3,2.534,37
103.5,2.49,39
103.7,2.462,38
103.9,2.459,38
104.1,2.467,37
104.3,2.516,38
104.7,2.968,37
104.9,3.007,45
105.1,2.998,43
105.3,2.952,36
105.5,2.944,34
105.7,2.942,34
106.1,2.665,35
106.3,2.594,34
106.5,2.588,37
106.7,2.614,46
107.3,3.074,36
107.5,3.045,30
107.7,3.086,39
107.9,3.095,43
108.1,3.105,35
108.3,3.102,30
108.7,2.855,36
108.9,2.809,35
109.1,2.791,35
109.3,2.775,35
109.5,2.76,35
109.7,2.742,35
109.9,2.727,36
110.1,2.713,35
110.3,2.7,35
110.5,2.69,35
110.7,2.678,35
110.9,2.666,35
111.1,2.656,35
111.3,2.646,35
111.5,2.639,36
111.7,2.635,38
111.9,2.633,38
112.1,2.63,40
112.3,2.629,42
112.5,2.628,42
112.7,2.625,41
112.9,2.623,42
113.1,2.621,42
113.3,2.623,41
113.5,2.623,40
113.7,2.624,38
113.9,2.628,38
114.1,2.631,39
114.3,2.635,42
114.5,2.639,44
114.7,2.643,43
114.9,2.65,42
115.1,2.659,42
115.3,2.67,41
115.5,2.693,41
115.7,2.707,44
115.9,2.712,46
116.1,2.712,46
116.3,2.716,43
116.5,2.728,35
117.1,2.954,40
117.3,2.902,33
117.5,2.887,33
117.7,2.888,35
117.9,2.936,47
118.5,3.432,47
118.7,3.44,47
118.9,3.45,47
119.1,3.458,46
119.3,3.466,46
119.5,3.473,46
119.7,3.483,46
119.9,3.491,46
120.1,3.498,46
120.3,3.505,46
120.5,3.516,45
120.7,3.525,45
120.9,3.528,45
121.1,3.507,43
121.3,3.473,40
121.5,3.464,41
121.7,3.464,41
121.9,3.466,41
122.1,3.467,41
122.3,3.466,41
122.5,3.468,41
122.7,3.468,40
122.9,3.467,41
123.1,3.465,41
123.3,3.468,41
123.5,3.47,41
123.7,3.469,41
123.9,3.471,40
124.1,3.471,39
124.3,3.472,40
124.5,3.473,41
124.7,3.473,41
124.9,3.474,41
125.1,3.475,41
125.3,3.475,41
125.5,3.474,41
125.7,3.478,40
125.9,3.479,41
126.1,3.479,41
126.3,3.48,41
126.5,3.479,41
126.7,3.481,39
126.9,3.486,37
127.1,3.489,35
127.3,3.489,35
127.5,3.489,37
127.7,3.489,37
127.9,3.493,34
128.1,3.498,33
128.3,3.494,36
128.5,3.492,37
