azimuth_deg,distance_m,rssi
45.5,0.149,181
45.7,0.148,178
45.9,0.147,177
46.1,0.147,174
46.3,0.139,175
46.5,0.143,165
46.9,2.92,29
47.1,2.913,31
47.3,2.901,31
47.5,2.891,31
47.7,2.883,31
47.9,2.883,31
48.1,2.891,30
48.3,2.904,30
48.5,2.917,30
48.7,2.929,28
48.9,2.939,27
49.1,2.954,28
49.3,2.967,28
49.5,2.983,28
49.7,2.995,27
49.9,3.007,28
50.1,3.024,28
50.3,3.04,27
50.5,3.056,28
50.7,3.07,28
50.9,3.083,28
51.1,3.101,28
51.3,3.117,28
51.5,3.132,27
51.7,3.147,28
51.9,3.168,29
52.1,3.184,30
52.3,3.207,31
52.5,3.26,35
52.7,3.273,39
52.9,3.267,40
53.1,3.261,41
53.3,3.251,41
53.5,3.248,41
53.7,3.241,41
53.9,3.232,42
54.1,3.225,42
54.3,3.217,42
54.5,3.21,42
54.7,3.204,43
54.9,3.196,43
55.1,3.192,43
55.3,3.186,43
55.5,3.18,43
55.7,3.174,44
55.9,3.166,44
56.1,3.16,44
56.3,3.156,45
56.5,3.149,45
56.7,3.144,46
56.9,3.136,46
57.1,3.13,46
57.3,3.125,47
57.5,3.118,47
57.7,3.114,47
57.9,3.108,48
58.1,3.101,48
58.3,3.094,48
58.5,3.088,49
58.7,3.081,49
59.1,0.112,169
59.3,0.102,178
59.5,0.103,180
59.7,0.106,183
59.9,0.108,184
60.1,0.105,186
60.3,0.104,187
60.5,0.106,189
60.7,0.108,188
60.9,0.107,187
61.1,0.105,190
61.3,0.104,190
61.5,0.103,190
61.7,0.103,190
61.9,0.103,190
62.1,0.102,190
62.3,0.105,188
62.5,0.106,188
62.7,0.107,188
62.9,0.106,188
63.1,0.103,186
63.3,0.104,185
63.5,0.107,182
63.7,0.102,183
63.9,0.102,181
64.1,0.102,172
64.5,2.892,47
64.7,2.898,38
64.9,2.921,36
65.1,2.963,38
65.3,2.968,43
65.5,2.926,47
65.7,2.912,48
65.9,2.912,43
66.1,2.933,38
66.3,3.002,45
66.5,2.978,49
66.7,2.921,49
66.9,2.908,52
67.1,2.906,49
67.3,2.897,45
67.5,2.88,47
67.7,2.872,51
67.9,2.872,51
68.1,2.875,45
68.3,2.882,40
68.5,2.889,42
68.7,2.902,41
68.9,2.912,38
69.1,2.885,39
69.3,2.868,43
69.5,2.864,48
69.7,2.865,46
69.9,2.871,39
70.3,2.846,45
70.5,2.844,44
70.7,2.836,38
70.9,2.806,37
71.1,2.795,45
71.3,2.796,47
71.5,2.802,43
71.7,2.819,38
71.9,2.878,44
72.1,2.881,54
72.3,2.886,49
72.7,3.043,41
72.9,3.046,41
73.1,3.045,42
73.3,3.041,43
73.5,3.036,43
74.3,2.355,33
74.5,2.352,33
74.7,2.35,33
74.9,2.351,33
75.1,2.353,33
75.3,2.348,32
75.5,2.317,31
75.7,2.301,31
75.9,2.297,31
76.1,2.295,32
76.3,2.295,31
76.5,2.299,32
76.7,2.301,31
76.9,2.301,31
77.1,2.299,31
77.3,2.297,32
77.5,2.294,31
77.7,2.291,32
77.9,2.288,32
78.1,2.286,32
78.3,2.284,32
78.5,2.284,32
78.7,2.281,32
78.9,2.275,32
79.1,2.274,32
79.3,2.27,32
79.5,2.268,32
79.7,2.265,33
79.9,2.263,32
80.1,2.261,33
80.3,2.258,33
80.5,2.255,33
80.7,2.253,33
80.9,2.253,33
81.1,2.252,33
81.3,2.253,33
81.5,2.252,33
81.7,2.249,33
81.9,2.249,33
82.1,2.248,33
82.3,2.249,33
82.5,2.247,33
82.7,2.245,33
