azimuth_deg,distance_m,rssi
45.5,0.206,158
45.7,0.214,157
45.9,0.23,155
46.1,0.257,151
46.3,0.264,151
46.5,0.294,148
46.7,0.36,139
46.9,0.373,140
47.1,0.384,136
47.3,0.398,137
47.5,0.423,132
47.7,0.433,132
47.9,0.446,128
48.1,0.442,128
48.3,0.434,131
48.5,0.43,130
48.7,0.428,130
48.9,0.426,131
49.1,0.425,129
49.3,0.427,128
49.5,0.421,131
49.7,0.418,133
49.9,0.413,131
50.1,0.411,131
50.3,0.407,132
50.5,0.402,130
50.7,0.387,136
50.9,0.38,137
51.1,0.367,138
51.3,0.354,141
51.5,0.322,145
51.7,0.293,150
51.9,0.28,152
52.1,0.263,153
52.3,0.25,155
52.5,0.249,156
52.7,0.225,160
52.9,0.223,159
53.1,0.213,161
53.3,0.201,162
53.5,0.194,165
53.7,0.188,167
53.9,0.185,166
54.1,0.187,166
54.3,0.186,167
54.5,0.186,166
54.7,0.189,164
54.9,0.186,166
55.1,0.189,163
55.3,0.188,164
55.5,0.187,164
55.7,0.192,161
55.9,0.189,163
56.1,0.185,165
56.3,0.185,165
56.5,0.19,161
56.7,0.182,164
56.9,0.182,162
57.1,0.182,164
57.3,0.185,160
57.5,0.178,167
57.7,0.172,168
57.9,0.174,168
58.1,0.173,170
58.3,0.172,169
58.5,0.17,172
58.7,0.169,174
58.9,0.173,174
59.1,0.175,173
59.3,0.174,175
59.5,0.173,175
59.7,0.174,176
59.9,0.174,175
60.1,0.173,175
60.3,0.173,175
60.5,0.172,175
60.7,0.173,176
60.9,0.172,176
61.1,0.169,174
61.3,0.168,175
61.5,0.172,172
61.7,0.175,171
61.9,0.17,169
62.1,0.172,168
62.3,0.169,165
62.5,0.174,160
62.7,0.176,161
62.9,0.182,154
63.1,0.173,151
63.5,3.191,18
63.7,3.187,23
63.9,3.18,26
64.1,3.175,28
64.3,3.172,30
64.5,3.168,31
64.7,3.165,32
64.9,3.158,33
65.1,3.151,34
65.3,3.144,35
65.5,3.136,36
65.7,3.13,37
65.9,3.122,38
66.1,3.116,39
66.3,3.109,39
66.5,3.102,40
66.7,3.096,40
66.9,3.085,38
67.1,3.078,36
67.3,3.074,38
67.5,3.072,39
67.7,3.069,39
67.9,3.066,39
68.1,3.045,38
68.3,3.014,35
68.5,2.996,39
68.7,2.994,38
68.9,3.003,35
69.1,3.006,32
69.3,2.977,34
69.5,2.966,38
69.7,2.964,40
69.9,2.966,41
70.1,2.974,37
70.3,3.004,33
70.5,2.976,32
70.7,2.924,37
70.9,2.916,45
71.1,2.917,45
71.3,2.925,39
71.5,2.962,34
71.7,2.974,36
71.9,2.937,38
72.1,2.91,44
72.3,2.902,48
72.5,2.902,43
72.7,2.919,35
72.9,2.948,36
73.1,2.995,39
73.3,2.967,43
73.5,2.936,45
73.7,2.926,46
73.9,2.932,41
74.1,2.972,40
74.3,3.018,44
74.7,2.932,49
74.9,2.921,53
75.1,2.92,47
75.3,2.906,45
75.5,2.896,48
75.7,2.89,52
75.9,2.888,50
76.1,2.892,42
76.3,2.898,39
76.5,2.904,42
76.7,2.919,40
76.9,2.92,39
77.1,2.894,42
77.3,2.885,47
77.5,2.882,49
77.7,2.884,44
77.9,2.883,41
78.1,2.87,44
78.3,2.86,45
78.5,2.85,39
78.7,2.828,38
78.9,2.816,45
79.1,2.816,47
79.3,2.821,41
79.5,2.857,38
79.7,2.897,42
79.9,2.904,48
80.1,2.915,44
80.5,3.066,39
80.7,0.117,172
80.9,0.126,172
81.1,0.127,175
81.3,0.127,177
81.5,0.126,181
81.7,0.126,183
81.9,0.127,183
82.1,0.128,185
82.3,0.129,184
82.5,0.128,184
82.7,0.128,186
82.9,0.127,185
83.1,0.125,188
83.3,0.127,186
83.5,0.127,186
83.7,0.127,186
83.9,0.128,183
84.1,0.127,182
84.3,0.124,180
84.5,0.126,179
84.7,0.126,175
84.9,0.129,163
85.1,2.317,31
85.3,2.313,31
85.5,2.31,31
85.7,2.308,32
85.9,2.307,32
86.1,2.304,32
86.3,2.301,32
86.5,2.299,32
86.7,2.297,32
86.9,2.295,32
87.1,2.292,32
87.3,2.291,32
87.5,2.289,32
87.7,2.287,32
87.9,2.285,32
88.1,2.279,32
88.3,2.277,33
88.5,2.275,33
88.7,2.277,32
88.9,2.274,33
89.1,2.274,32
89.3,2.274,32
89.5,2.273,32
89.7,2.271,32
89.9,2.27,33
90.1,2.271,33
90.3,2.27,33
90.5,2.269,32
90.7,2.267,33
90.9,2.268,32
91.1,2.268,33
91.3,2.268,33
91.5,2.266,34
91.7,2.266,33
91.9,2.265,33
92.1,2.265,34
92.3,2.266,33
92.5,2.267,34
92.7,2.266,33
92.9,2.264,33
93.1,2.262,33
93.3,2.258,33
93.5,2.255,33
93.7,2.255,33
93.9,2.253,34
94.1,2.256,33
94.3,2.266,31
94.5,2.296,30
94.7,2.313,30
94.9,2.314,31
95.1,2.311,32
95.3,2.308,32
95.5,2.305,33
95.7,2.305,33
95.9,2.308,33
96.1,2.316,33
97.1,2.764,40
97.5,2.45,42
97.7,2.434,43
97.9,2.419,40
98.1,2.344,39
98.3,2.315,37
98.5,2.302,39
98.7,2.304,39
98.9,2.329,41
99.5,2.778,42
99.7,2.781,43
99.9,2.784,43
100.1,2.785,43
100.3,2.787,44
100.5,2.79,44
100.7,2.791,43
100.9,2.794,43
101.1,2.795,43
101.3,2.797,42
101.5,2.798,42
101.7,2.799,42
101.9,2.8,42
102.1,2.803,41
102.3,2.805,41
102.5,2.809,41
102.7,2.812,42
102.9,2.815,42
103.1,2.817,42
103.3,2.821,43
103.5,2.824,44
103.7,2.825,44
103.9,2.827,40
104.1,2.827,38
104.3,2.831,38
104.5,2.834,37
104.7,2.837,36
104.9,2.848,39
105.1,2.861,44
105.3,2.864,44
105.5,2.857,39
105.7,2.854,35
105.9,2.872,42
106.1,2.888,48
106.3,2.882,45
106.5,2.867,40
106.7,2.859,39
106.9,2.861,40
107.1,2.869,42
107.3,2.896,47
107.5,2.928,47
107.7,2.924,37
107.9,2.897,31
108.1,2.893,31
108.3,2.894,31
108.5,2.899,32
108.7,2.934,36
108.9,2.996,45
109.1,3.008,53
109.3,3.015,55
109.5,3.019,56
109.7,3.021,55
109.9,3.024,55
110.1,3.025,55
110.3,2.994,55
110.7,2.651,41
110.9,2.574,34
111.1,2.563,37
111.3,2.558,38
111.5,2.576,37
111.9,2.726,35
112.3,2.913,30
112.5,2.974,34
112.7,3.004,36
112.9,2.987,36
113.1,2.972,33
113.3,2.967,34
113.5,2.963,34
113.9,2.672,34
114.1,2.613,34
114.3,2.61,37
114.5,2.648,48
115.1,3.097,34
115.5,3.127,46
115.7,3.137,46
115.9,3.14,37
116.1,3.12,31
116.5,2.842,35
116.7,2.822,35
116.9,2.807,35
117.1,2.787,35
117.3,2.775,35
117.5,2.76,35
117.7,2.742,35
117.9,2.729,35
118.1,2.717,35
118.3,2.702,35
118.5,2.693,35
118.7,2.682,36
118.9,2.673,35
119.1,2.665,36
119.3,2.66,38
119.5,2.659,40
119.7,2.656,41
119.9,2.653,42
120.1,2.652,40
120.3,2.65,40
120.5,2.648,40
120.7,2.644,40
120.9,2.644,40
121.1,2.646,39
121.3,2.651,38
121.5,2.655,39
121.7,2.656,39
121.9,2.658,41
122.1,2.662,44
122.3,2.666,44
122.5,2.671,42
122.7,2.68,42
122.9,2.691,41
123.1,2.711,41
123.3,2.729,43
123.5,2.734,45
123.7,2.736,46
123.9,2.739,42
124.1,2.755,35
