azimuth_deg,distance_m,rssi
45.5,0.157,181
45.7,0.159,181
45.9,0.162,179
46.1,0.162,178
46.3,0.163,178
46.5,0.165,177
46.7,0.163,175
46.9,0.159,175
47.1,0.164,173
47.3,0.167,170
47.5,0.169,169
47.7,0.168,170
47.9,0.175,169
48.1,0.176,164
48.3,0.173,165
48.5,0.169,166
48.7,0.162,166
48.9,0.167,159
49.1,0.165,165
49.3,0.163,164
49.7,0.165,161
49.9,0.17,154
50.1,0.172,154
50.3,0.168,151
50.5,0.168,154
50.9,3.089,12
51.1,3.097,18
51.3,3.12,21
51.5,3.146,21
51.7,3.156,24
51.9,3.171,26
52.1,3.182,27
52.3,3.214,29
52.5,3.27,34
52.7,3.274,37
52.9,3.268,38
53.1,3.261,39
53.3,3.253,39
53.5,3.245,39
53.7,3.24,39
53.9,3.233,39
54.1,3.227,40
54.3,3.22,40
54.5,3.212,40
54.7,3.205,40
54.9,3.197,40
55.1,3.19,41
55.3,3.184,41
55.5,3.177,42
55.7,3.172,42
55.9,3.167,43
56.1,3.159,44
56.3,3.152,44
56.5,3.146,44
56.7,3.141,45
56.9,3.135,45
57.1,3.129,45
57.3,3.123,46
57.5,3.117,46
57.7,3.112,46
57.9,3.107,47
58.1,3.099,47
58.3,3.096,47
58.5,3.088,48
58.7,3.082,48
58.9,3.072,47
59.1,3.062,42
59.3,3.057,41
59.5,3.058,45
59.7,3.058,46
59.9,3.053,46
60.1,3.046,46
60.3,3.007,42
60.5,2.983,41
60.7,2.981,45
60.9,2.984,41
61.1,2.988,35
61.3,2.972,34
61.5,2.95,39
61.7,2.947,45
61.9,2.95,46
62.1,2.956,43
62.3,2.97,37
62.5,2.98,33
62.9,2.904,46
63.1,2.902,51
63.3,2.906,44
63.5,2.925,35
63.7,2.957,36
63.9,2.932,39
64.1,2.905,40
64.3,2.896,45
64.5,2.894,45
64.7,2.901,38
64.9,2.92,35
65.1,2.967,36
65.3,2.967,41
65.5,2.931,44
65.7,2.914,44
65.9,0.118,167
66.1,0.111,176
66.3,0.114,176
66.5,0.114,181
66.7,0.114,183
66.9,0.112,184
67.1,0.113,187
67.3,0.115,185
67.5,0.114,188
67.7,0.114,186
67.9,0.112,187
68.1,0.112,188
68.3,0.113,186
68.5,0.113,188
68.7,0.112,188
68.9,0.113,187
69.1,0.115,186
69.3,0.114,186
69.5,0.111,186
69.7,0.113,180
69.9,0.111,183
70.1,0.106,181
70.3,0.105,177
70.7,2.82,37
70.9,2.801,46
71.1,2.798,51
71.3,2.803,48
71.5,2.812,41
71.7,2.863,40
71.9,2.886,49
72.1,2.89,55
72.3,2.903,49
72.7,3.049,42
72.9,3.05,42
73.1,3.047,42
73.3,3.043,42
73.5,3.037,43
74.3,2.357,32
74.5,2.354,32
74.7,2.354,32
74.9,2.354,32
75.1,2.354,32
75.3,2.349,31
75.5,2.318,30
75.7,2.303,30
75.9,2.296,30
76.1,2.293,30
76.3,2.294,31
76.5,2.298,31
76.7,2.302,31
76.9,2.303,31
77.1,2.301,31
77.3,2.297,31
77.5,2.294,31
77.7,2.291,31
77.9,2.288,31
78.1,2.286,31
78.3,2.284,31
78.5,2.284,32
78.7,2.282,32
78.9,2.277,32
79.1,2.275,32
79.3,2.271,32
79.5,2.269,32
79.7,2.267,33
79.9,2.265,32
80.1,2.262,33
80.3,2.258,33
80.5,2.256,33
80.7,2.256,33
80.9,2.254,33
81.1,2.254,33
81.3,2.253,33
81.5,2.251,33
81.7,2.25,33
81.9,2.249,33
82.1,2.248,34
82.3,2.247,33
82.5,2.248,33
82.7,2.249,33
82.9,2.248,33
83.1,2.248,33
83.3,2.247,34
83.5,2.246,33
83.7,2.246,33
83.9,2.246,34
84.1,2.246,34
84.3,2.246,34
84.5,2.246,34
84.7,2.246,34
84.9,2.246,34
85.1,2.245,33
85.3,2.242,32
85.5,2.237,33
85.7,2.235,33
85.9,2.235,34
86.1,2.235,34
86.3,2.24,32
86.5,2.257,30
86.7,2.292,30
86.9,2.294,31
87.1,2.291,31
87.3,2.289,32
87.5,2.285,32
87.7,2.283,32
87.9,2.285,32
88.1,2.288,32
88.3,2.323,38
88.9,2.874,60
89.3,2.726,40
89.7,2.418,43
89.9,2.413,43
90.1,2.375,40
90.3,2.321,40
90.5,2.287,37
90.7,2.285,38
90.9,2.295,39
91.1,2.339,45
91.5,2.75,44
91.7,2.757,44
91.9,2.761,44
92.1,2.765,44
92.3,2.768,44
92.5,2.768,44
92.7,2.77,45
92.9,2.771,45
93.1,2.772,45
93.3,2.776,44
93.5,2.778,44
93.7,2.779,43
93.9,2.781,43
94.1,2.783,43
94.3,2.783,43
94.5,2.785,43
94.7,2.788,43
94.9,2.79,42
95.1,2.791,42
95.3,2.795,41
95.5,2.796,42
95.7,2.797,42
95.9,2.799,42
96.1,2.801,42
96.3,2.805,42
96.5,2.811,41
96.7,2.812,41
96.9,2.813,40
97.1,2.817,40
97.3,2.82,40
97.5,2.822,41
97.7,2.823,39
97.9,2.827,39
98.1,2.831,41
98.3,2.839,43
98.5,2.841,42
98.7,2.838,40
98.9,2.836,40
99.1,2.839,41
99.3,2.843,41
99.5,2.858,44
99.7,2.876,44
99.9,2.873,38
100.1,2.867,33
100.3,2.867,33
100.5,2.87,33
100.7,2.873,34
100.9,2.906,42
101.3,2.987,57
