azimuth_deg,distance_m,rssi
45.9,1.162,11
46.1,7.425,31
46.3,7.428,31
46.5,7.433,30
46.7,1.207,12
46.9,1.162,21
47.1,1.157,25
47.3,1.162,22
47.5,1.163,18
47.7,1.172,16
47.9,1.208,27
48.1,1.219,29
48.3,1.228,30
48.5,1.229,31
48.7,1.228,31
48.9,1.23,32
49.1,1.229,33
49.3,1.227,34
49.5,1.226,35
49.7,1.225,35
49.9,1.225,35
50.1,1.223,34
50.3,1.201,38
50.5,1.185,45
50.7,1.184,45
50.9,1.186,39
51.1,1.184,39
51.3,1.188,38
51.5,1.191,38
51.7,1.192,38
51.9,1.193,38
52.1,1.193,38
52.3,1.194,38
52.5,1.195,38
52.7,1.199,37
52.9,1.2,37
53.1,1.202,37
53.3,1.201,37
53.5,1.205,36
53.7,1.205,36
53.9,1.206,36
54.1,1.208,36
54.3,1.208,36
54.5,1.201,36
54.7,1.188,36
54.9,1.163,36
55.5,0.699,79
55.7,0.673,81
55.9,0.662,85
56.1,0.657,90
56.3,0.653,91
56.5,0.648,94
56.7,0.648,97
56.9,0.648,98
57.1,0.644,101
57.3,0.642,102
57.5,0.642,102
57.7,0.639,106
57.9,0.638,106
58.1,0.638,106
58.3,0.638,107
58.5,0.634,110
58.7,0.632,111
58.9,0.632,112
59.1,0.631,112
59.3,0.631,113
59.5,0.63,115
59.7,0.632,113
59.9,0.633,113
60.1,0.633,113
60.3,0.631,113
60.5,0.63,111
60.7,0.631,104
60.9,0.626,102
61.1,0.614,106
61.3,0.601,111
61.5,0.597,116
61.7,0.596,120
61.9,0.596,127
62.1,0.594,133
62.3,0.594,135
62.5,0.595,128
62.7,0.596,120
62.9,0.595,120
63.1,0.593,119
63.3,0.589,116
63.5,0.586,116
63.7,0.587,118
63.9,0.585,116
64.1,0.581,115
64.3,0.578,114
64.5,0.574,115
64.7,0.572,115
64.9,0.571,116
65.1,0.574,116
65.3,0.58,117
65.5,0.585,121
65.7,0.586,124
65.9,0.587,127
66.1,0.587,129
66.3,0.589,128
66.5,0.588,131
66.7,0.59,130
66.9,0.59,130
67.1,0.588,128
67.3,0.584,126
67.5,0.576,120
67.7,0.573,118
67.9,0.574,116
68.1,0.578,118
68.3,0.582,121
68.5,0.586,121
68.7,0.584,123
68.9,0.582,125
69.1,0.582,125
69.3,0.584,126
69.5,0.585,128
69.7,0.585,130
69.9,0.586,129
70.1,0.585,128
70.3,0.585,127
70.5,0.585,128
70.7,0.586,129
70.9,0.586,126
71.1,0.587,116
71.3,0.59,110
71.5,0.596,107
71.7,0.615,102
71.9,0.629,102
72.1,0.635,102
72.3,0.638,103
72.5,0.635,108
72.7,0.635,107
72.9,0.634,106
73.1,0.635,106
73.3,0.632,108
73.5,0.631,107
73.7,0.631,108
73.9,0.63,107
74.1,0.627,106
74.3,0.625,101
74.5,0.61,100
74.7,0.58,105
74.9,0.565,107
75.1,0.558,106
75.3,0.549,110
75.5,0.547,110
75.7,0.544,112
75.9,0.542,109
76.1,0.538,112
76.3,0.533,114
76.5,0.529,115
76.7,0.524,118
76.9,0.522,120
77.1,0.521,121
77.3,0.521,121
77.5,0.52,121
77.7,0.517,123
77.9,0.517,123
78.1,0.516,127
78.3,0.514,127
78.5,0.511,128
78.7,0.512,129
78.9,0.512,128
79.1,0.51,130
79.3,0.511,127
79.5,0.509,128
79.7,0.508,130
79.9,0.509,128
80.1,0.509,128
80.3,0.511,125
80.5,0.511,130
80.7,0.515,141
80.9,0.519,137
81.1,0.524,120
81.3,0.524,118
81.5,0.525,121
81.7,0.523,121
81.9,0.524,121
82.1,0.52,120
82.3,0.518,119
82.5,0.518,115
82.7,0.516,115
82.9,0.511,116
83.1,0.508,117
83.3,0.507,116
83.5,0.505,119
83.7,0.502,119
83.9,0.501,120
84.1,0.499,119
84.3,0.497,119
84.5,0.495,121
84.7,0.492,123
84.9,0.489,124
85.1,0.489,124
85.3,0.487,125
85.5,0.484,126
85.7,0.485,127
85.9,0.484,127
86.1,0.484,127
86.3,0.483,127
86.5,0.483,128
86.7,0.482,128
86.9,0.481,129
87.1,0.482,128
87.3,0.481,129
87.5,0.481,129
87.7,0.481,129
