azimuth_deg,distance_m,rssi
45.5,0.149,182
45.7,0.149,179
45.9,0.147,177
46.1,0.149,175
46.3,0.154,168
46.5,0.149,161
46.9,2.92,29
47.1,2.912,30
47.3,2.903,31
47.5,2.892,31
47.7,2.884,31
47.9,2.883,31
48.1,2.89,30
48.3,2.904,30
48.5,2.917,30
48.7,2.927,28
48.9,2.941,28
49.1,2.953,27
49.3,2.968,27
49.5,2.982,28
49.7,2.997,28
49.9,3.011,27
50.1,3.026,27
50.3,3.041,28
50.5,3.056,28
50.7,3.069,28
50.9,3.086,28
51.1,3.101,27
51.3,3.116,28
51.5,3.133,27
51.7,3.15,28
51.9,3.168,29
52.1,3.181,29
52.3,3.205,31
52.5,3.26,35
52.7,3.27,40
52.9,3.267,41
53.1,3.262,40
53.3,3.252,41
53.5,3.247,41
53.7,3.238,41
53.9,3.231,42
54.1,3.223,42
54.3,3.217,42
54.5,3.211,42
54.7,3.207,42
54.9,3.196,42
55.3,3.185,43
55.5,3.18,43
55.7,3.176,44
56.3,3.156,45
56.5,3.15,46
56.7,3.142,46
56.9,3.137,46
57.1,3.131,46
57.3,3.125,47
57.5,3.12,46
57.7,3.113,47
57.9,3.109,48
58.1,3.101,48
58.3,3.093,48
58.5,3.088,49
58.7,3.082,49
59.1,0.104,173
59.3,0.106,177
59.5,0.103,182
59.7,0.106,183
59.9,0.108,184
60.1,0.104,187
60.3,0.106,186
60.5,0.105,188
60.7,0.107,187
60.9,0.107,189
61.1,0.106,189
61.3,0.106,189
61.5,0.105,189
61.7,0.104,189
61.9,0.105,187
62.1,0.104,189
62.3,0.106,188
62.5,0.107,188
62.7,0.109,186
62.9,0.107,186
63.1,0.102,187
63.3,0.101,187
63.5,0.103,185
63.7,0.1,182
63.9,0.101,179
64.1,0.098,173
64.5,2.893,47
64.7,2.898,38
64.9,2.922,36
65.1,2.958,37
65.3,2.963,43
65.5,2.925,47
65.7,2.911,48
65.9,2.91,43
66.1,2.932,38
66.3,3.004,44
