azimuth_deg,distance_m,rssi
45.5,2.999,33
45.7,2.992,33
45.9,2.982,33
46.1,2.974,33
46.3,2.966,32
46.5,2.96,32
46.7,2.949,32
46.9,2.939,32
47.1,2.941,31
47.3,2.951,32
47.5,2.965,31
47.7,2.977,32
47.9,2.987,32
48.1,3,31
48.3,3.016,31
48.5,3.031,31
48.7,3.044,31
48.9,3.06,31
49.1,3.076,31
49.3,3.09,32
49.5,3.104,31
49.7,3.117,32
49.9,3.133,32
50.1,3.145,32
50.3,3.167,32
50.5,3.177,31
50.7,3.196,31
50.9,3.221,32
51.1,3.286,40
51.3,3.291,48
51.5,3.285,48
51.7,3.28,48
51.9,3.27,49
52.1,3.265,49
52.3,3.255,49
52.5,3.248,49
52.7,3.239,49
52.9,3.231,50
53.1,3.229,50
53.3,3.222,49
53.5,3.214,50
53.7,3.206,50
53.9,3.202,50
54.1,3.201,50
54.3,3.194,50
54.5,3.177,50
54.7,3.176,51
54.9,3.175,50
55.1,3.165,51
55.3,3.159,51
55.5,3.154,50
55.7,3.149,51
55.9,3.144,51
56.1,3.135,51
56.3,3.127,52
56.5,3.123,52
56.7,3.116,52
56.9,3.117,51
57.1,3.107,52
57.3,3.095,52
57.5,3.092,52
57.7,3.085,52
57.9,3.079,53
58.1,3.076,53
58.3,3.07,53
58.5,3.061,47
58.7,3.054,43
58.9,3.053,46
59.1,3.049,50
59.3,3.049,51
59.5,3.04,45
59.7,2.985,43
59.9,2.975,46
60.1,2.976,44
60.3,2.984,38
60.5,2.982,34
60.7,2.957,37
60.9,2.944,46
61.1,2.944,48
61.3,2.95,44
61.5,2.956,39
61.7,2.961,34
61.9,2.93,34
62.1,2.901,41
62.3,2.902,49
62.5,2.9,48
62.7,2.906,39
63.1,2.947,37
63.3,2.902,44
63.5,2.895,50
63.7,2.893,49
63.9,2.891,41
64.1,2.9,36
64.5,2.991,42
64.7,2.984,40
64.9,2.916,41
65.1,2.909,46
65.3,2.911,40
65.7,2.996,45
65.9,2.962,39
66.1,2.909,45
66.3,2.904,50
66.5,2.903,43
66.7,2.896,37
66.9,2.875,46
67.1,2.862,53
67.3,2.864,48
67.5,2.876,41
67.7,2.887,37
67.9,2.909,35
68.1,2.909,36
68.3,2.891,39
68.5,2.862,44
68.7,2.858,51
68.9,2.862,48
69.1,2.862,41
69.3,2.862,38
69.5,2.843,45
69.7,2.84,45
69.9,2.818,38
70.1,2.798,44
70.3,2.796,48
70.5,2.799,39
70.7,2.82,36
70.9,2.878,39
71.1,2.896,48
71.3,2.893,52
71.5,2.893,46
71.9,3.048,40
72.1,3.046,41
72.3,3.045,42
72.5,3.045,42
72.7,3.042,43
73.3,2.411,43
73.5,2.357,32
73.7,2.353,33
73.9,2.355,33
74.1,2.351,33
74.3,2.351,33
74.5,2.351,33
74.7,2.338,31
74.9,2.307,31
75.1,2.302,31
75.3,2.298,31
75.5,2.293,31
75.7,2.293,31
75.9,2.295,32
76.1,2.297,32
76.3,2.296,31
76.5,2.296,31
76.7,2.3,31
76.9,2.291,31
77.1,2.291,31
77.3,2.292,31
77.5,2.293,31
77.7,2.289,30
77.9,2.286,31
78.1,2.283,31
78.3,2.286,31
78.5,2.282,31
78.7,2.28,31
78.9,2.275,31
79.1,2.278,31
79.3,2.271,31
79.5,2.27,31
79.7,2.266,31
79.9,2.258,31
80.1,2.263,31
80.3,2.258,31
80.5,2.256,31
80.7,2.256,32
80.9,2.252,32
81.1,2.25,32
81.3,2.252,32
81.5,2.251,32
81.7,2.251,32
81.9,2.249,32
82.1,2.253,32
82.3,2.248,32
82.5,2.247,32
82.7,2.248,32
82.9,2.248,32
83.1,2.248,33
83.3,2.251,32
83.5,2.246,33
83.7,2.246,33
83.9,2.246,34
84.1,2.244,34
84.3,2.246,33
84.5,2.243,33
84.7,2.241,33
84.9,2.24,33
85.1,2.241,33
85.3,2.236,33
85.5,2.246,31
85.7,2.258,29
85.9,2.281,30
86.1,2.283,31
86.3,2.281,31
86.5,2.277,32
86.7,2.273,32
86.9,2.273,33
87.1,2.274,33
87.3,2.275,33
87.5,2.331,38
88.1,2.866,57
88.3,2.777,47
88.5,2.725,41
88.9,2.408,41
89.1,2.371,40
89.5,2.279,40
89.7,2.271,44
89.9,2.266,44
90.1,2.271,41
90.3,2.296,43
90.9,2.758,43
91.1,2.765,43
91.3,2.766,42
91.5,2.765,41
91.7,2.766,43
91.9,2.777,45
92.1,2.778,46
92.3,2.776,43
92.5,2.776,40
92.7,2.777,41
92.9,2.783,40
93.1,2.778,40
93.3,2.786,40
93.5,2.801,45
93.7,2.804,48
93.9,2.805,48
94.1,2.81,48
94.3,2.816,47
94.5,2.818,47
94.7,2.819,48
94.9,2.824,47
95.1,2.811,43
95.3,2.805,38
95.5,2.807,37
95.7,2.813,39
95.9,2.813,37
96.1,2.814,36
96.3,2.845,43
96.5,2.856,49
96.7,2.855,44
96.9,2.835,37
97.1,2.832,37
97.3,2.862,46
97.5,2.872,50
97.7,2.854,43
