azimuth_deg,distance_m,rssi
45.5,0.215,162
45.7,0.204,165
45.9,0.198,165
46.1,0.195,168
46.3,0.197,165
46.5,0.195,166
46.7,0.194,166
46.9,0.192,168
47.1,0.192,165
47.3,0.192,166
47.5,0.186,168
47.7,0.182,166
47.9,0.181,167
48.1,0.179,169
48.3,0.179,168
48.5,0.178,168
48.7,0.176,168
48.9,0.176,168
49.1,0.175,166
49.3,0.176,168
49.5,0.172,169
49.7,0.172,170
49.9,0.173,166
50.1,0.175,169
50.3,0.172,171
50.5,0.169,170
50.7,0.164,174
50.9,0.163,177
51.1,0.166,174
51.3,0.168,175
51.5,0.167,177
51.7,0.167,176
51.9,0.166,176
52.1,0.165,178
52.3,0.165,178
52.5,0.165,179
52.7,0.167,176
52.9,0.168,176
53.1,0.166,175
53.3,0.165,177
53.5,0.164,175
53.7,0.166,174
53.9,0.168,171
54.1,0.166,172
54.3,0.166,168
54.5,0.162,165
54.7,0.163,162
54.9,0.166,161
55.1,0.17,158
55.3,0.164,157
58.1,3.129,11
58.5,3.164,11
58.7,3.184,13
58.9,3.192,16
59.3,3.291,31
59.5,3.288,35
59.7,3.279,38
59.9,3.272,39
60.1,3.265,39
60.3,3.257,39
60.5,3.25,40
60.7,3.244,40
60.9,3.234,40
61.1,3.227,40
61.3,3.22,41
61.5,3.212,42
61.7,3.206,42
61.9,3.202,42
62.1,3.193,43
62.3,3.186,43
62.5,3.181,43
62.7,3.176,44
62.9,3.17,44
63.1,3.164,45
63.3,3.16,45
63.5,3.152,46
63.7,3.145,46
63.9,3.139,47
64.1,3.133,47
64.3,3.128,47
64.5,3.12,48
64.7,3.116,48
64.9,3.111,48
65.1,3.106,48
65.3,3.099,48
65.5,3.092,49
65.7,3.085,50
65.9,3.081,49
66.1,3.071,45
66.3,3.061,41
66.5,3.059,45
66.7,3.061,47
66.9,3.058,48
67.1,3.053,48
67.3,3.023,45
67.5,2.987,43
67.7,2.982,45
67.9,2.984,43
68.1,2.989,37
68.3,2.98,34
68.5,2.958,38
68.7,2.952,45
68.9,2.953,47
69.1,2.957,46
69.3,2.967,40
69.5,2.975,34
69.7,2.944,33
69.9,2.907,39
70.1,2.907,48
70.3,2.909,50
70.5,2.918,40
70.7,2.971,34
70.9,2.932,37
71.1,2.906,42
71.3,2.898,46
71.7,0.112,173
71.9,0.114,176
72.1,0.112,178
72.3,0.115,181
72.5,0.115,184
72.7,0.115,186
72.9,0.119,185
73.1,0.119,186
73.3,0.118,186
73.5,0.117,186
73.7,0.117,185
73.9,0.115,186
74.1,0.115,187
74.3,0.116,185
74.5,0.115,186
74.7,0.117,186
74.9,0.117,185
75.1,0.113,184
75.3,0.115,183
75.5,0.113,182
75.7,0.111,178
75.9,0.114,174
76.3,2.869,46
76.5,2.865,52
76.7,2.867,49
76.9,2.874,41
77.1,2.869,39
77.3,2.85,43
77.5,2.846,49
77.7,2.842,46
77.9,2.824,38
78.1,2.8,41
78.3,2.796,49
78.5,2.801,46
78.7,2.814,40
78.9,2.831,38
79.1,2.881,40
79.3,2.881,46
79.5,2.888,50
79.7,2.897,45
80.1,3.049,40
80.3,3.048,40
80.5,3.043,40
81.3,2.362,32
81.5,2.358,32
81.7,2.358,32
81.9,2.358,32
82.1,2.359,32
82.3,2.357,31
82.5,2.333,30
82.7,2.309,30
82.9,2.302,31
83.1,2.298,31
83.3,2.297,31
83.5,2.299,31
83.7,2.301,31
83.9,2.3,31
84.1,2.301,31
84.3,2.3,31
84.5,2.298,32
84.7,2.295,32
84.9,2.293,32
85.1,2.29,32
85.3,2.287,32
85.5,2.284,32
85.7,2.28,32
85.9,2.276,32
86.1,2.275,32
86.3,2.273,32
86.5,2.27,32
