azimuth_deg,distance_m,rssi
45.5,0.73,91
45.7,0.731,93
45.9,0.732,95
46.1,0.734,93
46.3,0.733,88
46.5,0.733,88
46.7,0.731,91
46.9,0.733,89
47.1,0.737,85
47.3,0.741,83
47.5,0.744,83
47.7,0.746,85
47.9,0.772,85
48.1,0.817,82
48.3,0.849,76
48.5,0.852,75
48.7,0.854,76
48.9,0.856,74
49.1,0.856,76
49.3,0.857,76
49.5,0.854,77
49.7,0.853,76
49.9,0.849,75
50.1,0.847,77
50.3,0.848,74
50.5,0.845,75
50.7,0.843,74
50.9,0.838,72
51.1,0.832,74
51.3,0.822,76
51.5,0.811,75
51.7,0.795,81
51.9,0.791,75
52.5,0.548,112
52.7,0.532,111
52.9,0.527,111
53.1,0.525,111
53.3,0.523,114
53.5,0.522,113
53.7,0.522,113
53.9,0.519,113
54.1,0.519,113
54.3,0.517,113
54.5,0.515,115
54.7,0.514,112
54.9,0.513,112
55.1,0.512,115
55.3,0.511,114
55.5,0.51,115
55.7,0.509,115
55.9,0.507,114
56.1,0.506,116
56.3,0.505,116
56.5,0.506,116
56.7,0.509,114
56.9,0.515,110
57.1,0.52,108
57.3,0.521,109
57.5,0.523,108
57.7,0.528,109
57.9,0.535,107
58.1,0.547,103
58.3,0.586,104
58.9,0.838,72
59.1,0.85,71
59.3,0.854,70
59.5,0.854,71
59.7,0.865,64
59.9,0.874,63
60.1,0.883,67
60.3,0.924,72
60.7,1.184,75
60.9,1.197,74
61.1,1.208,74
61.3,1.216,74
61.5,1.223,73
61.7,1.232,73
61.9,1.238,74
62.1,1.245,74
62.3,1.255,75
62.5,1.266,75
62.7,1.273,76
62.9,1.285,79
63.1,1.29,86
63.3,1.296,97
63.5,1.301,104
63.7,1.3,106
63.9,1.298,103
64.1,1.294,101
64.3,1.29,99
64.5,1.286,99
64.7,1.28,98
64.9,1.274,98
65.1,1.256,97
65.3,1.237,96
65.5,1.22,91
66.7,0.54,135
66.9,0.512,131
67.1,0.499,128
67.3,0.495,131
67.5,0.494,133
67.7,0.493,133
67.9,0.493,135
68.1,0.491,136
68.3,0.487,138
68.5,0.486,139
68.7,0.486,139
68.9,0.484,141
69.1,0.483,139
69.3,0.482,139
69.5,0.483,138
69.7,0.483,138
69.9,0.481,136
70.1,0.479,137
70.3,0.478,136
70.5,0.478,132
70.7,0.478,130
70.9,0.477,127
71.1,0.476,125
71.3,0.479,121
71.5,0.489,117
71.7,0.503,114
71.9,0.537,105
72.1,0.581,96
72.3,0.629,86
73.3,1.139,69
73.5,1.132,71
73.7,1.11,72
74.9,0.549,127
75.1,0.541,127
75.3,0.54,129
75.5,0.541,134
75.7,0.54,136
75.9,0.542,136
76.1,0.542,140
76.3,0.542,140
76.5,0.542,141
76.7,0.542,142
76.9,0.541,142
77.1,0.541,142
77.3,0.542,142
77.5,0.542,142
77.7,0.542,142
77.9,0.542,141
78.1,0.542,141
78.3,0.542,141
78.5,0.542,141
78.7,0.542,140
78.9,0.542,140
79.1,0.542,140
79.3,0.542,140
79.5,0.542,140
79.7,0.542,141
79.9,0.541,141
80.1,0.542,141
80.3,0.542,140
80.5,0.542,139
80.7,0.542,139
80.9,0.542,137
81.1,0.542,139
81.3,0.542,139
81.5,0.541,139
81.7,0.54,139
81.9,0.54,138
82.1,0.54,139
82.3,0.541,139
82.5,0.541,139
82.7,0.54,139
82.9,0.54,139
83.1,0.54,139
83.3,0.541,139
83.5,0.541,139
83.7,0.54,139
83.9,0.54,138
84.1,0.54,139
84.3,0.541,138
84.5,0.54,138
84.7,0.54,138
84.9,0.54,138
85.1,0.54,138
85.3,0.54,138
85.5,0.54,138
85.7,0.541,138
85.9,0.541,137
86.1,0.541,137
86.3,0.541,137
86.5,0.54,137
86.7,0.541,136
86.9,0.542,134
87.1,0.544,134
87.3,0.543,137
87.5,0.541,137
87.7,0.542,137
87.9,0.543,135
88.1,0.543,135
88.3,0.542,134
88.5,0.543,134
88.7,0.544,136
88.9,0.545,134
89.1,0.546,134
89.3,0.547,134
89.5,0.546,134
89.7,0.544,134
89.9,0.546,135
90.1,0.547,134
90.3,0.546,135
90.5,0.544,137
90.7,0.544,137
90.9,0.546,136
91.1,0.548,134
91.3,0.548,135
91.5,0.548,135
91.7,0.548,134
91.9,0.548,133
92.1,0.548,133
92.3,0.548,134
92.5,0.548,134
92.7,0.548,134
92.9,0.548,134
93.1,0.549,134
93.3,0.549,134
93.5,0.55,134
93.7,0.55,133
93.9,0.551,132
94.1,0.551,134
94.3,0.554,133
94.5,0.554,133
94.7,0.555,133
94.9,0.556,133
95.1,0.556,132
95.3,0.556,132
95.5,0.557,132
95.7,0.558,130
95.9,0.557,133
96.1,0.557,133
96.3,0.557,131
96.5,0.559,133
96.7,0.561,134
96.9,0.559,135
97.1,0.559,133
97.3,0.563,133
97.5,0.565,132
97.7,0.565,133
97.9,0.565,132
98.1,0.566,133
98.3,0.566,134
98.5,0.567,133
98.7,0.567,134
98.9,0.57,132
99.1,0.571,134
99.3,0.571,132
99.5,0.571,131
99.7,0.573,131
