timestamp,x,y,theta,vx,vy,omega,leftVel,rightVel,imuYaw,gyroZ,accelX,accelY
4160088662,0,0,-0.379288,0,0,-0.0223519,0,0,338.25,0,-0.02,-0.08
4160088763,0,0,-0.379732,0,0,0.0584139,0,0,338.25,0.06,0,-0.07
4160088862,0,0,-0.379586,0,0,0.0269766,0,0,338.25,0,-0.01,-0.08
4160088962,0,0,-0.379434,0,0,-0.0414086,0,0,338.25,-0.06,-0.02,-0.07
4160089062,0,0,-0.377919,0,0,0.0670524,0,0,338.25,0.06,-0.02,-0.07
4160089162,0,0,-0.37998,0,0,-0.0295652,0,0,338.25,0,-0.01,-0.09
4160089262,0,0,-0.380082,0,0,-0.0953947,0,0,338.25,-0.13,-0.02,-0.08
4160089362,0,0,-0.380088,0,0,-0.0207531,0,0,338.25,0,-0.02,-0.08
4160089462,0,0,-0.380153,0,0,-0.0678092,0,0,338.25,0,-0.01,-0.07
4160089563,-0.00170068,0.00148608,-0.374994,-0.0081169,0.00274766,0.303226,0,0,338.25,0.38,0.02,-0.08
4160089663,-0.00199097,0.00173431,-0.378452,-0.000871417,0.000294977,0.0627747,0,0,338.25,0.06,0,-0.1
4160089763,-0.00200035,0.0017425,-0.379171,-3.35662e-08,1.13624e-08,-0.0373367,0,0,338.25,-0.06,-0.03,-0.1
4160089862,-0.00200035,0.00174249,-0.378993,-1.30238e-12,4.40865e-13,-0.0184199,0,0,338.25,0,-0.02,-0.09
4160089962,-0.00200035,0.00174249,-0.380957,-5.10761e-17,1.72896e-17,-0.151489,0,0,338.25,0,-0.05,-0.09
4160090062,-0.00200035,0.00174249,-0.378667,-5.48425e-18,1.85646e-18,-0.0169185,0,0,338.25,-0.06,-0.03,-0.07
4160090162,-0.00200035,0.00174249,-0.379026,-5.88867e-19,1.99336e-19,0.032193,0,0,338.25,0,0.01,-0.07
4160090262,-0.00200035,0.00174249,-0.378493,-6.32291e-20,2.14035e-20,0.0971245,0,0,338.25,0.13,-0.01,-0.06
4160090362,-0.00200035,0.00174249,-0.379121,-6.78917e-21,2.29818e-21,0.0790688,0,0,338.25,0.13,-0.02,-0.07
4160090462,-0.00200035,0.00174249,-0.37919,-7.28982e-22,2.46766e-22,0.00871963,0,0,338.25,0,-0.03,-0.07
4160090562,-0.00200035,0.00174249,-0.379533,-7.82738e-23,2.64963e-23,0.000933095,0,0,338.25,0,-0.03,-0.07
4160090662,-0.00200035,0.00174249,-0.3796,-8.40459e-24,2.84501e-24,9.97097e-05,0,0,338.25,0,-0.03,-0.07
4160090763,-0.00200035,0.00174249,-0.379608,-9.02436e-25,3.05481e-25,1.065e-05,0,0,338.25,0,-0.03,-0.07
4160090863,-0.00200035,0.00174249,-0.379609,-9.68983e-26,3.28008e-26,1.13731e-06,0,0,338.25,0,-0.03,-0.07
4160090962,-0.00200035,0.00174249,-0.379609,-1.04044e-26,3.52196e-27,1.21445e-07,0,0,338.25,0,-0.03,-0.07
4160091062,-0.00200035,0.00174249,-0.379609,-1.11716e-27,3.78167e-28,1.29678e-08,0,0,338.25,0,-0.03,-0.07
4160091163,-0.00200035,0.00174249,-0.379609,-1.19954e-28,4.06054e-29,1.38467e-09,0,0,338.25,0,-0.03,-0.07
4160091262,-0.00200035,0.00174249,-0.379609,-1.288e-29,4.35997e-30,1.47852e-10,0,0,338.25,0,-0.03,-0.07
4160091362,-0.00200035,0.00174249,-0.379609,-1.38298e-30,4.68148e-31,1.57872e-11,0,0,338.25,0,-0.03,-0.07
4160091462,-0.00200035,0.00174249,-0.379609,-1.48496e-31,5.0267e-32,1.68571e-12,0,0,338.25,0,-0.03,-0.07
4160091562,-0.00200035,0.00174249,-0.379609,-1.59447e-32,5.39738e-33,1.79999e-13,0,0,338.25,0,-0.03,-0.07
4160091662,-0.00200035,0.00174249,-0.379609,-1.71204e-33,5.7954e-34,1.9219e-14,0,0,338.25,0,-0.03,-0.07
4160091762,-0.00200035,0.00174249,-0.379609,-1.83829e-34,6.22276e-35,2.05442e-15,0,0,338.25,0,-0.03,-0.07
4160091863,-0.00200035,0.00174249,-0.379609,-1.97385e-35,6.68164e-36,2.20591e-16,0,0,338.25,0,-0.03,-0.07
4160091962,0.00871348,-0.00806094,-0.379,0.262522,-0.0821992,0.00427167,0,0,338.25,0,-0.01,-0.07
4160092063,0.0175598,-0.0151662,-0.37919,0.0273185,-0.00847914,-0.0308656,0,0,338.25,0,-0.01,-0.09
4160092163,0.0173348,-0.0148298,-0.381778,0.0213502,-0.00839513,-0.198778,0.018811,-0.020258,338.25,-0.25,0.06,-0.05
4160092263,0.0173615,-0.0148603,-0.381323,-0.00870495,0.0035401,-0.0841405,0.0314484,-0.0330209,338.25,-0.06,-0.08,-0.19
4160092363,0.0155271,-0.0131147,-0.379142,-0.0322697,0.0130939,0.0187453,0.0402831,-0.0386718,338.25,0.06,-0.07,-0.12
4160092463,0.0488114,-0.0553049,-0.499558,0.988092,-0.507879,-5.60209,0.0437584,-0.0422998,338.63,-11.13,0.56,-0.53
4160092563,0.0768146,-0.0846288,-0.391869,0.0636716,-0.0335244,-0.606671,0.0630732,-0.0646904,340.13,-14.19,-0.22,-0.69
4160092663,0.0782707,-0.0861516,-0.338136,0.00175559,-0.00179981,-0.343668,0.0823774,-0.0839927,341.75,-18.25,-0.21,-0.21
4160092762,0.0781132,-0.0860932,-0.303836,-0.000856285,0.000215299,-0.379541,0.0996972,-0.0964812,343.75,-21.88,0.26,0.35
4160092862,0.0779419,-0.0859838,-0.268221,0.00457121,-0.0011986,-0.404542,0.0958553,-0.0958553,345.88,-25.5,0.13,-0.05
4160092962,0.0776504,-0.0858418,-0.226173,-0.00628214,0.00143715,-0.48228,0.131588,-0.129983,348.44,-26.38,0.17,-0.42
4160093062,0.0773226,-0.0857121,-0.179731,-0.0115646,0.0016562,-0.533937,0.128041,-0.14749,351.31,-30.44,-0.39,-0.39
4160093162,0.0769423,-0.0856105,-0.129424,-0.00895353,0.00106948,-0.598041,0.16414,-0.162547,354.31,-33.25,-0.06,-0.56
4160093264,0.0764922,-0.0855219,-0.0727184,0.00913248,-0.000507309,-0.645815,0.151598,-0.150244,357.81,-38,0.11,-0.38
4160093362,0.0761328,-0.0855169,-0.0084464,-0.00438991,2.02473e-05,-0.73234,0.18797,-0.189549,1.69,-40.56,-0.19,0.21
4160093462,0.0759418,-0.0855547,0.0626758,-0.0410071,-0.00321774,-0.828599,0.263644,-0.263644,6,-46,0.1,0.67
4160093562,0.075334,-0.0856502,0.140447,-0.00174768,-0.000240993,-0.859286,0.221226,-0.21811,10.63,-46.81,-0.33,-0.07
4160093663,0.0752605,-0.0856687,0.222267,-0.000984184,-0.000290593,-0.863388,0.217786,-0.217786,15.44,-51.75,-0.33,-0.24
4160093763,0.075138,-0.0857312,0.308845,0.0038783,0.00132195,-0.868573,0.211839,-0.211839,20.38,-50.94,-0.41,0.04
4160093863,0.0750098,-0.0858307,0.39416,0.00736662,0.00310624,-0.882393,0.211799,-0.210328,25.31,-52.5,0.31,0.38
4160093963,0.075005,-0.0858516,0.488514,-0.000224616,-0.000144003,-0.890521,0.224675,-0.223104,30.81,-50.44,-0.5,0.49
4160094063,0.0749532,-0.0859302,0.576291,0.00129144,0.000973958,-0.890686,0.220417,-0.220417,35.75,-49.75,-0.32,0.33
4160094163,0.0749302,-0.0859787,0.660912,0.000753925,0.000491095,-0.892919,0.223686,-0.222122,40.56,-49.38,-0.22,0.21
4160094264,0.0749334,-0.0859813,0.744635,-0.00183009,-0.00185844,-0.891049,0.228168,-0.226572,45.31,-50,-0.73,-0.12
4160094364,0.0749223,-0.086085,0.829362,-0.00110219,-0.00121849,-0.895269,0.226098,-0.226098,50.25,-52.25,-0.2,0.55
4160094465,0.0749263,-0.0861329,0.9138,0.0011435,0.0012618,-0.890086,0.220509,-0.220509,55.06,-49,-0.15,0.44
4160094565,0.0749622,-0.0862067,0.996557,-0.000614446,-0.000915762,-0.899583,0.224859,-0.224859,59.75,-46.69,-0.71,-0.05
4160094667,0.0749272,-0.086161,1.07449,-0.00637348,-0.0123735,-0.902109,0.246711,-0.245129,64.13,-44.94,-0.58,0.39
4160094767,0.0749919,-0.086253,1.15081,0.000189432,2.08202e-05,-0.891129,0.221077,-0.222467,68.5,-45.13,-0.84,0.39
4160094869,0.075039,-0.0863042,1.22863,0.000692279,0.00204012,-0.888286,0.222128,-0.219436,73,-46.75,-0.61,0.24
4160094969,0.0750931,-0.0863431,1.30782,0.000440867,0.00142236,-0.892538,0.221223,-0.221223,77.56,-46.88,-0.63,0.05
4160095070,0.0751171,-0.0863458,1.38697,0.000102242,0.000538382,-0.889771,0.221755,-0.221755,82.06,-46.75,-0.88,-0.26
4160095171,0.0751743,-0.0863803,1.46496,-0.000263201,-0.00170264,-0.891859,0.225538,-0.225538,86.5,-44.19,-0.46,0.02
4160095272,0.0752388,-0.0863916,1.54101,-5.06594e-05,-0.000182283,-0.892174,0.221919,-0.22324,90.88,-48,-1.13,-0.53
4160095372,0.0752841,-0.0863864,1.62581,-4.75328e-05,0.00118776,-0.889877,0.222261,-0.220976,95.88,-52.13,-1.18,-0.7
4160095472,0.0753659,-0.0863777,1.71151,-0.000376405,0.00193658,-0.890846,0.221312,-0.220047,100.75,-50,-0.94,0.02
4160095572,0.0754248,-0.0863645,1.79718,-0.000180066,0.00101692,-0.893105,0.22188,-0.22188,105.69,-50.81,-0.89,-0.33
4160095673,0.0754567,-0.0863369,1.88328,-0.000498414,0.000845753,-0.889548,0.218304,-0.220798,110.63,-51.75,-0.79,0.12
4160095773,0.0755068,-0.0863024,1.97046,-0.000175039,0.000292966,-0.891846,0.22248,-0.22248,115.63,-51,-0.75,-0.38
4160095873,0.0755336,-0.086274,2.05685,-0.000286914,0.000863937,-0.890235,0.221317,-0.221317,120.56,-50.88,-1.06,-0.29
4160095973,0.075546,-0.0862349,2.14268,0.000209538,-0.000227319,-0.89052,0.224698,-0.223361,125.44,-51,-0.79,-0.21
4160096074,0.0755877,-0.0861535,2.22798,0.000911314,-0.00116366,-0.896348,0.227691,-0.226295,130.38,-51.38,-0.93,-0.33
4160096174,0.0755983,-0.0861195,2.31463,0.000207331,-0.000263378,-0.8901,0.222969,-0.222969,135.31,-50.81,-0.63,-0.31
4160096274,0.0755964,-0.0860518,2.40218,-3.493e-05,-0.000230152,-0.890268,0.222441,-0.222441,140.38,-49.63,-1.1,-0.64
4160096375,0.0755926,-0.0859921,2.48965,0.00065064,-0.000511277,-0.893348,0.222895,-0.224351,145.38,-51.56,-1.12,-0.26
4160096475,0.0755895,-0.0859787,2.57588,0.00258629,-0.00154902,-0.891479,0.225336,-0.226848,150.31,-51.44,-0.85,-0.43
4160096575,0.0755547,-0.0859038,2.66306,0.000146385,-0.000114229,-0.889738,0.221068,-0.222542,155.31,-50.38,-0.75,-0.12
4160096676,0.0755102,-0.0858389,2.75,-0.000610747,0.000255325,-0.892184,0.223806,-0.222294,160.31,-51.5,-0.81,-0.11
4160096776,0.0754768,-0.0858089,2.84287,-0.00222733,0.000630915,-0.88772,0.220453,-0.218911,165.75,-49.81,-1.01,-0.72
4160096876,0.0754319,-0.0857847,2.93162,0.00176459,-0.00037013,-0.892885,0.22568,-0.22568,170.69,-50.56,-0.56,-0.66
4160096976,0.0753528,-0.0857485,3.01649,-0.00204363,0.000233293,-0.892665,0.223766,-0.220658,175.5,-49.25,-1.03,-1.08
4160097077,0.0753311,-0.0857464,3.10036,0.00243617,-6.97412e-05,-0.893494,0.228427,-0.226818,180.31,-49.25,-0.46,-0.32
4160097177,0.075241,-0.0857435,-3.09939,0.00154833,8.08299e-05,-0.893826,0.223822,-0.225388,185.06,-48.88,-0.94,-1
4160097278,0.075238,-0.0857355,-3.01778,0.00371353,0.000519981,-0.893703,0.227068,-0.228667,189.75,-48.06,-0.81,-0.39
4160097379,0.0751543,-0.0857575,-2.93547,0.000102326,3.10294e-05,-0.891071,0.222741,-0.222741,194.5,-48.13,-0.8,-0.07
4160097479,0.0750922,-0.0857933,-2.84954,0.00142012,0.000436965,-0.895118,0.225844,-0.225844,199.44,-52.06,-0.6,-0.91
4160097580,0.0750653,-0.0858,-2.76491,0.00106595,0.000375416,-0.892743,0.226537,-0.224974,204.25,-51,-1.17,-1.4
4160097682,0.0750161,-0.0858452,-2.67927,-0.00216823,-0.00113226,-0.885878,0.21817,-0.21817,209.19,-50,-0.44,-0.58
4160097784,0.0749768,-0.085906,-2.59542,-0.000359837,-0.000182652,-0.892509,0.221145,-0.222519,213.94,-47.56,-0.72,-0.74
4160097884,0.0749595,-0.0859207,-2.51659,-0.000330652,-0.000285672,-0.888947,0.221681,-0.221681,218.38,-45.81,-0.57,-0.57
4160097985,0.0749478,-0.0860005,-2.43799,0.000854448,0.00091421,-0.892692,0.224649,-0.224649,222.94,-47.13,-0.35,-0.82
4160098085,0.0749451,-0.0860395,-2.35675,0.00185667,0.00179281,-0.89389,0.227154,-0.227154,227.63,-50.19,-0.35,-0.66
4160098185,0.0749429,-0.0861077,-2.272,-0.00027008,-0.000361424,-0.889052,0.223312,-0.221843,232.5,-50.25,-0.48,-0.93
4160098285,0.0749603,-0.086171,-2.18634,0.000462068,0.000843484,-0.891652,0.224171,-0.224171,237.44,-49.81,-0.61,-0.41
4160098386,0.0749857,-0.0862297,-2.10246,0.000138236,-6.52481e-05,-0.893325,0.225291,-0.223769,242.25,-49.5,-0.44,-0.76
4160098486,0.0749872,-0.0862547,-2.016,0.000769983,0.00197895,-0.889638,0.225338,-0.225338,247.19,-51.25,-0.22,-0.71
4160098586,0.0750608,-0.0863277,-1.93005,0.000272686,0.00111132,-0.895728,0.223744,-0.225276,252.13,-50,-0.48,-0.83
4160098686,0.0750868,-0.0863603,-1.84398,-0.000254434,-0.00183414,-0.890862,0.222045,-0.220503,257.06,-50.56,-0.16,-0.6
4160098786,0.0751254,-0.0863824,-1.75772,-2.3208e-05,0.000656601,-0.890414,0.223379,-0.223379,262,-51.06,-0.43,-0.49
4160098886,0.0752049,-0.0863987,-1.67156,5.19451e-05,0.00047447,-0.894438,0.224195,-0.224195,266.94,-50.69,-0.17,-0.5
4160098987,0.0752454,-0.0864177,-1.58475,-1.21348e-05,-0.00125655,-0.889455,0.220555,-0.220555,271.94,-53.44,-0.02,-0.77
4160099087,0.0752893,-0.0864135,-1.49802,-0.000356303,0.00187242,-0.891254,0.221757,-0.224903,276.88,-49.25,-0.46,-1.42
4160099187,0.0753775,-0.0863896,-1.41114,0.000221333,-0.00130863,-0.891417,0.221075,-0.221075,281.88,-50.75,0.04,-0.18
4160099288,0.0753822,-0.0864018,-1.32483,-0.000413329,0.00194725,-0.889749,0.225284,-0.225284,286.81,-51.69,0.03,-0.73
4160099388,0.0754622,-0.0863499,-1.23778,-0.00034798,0.00120941,-0.894489,0.227144,-0.225533,291.81,-52.31,-0.02,-0.49
4160099488,0.075521,-0.0862943,-1.14458,0.000995988,-0.00151973,-0.892879,0.224408,-0.221269,297.31,-51.38,-0.11,-0.63
4160099588,0.0755487,-0.0862815,-1.05718,-0.000170578,0.000199533,-0.890964,0.223042,-0.223042,302.19,-50.69,-0.13,-0.41
4160099689,0.0755754,-0.0861991,-0.971588,-0.000404869,0.000280565,-0.892689,0.225253,-0.223678,307,-50.88,0.16,-0.44
4160099789,0.0755932,-0.0861637,-0.888452,-0.00124522,0.00143379,-0.895205,0.224566,-0.226147,311.75,-49.75,0.29,-0.38
4160099890,0.0756091,-0.0861412,-0.804009,-0.00103972,0.000963031,-0.889545,0.222524,-0.224103,316.63,-50.38,-0.41,-0.18
4160099990,0.0755987,-0.0860287,-0.71844,0.000882814,-0.000741209,-0.893908,0.223333,-0.221772,321.56,-50.13,0.76,0.2
4160100091,0.0756064,-0.0860146,-0.633817,0.00125916,-0.000614586,-0.890933,0.224399,-0.22126,326.38,-48.81,-0.12,-0.44
4160100192,0.0755931,-0.0859676,-0.550557,-0.000276832,0.000155594,-0.889719,0.222992,-0.222992,331.13,-48.88,0.15,0.11
4160100293,0.0755406,-0.0858922,-0.468872,-0.00138489,0.00058362,-0.894667,0.223892,-0.225469,335.75,-47.44,-0.12,0.35
4160100396,0.0755347,-0.0858681,-0.386147,0.00074936,-0.000195082,-0.890019,0.223075,-0.221707,340.56,-49.56,-0.36,-0.28
4160100497,0.0754871,-0.0858278,-0.302129,-0.00233908,0.000619485,-0.892863,0.222991,-0.225868,345.38,-49.56,0,-0.5
4160100598,0.0754299,-0.0857902,-0.219839,-0.000153015,7.12409e-05,-0.894946,0.2254,-0.223926,350.06,-47.81,-0.21,-0.17
4160100698,0.0754152,-0.0857744,-0.139182,0.0023175,-0.000281384,-0.885182,0.218101,-0.218101,354.63,-43.75,-0.23,0.37
4160100798,0.0753399,-0.0857622,-0.0593568,-0.00128496,7.64876e-05,-0.895436,0.227215,-0.22568,359.25,-49.06,0,0.1
4160100898,0.0752687,-0.0857549,0.0238594,0.000299927,2.30024e-05,-0.893351,0.222809,-0.222809,4.06,-50,-0.07,0.49
4160100998,0.0752294,-0.0857554,0.10803,0.000629495,0.000102895,-0.887466,0.221119,-0.221119,8.88,-48.88,-0.08,0.17
4160101099,0.0751669,-0.0857738,0.193662,-0.000266494,-2.88323e-05,-0.891756,0.221643,-0.22314,13.81,-52,-0.39,-0.05
4160101198,0.0751052,-0.0857969,0.281568,0.00140158,0.000377178,-0.891503,0.222723,-0.221208,18.88,-51,-0.22,-0.11
4160101299,0.0750817,-0.0858174,0.3674,-0.00188185,-0.000662934,-0.891189,0.223719,-0.225241,23.75,-51.25,-0.34,0.07
4160101398,0.0750147,-0.0858822,0.454381,-0.000657946,-0.000360846,-0.897046,0.228556,-0.225425,28.75,-53.19,-0.34,0
4160101499,0.0749948,-0.0859052,0.540642,0.00107712,0.000490653,-0.891171,0.222937,-0.22141,33.69,-51.25,-0.32,-0.08
4160101599,0.0749807,-0.0859374,0.627698,-0.00102359,-0.000796265,-0.890271,0.224319,-0.224319,38.69,-52.06,-0.35,0.07
4160101700,0.0749493,-0.0860265,0.714867,-0.000252385,-0.000117383,-0.892179,0.223359,-0.223359,43.69,-51.25,-0.42,0.39
4160101800,0.0749431,-0.08607,0.801239,0.00067201,0.000741398,-0.888773,0.2193,-0.220823,48.63,-51.13,-0.49,-0.08
4160101900,0.0749536,-0.0861302,0.888905,-0.000585873,-0.000377654,-0.891266,0.221748,-0.223299,53.69,-51.31,-0.49,0.25
4160102000,0.0749558,-0.0861839,0.976351,-0.00112474,-0.00196094,-0.894975,0.228635,-0.227069,58.63,-48.63,-0.38,-0.16
4160102100,0.0749853,-0.0862255,1.06191,-0.000292002,-0.000568252,-0.892594,0.223713,-0.223713,63.56,-51.94,-0.57,0.5
4160102201,0.0750191,-0.0862785,1.15517,-0.000229981,-0.00033177,-0.891287,0.223286,-0.223286,69.06,-51.13,-0.69,0.48
4160102301,0.0750734,-0.0863472,1.24303,0.000399098,0.00098108,-0.893831,0.223689,-0.222136,74,-50.06,-0.38,0.42
4160102401,0.0750892,-0.0863426,1.33021,-0.000158908,-0.000459281,-0.88956,0.221318,-0.222898,78.94,-50.75,-0.65,0.18
4160102502,0.0751577,-0.0863807,1.41648,-0.000362293,-0.000899094,-0.891476,0.224133,-0.224133,83.88,-50.44,-0.51,0.05
4160102602,0.0752104,-0.0863956,1.50071,0.000190422,-0.000145923,-0.894192,0.225417,-0.22384,88.69,-51.44,-1.21,-0.43
4160102703,0.0752315,-0.086397,1.58629,0.000167817,-0.00182385,-0.890814,0.223501,-0.225086,93.56,-49,-1.12,-0.07
4160102803,0.0753298,-0.086394,1.67141,0.000105878,-0.000522718,-0.894898,0.224254,-0.224254,98.44,-48.81,-0.98,-0.17
4160102904,0.0753582,-0.0863796,1.75447,0.000175654,-0.000267144,-0.892664,0.223392,-0.223392,103.19,-48.44,-1,0.08
4160103004,0.0754074,-0.0863558,1.83536,-0.000801485,0.00277954,-0.886409,0.217673,-0.217673,107.75,-46.69,-0.85,-0.03
4160103107,0.0754651,-0.086323,1.91534,0.000168847,-0.000319215,-0.893923,0.223944,-0.223944,112.38,-47.13,-0.88,0.01
4160103208,0.0754798,-0.0862989,1.99674,0.000480403,-0.0012008,-0.891476,0.222511,-0.224381,117.06,-49.56,-0.91,-0.19
4160103308,0.0755189,-0.0862481,2.07856,0.000556891,-0.00122305,-0.89303,0.222913,-0.224802,121.75,-48,-0.77,-0.23
4160103409,0.075544,-0.086211,2.15565,0.00100008,-0.00101398,-0.895571,0.225891,-0.225891,126,-40.63,-0.96,-1.09
4160103509,0.0755676,-0.0861451,2.22387,-0.00228776,0.00280244,-0.886823,0.220705,-0.216996,129.81,-39.19,-0.47,-0.07
4160103609,0.0755765,-0.0860981,2.29203,0.00108651,-0.00149601,-0.893925,0.225981,-0.225981,133.75,-41.44,-0.61,0.01
4160103709,0.0755947,-0.0860303,2.36567,0.0019403,-0.00198461,-0.896705,0.225904,-0.227787,138.13,-47.56,-0.09,0.15
4160103809,0.075594,-0.0859954,2.44937,-0.000569168,0.000507984,-0.889259,0.221256,-0.221256,143.06,-49.75,-1.21,-0.35
4160103910,0.0755791,-0.0859368,2.5357,0.0011856,-0.000788551,-0.893616,0.227345,-0.225496,148,-51.19,-0.83,-0.44
4160104010,0.0755512,-0.0858666,2.62166,0.000674067,-0.000403496,-0.89513,0.224808,-0.224808,152.94,-50,-1.11,-0.6
4160104110,0.0755357,-0.0858406,2.708,0.00052175,-0.000225067,-0.891017,0.223303,-0.223303,157.88,-53.13,-0.15,-0.47
4160104210,0.0754754,-0.0857693,2.79456,-0.0012002,0.000435045,-0.892649,0.223488,-0.221685,162.81,-51.25,-0.92,-0.71
4160104310,0.0754406,-0.085743,2.88116,-0.000676154,0.000201453,-0.892708,0.222282,-0.222282,167.81,-51.06,-0.66,-0.2
4160104411,0.0754142,-0.085731,2.96762,-0.000343078,5.67603e-05,-0.889344,0.221799,-0.221799,172.75,-51.44,-0.58,0.03
4160104511,0.0753163,-0.0857026,3.05367,-0.0010079,4.24274e-05,-0.894301,0.224021,-0.222284,177.69,-51.38,-0.96,-0.47
4160104612,0.0752843,-0.0856939,3.14088,-0.00194059,-4.01689e-05,-0.891124,0.223925,-0.22048,182.69,-50.19,-0.57,-0.39
4160104712,0.0752437,-0.0856973,-3.05587,-0.000205182,-3.32832e-05,-0.890214,0.222175,-0.222175,187.63,-51.06,-0.77,-0.22
4160104813,0.0751668,-0.0857162,-2.96874,0.000610804,0.000103531,-0.894469,0.22269,-0.224352,192.63,-51.5,-0.57,-0.45
4160104913,0.0751225,-0.0857286,-2.87479,-0.00160638,-0.000461327,-0.888648,0.219814,-0.219814,198.19,-52.81,-0.75,-0.93
4160105013,0.0750774,-0.0857657,-2.78459,0.0004604,0.000155677,-0.891618,0.2253,-0.223691,203.19,-50.31,-0.39,-0.41
4160105114,0.0750177,-0.0858257,-2.70015,-0.000735252,-0.000443282,-0.894481,0.224204,-0.222636,207.63,-54.75,0.04,0.65
4160105214,0.0750099,-0.085816,-2.6107,0.00187704,0.00121248,-0.890082,0.222178,-0.22533,213.13,-50.63,-0.67,-0.22
4160105315,0.0749705,-0.0859107,-2.52503,0.000277538,0.000328456,-0.892523,0.221813,-0.223375,218,-50.5,-0.58,-0.28
4160105415,0.0749565,-0.0859465,-2.43965,0.00158117,0.00129721,-0.895203,0.226685,-0.226685,222.94,-50.56,-0.48,-0.24
4160105516,0.0749428,-0.0859818,-2.35404,0.000871032,0.000936349,-0.889707,0.224259,-0.224259,227.81,-51,-0.43,-0.71
4160105610,1.1888,0.0390672,-1.54938,-19.6168,20.4281,142.331,0.209784,-0.215256,232.19,-49.81,-0.29,-0.58
4160105712,1.55987,0.896546,-1.09936,-0.765385,1.581,7.96525,0.153191,-0.15145,236.88,-47.06,-0.27,0.58
