timestamp,x,y,theta,vx,vy,omega,leftVel,rightVel,imuYaw,gyroZ,accelX,accelY
4158729590,0,0,-0.000167655,0,0,-0.00359725,0,0,0,-0.06,0.01,0.01
4158729690,0,0,-0.000482428,0,0,-0.0035893,0,0,0,-0.06,0,0.02
4158729789,0,0,0.00157417,0,0,0.000331118,0,0,0,0,0,0.01
4158729890,0,0,0.00544091,0,0,0.00365156,0,0,0,0.06,0,0.01
4158729989,0,0,0.00761517,0,0,-1.90194e-05,0,0,0,0,-0.01,0.01
4158730090,0,0,0.00575206,0,0,-0.00764991,0,0,0,-0.13,0,0
4158730190,0,0,0.00332794,0,0,-0.00779563,0,0,0,-0.13,-0.02,0.01
4158730290,0,0,0.00198699,0,0,-0.000268425,0,0,0,0,0,0
4158730390,0,0,0.00133821,0,0,0.000272535,0,0,0,0,0.01,0.01
4158730489,0,0,-0.000272393,0,0,-2.14775e-05,0,0,0,0,0.01,0.01
4158730589,0,0,-0.00187127,0,0,-0.00413763,0,0,0,-0.06,0,0.01
4158730690,0,0,-0.00285765,0,0,-0.00359381,0,0,0,-0.06,0,0.02
4158730790,0,0,-0.00678556,0,0,-0.00359408,0,0,0,-0.06,-0.02,0.02
4158730890,0,0,-0.0102775,0,0,0.00334224,0,0,0,0.06,0.01,0.02
4158730990,0,0,-0.0138216,0,0,-0.00393137,0,0,0,-0.06,0,0.02
4158731089,0,0,-0.0159399,0,0,0.00371314,0,0,0,0.06,0.01,0.02
4158731189,0,0,-0.0148385,0,0,1.86774e-06,0,0,0,0,-0.01,0.02
4158731290,0,0,-0.0120752,0,0,2.11278e-06,0,0,0,0,-0.02,0.03
4158731389,0,0,-0.0130134,0,0,0.00338999,0,0,0,0.06,-0.01,0.02
4158731490,0,0,-0.0107115,0,0,8.361e-05,0,0,0,0,0.01,0.03
4158731590,0,0,-0.00925039,0,0,0.00387023,0,0,0,0.06,-0.02,0
4158731690,0,0,-0.00644788,0,0,0.00060315,0,0,0,0,-0.01,0.01
4158731790,0,0,-0.00625894,0,0,0.000331701,0,0,0,0,0,0.02
4158731890,0,0,-0.00422898,0,0,0.00365294,0,0,0,0.06,0,0.01
4158731990,0,0,-0.00436744,0,0,-0.00393733,0,0,0,-0.06,0,0.02
4158732090,0,0,-0.00339874,0,0,-1.37116e-07,0,0,0,0,0,0
4158732189,0,0,-0.00245063,0,0,1.86719e-06,0,0,0,0,0,0
4158732290,0,0,-0.00238705,0,0,0.0032111,0,0,0,0.06,-0.01,0.01
4158732390,0,0,-0.00147762,0,0,-0.00393109,0,0,0,-0.06,0.01,0.01
4158732490,0,0,0.000734871,0,0,-0.000330019,0,0,0,0,-0.01,0.02
4158732589,0,0,0.00058363,0,0,-2.29199e-05,0,0,0,0,0,0
4158732690,0,0,-0.00136273,0,0,-0.0094154,0,0,0,-0.13,0,0
4158732789,0,0,0.000636685,0,0,3.91722e-06,0,0,0,0,0,0.03
4158732890,0,0,0.0016387,0,0,0.000339695,0,0,0,0,0,0
4158732990,0,0,0.00470299,0,0,0.00776486,0,0,0,0.13,0.01,0
4158733090,0,0,0.00517819,0,0,0.00340581,0,0,0,0.06,0,0.03
4158733190,0,0,0.00946567,0,0,0.0124117,0,0,0,0.19,0,0
4158733290,0,0,0.0102001,0,0,0.00365352,0,0,0,0.06,0.01,0.01
4158733390,0,0,0.00957007,0,0,0.00358129,0,0,0,0.06,0.01,0.03
4158733489,0,0,0.0106094,0,0,-1.71373e-06,0,0,0,0,0,0.01
4158733589,0,0,0.0108517,0,0,2.43086e-05,0,0,0,0,0,0.02
4158733690,0,0,0.0126713,0,0,0.00740602,0,0,0,0.13,0,0
4158733789,0,0,0.0124965,0,0,-0.000330911,0,0,0,0,0.01,0.01
4158733889,0,0,0.0120372,0,0,-0.000268238,0,0,0,0,0,0.01
4158733990,0,0,0.0119971,0,0,0.000312507,0,0,0,0,0,0.02
4158734090,0,0,0.0119819,0,0,0.00392182,0,0,0,0.06,0.01,0.02
4158734190,0,0,0.0112508,0,0,-0.00412442,0,0,0,-0.06,0,0
4158734290,0,0,0.0129575,0,0,0.00360029,0,0,0,0.06,0,0.02
4158734390,0,0,0.0115257,0,0,-0.000637225,0,0,0,0,0,0.03
4158734489,0,0,0.0139042,0,0,2.30198e-05,0,0,0,0,-0.01,0
4158734589,0,0,0.0120413,0,0,-0.00026884,0,0,0,0,-0.01,0
4158734690,0,0,0.0116554,0,0,0.0041245,0,0,0,0.06,0,0
4158734790,0,0,0.0135795,0,0,-0.00389013,0,0,0,-0.06,0,0
4158734890,0,0,0.013475,0,0,0.000329954,0,0,0,0,0,0.02
4158734990,0,0,0.0147953,0,0,-0.00321057,0,0,0,-0.06,0.02,0.03
4158735089,0,0,0.0147735,0,0,0.000257502,0,0,0,0,0,0.01
4158735190,0,0,0.0174488,0,0,0.0111333,0,0,0,0.19,0,0
4158735289,0,0,0.0197571,0,0,0.0077648,0,0,0,0.13,0,0.03
4158735389,0,0,0.0204662,0,0,0.00358892,0,0,0,0.06,-0.01,0.02
4158735490,0,0,0.0187683,0,0,-0.00383741,0,0,0,-0.06,0.01,0
4158735589,0,0,0.0193344,0,0,-0.00740406,0,0,0,-0.13,-0.01,0.02
4158735690,0,0,0.019449,0,0,4.73209e-05,0,0,0,0,0,0.01
4158735789,0,0,0.0241863,0,0,0.0111254,0,0,0,0.19,-0.01,0
4158735890,0,0,0.0242084,0,0,0.00323891,0,0,0,0.06,-0.01,0.01
4158735990,0,0,0.0248406,0,0,2.50254e-08,0,0,0,0,-0.01,0.03
4158736089,0,0,0.029816,0,0,0.00777718,0,0,0,0.13,0,0.01
4158736190,0,0,0.0342398,0,0,0.00777718,0,0,0,0.13,0,0.01
4158736290,0,0,0.0386635,0,0,0.00777718,0,0,0,0.13,0,0.01
4158736389,0,0,0.0430872,0,0,0.00777718,0,0,0,0.13,0,0.01
4158736490,0,0,0.0475109,0,0,0.00777718,0,0,0,0.13,0,0.01
4158736590,0,0,0.0519346,0,0,0.00777718,0,0,0,0.13,0,0.01
4158736690,0,0,0.0563583,0,0,0.00777718,0,0,0,0.13,0,0.01
4158736790,0,0,0.0607819,0,0,0.00777718,0,0,0,0.13,0,0.01
4158736889,0,0,0.0652056,0,0,0.00777718,0,0,0,0.13,0,0.01
4158736989,0,0,0.0696293,0,0,0.00777718,0,0,0,0.13,0,0.01
4158737090,0,0,0.074053,0,0,0.00777718,0,0,0,0.13,0,0.01
4158737189,0,0,0.0761183,0,0,0.000291792,0,0,0,0,0.01,0
4158737290,-0.000223172,-2.63838e-05,0.0751413,-0.0133205,-0.00033435,-0.0405828,-0.0220143,-0.0220143,0,-0.06,-0.05,-0.08
4158737390,0.00761646,0.000950671,0.034695,0.105932,0.00545602,-0.713413,-0.0432219,-0.0368187,0,-0.88,-0.08,-0.17
4158737490,0.0159997,0.00127072,-0.00971692,-0.016749,0.000506583,-0.223406,-0.0610062,-0.0641348,0.06,-0.13,-0.25,0
4158737590,0.0104306,0.00131762,-0.00107754,-0.0655416,6.97883e-05,-0.071952,-0.0692109,-0.0817947,0.06,-0.06,-0.81,-0.33
4158737690,0.00223815,0.00131552,0.00160784,-0.124381,8.00149e-06,0.0392969,-0.11513,-0.118328,0.06,0.06,0.35,1.19
4158737789,-0.00740631,0.0010195,-0.0109467,0.150767,-0.00232616,-1.33101,-0.120156,-0.115413,0.06,-1.63,0.57,1.16
4158737889,-0.00076786,0.000677915,-0.0220623,0.0168223,-0.00305745,-0.789201,-0.140159,-0.143345,0.19,-0.88,-0.47,-0.23
4158737990,-0.0152905,0.000550731,0.00610346,-0.1623,-1.8032e-05,0.0256376,-0.154238,-0.154238,0.19,-0.06,-0.76,-0.8
4158738090,-0.0386678,0.000395583,0.0142754,-0.291175,-0.00126814,0.439412,-0.192693,-0.203749,0.19,0.5,-0.26,-0.04
4158738190,-0.0500256,5.88712e-05,-0.016424,-0.0204083,-0.00253925,-0.991962,-0.218667,-0.220252,0.19,-1.19,0.24,1.21
4158738290,-0.0622113,-0.000207741,0.000775563,-0.408299,-0.000973943,0.875712,-0.24327,-0.233792,0.25,1.25,0.27,0.16
4158738390,-0.113102,-0.00172463,0.0226796,-0.152049,0.000427145,-0.569076,-0.263649,-0.263649,0.13,-0.81,-0.63,-0.42
4158738489,-0.0875479,-0.0060456,-0.0531425,-0.123665,-0.0083422,-0.747809,-0.281352,-0.281352,0.38,-0.5,0.33,-0.52
